"","google_id","year","citations","coauthor_codes"
"49","-78feYUAAAAJ",2015,6,"0,-78feYUAAAAJ,0,0"
"50","-78feYUAAAAJ",2015,6,"0,0,-78feYUAAAAJ,0,0"
"51","-aQaHIoAAAAJ",2015,12,"0,0,-aQaHIoAAAAJ,0,0,0,2"
"52","-aQaHIoAAAAJ",2015,16,"0,0,0,0,0,-aQaHIoAAAAJ,0,0,0,0,0,0,0"
"53","-BLWw_kAAAAJ",2015,6,"-BLWw_kAAAAJ,2"
"54","-BLWw_kAAAAJ",2015,12,"0,-BLWw_kAAAAJ,lNFZCgwAAAAJ,0,2"
"55","-BLWw_kAAAAJ",2015,17,"-BLWw_kAAAAJ,0,2"
"56","-BLWw_kAAAAJ",2015,5,"-BLWw_kAAAAJ,0,2,0,2"
"57","-chjN0MAAAAJ",2015,44,"FXbbGUYAAAAJ,0,0,0,0,-chjN0MAAAAJ,7PeekG0AAAAJ,2"
"58","-chjN0MAAAAJ",2015,6,"0,0,0,-chjN0MAAAAJ,0,0,0"
"59","-chjN0MAAAAJ",2015,42,"2,2,2,2,-chjN0MAAAAJ,2,2,2,UedS9LQAAAAJ"
"60","-chjN0MAAAAJ",2015,58,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-chjN0MAAAAJ,2,0,0,0,2,0,0,0,0,0,0,0,2"
"61","-chjN0MAAAAJ",2015,325,"0,0,0,0,-chjN0MAAAAJ,0"
"62","-chjN0MAAAAJ",2015,8,"0,0,0,0,-chjN0MAAAAJ,0,0,0"
"63","-chjN0MAAAAJ",2015,6,"-chjN0MAAAAJ,2"
"64","-chjN0MAAAAJ",2015,11,"0,0,0,0,0,0,0,0,0,-chjN0MAAAAJ,0,0,0,0"
"65","-cL-RwUAAAAJ",2015,3,"-cL-RwUAAAAJ,0"
"66","-cL-RwUAAAAJ",2015,2,"-cL-RwUAAAAJ,0,0,0"
"67","-cL-RwUAAAAJ",2015,1,"-cL-RwUAAAAJ,0"
"68","-cL-RwUAAAAJ",2015,7,"-cL-RwUAAAAJ,0,0"
"69","-cL-RwUAAAAJ",2015,7,"-cL-RwUAAAAJ,F_Go4V4AAAAJ,2,2"
"70","-cwEbxUAAAAJ",2015,1,"1,-cwEbxUAAAAJ,Dj3gptkAAAAJ,1"
"71","-cwEbxUAAAAJ",2015,11,"2,-cwEbxUAAAAJ,2,2,2,2,2,qDkQrKwAAAAJ,2,2,2,2,2,2,2"
"72","-cwEbxUAAAAJ",2015,10,"1,-cwEbxUAAAAJ,2,1,2"
"73","-cwEbxUAAAAJ",2015,12,"1,2,-cwEbxUAAAAJ,1,2,2,1,1,2,2,2"
"74","-cwEbxUAAAAJ",2015,11,"1,-cwEbxUAAAAJ,2,1,2"
"75","-cwEbxUAAAAJ",2015,12,"-cwEbxUAAAAJ,1,1,1,2,2,2,2"
"76","-cwEbxUAAAAJ",2015,5,"-cwEbxUAAAAJ,1,hJuusUEAAAAJ"
"77","-cwEbxUAAAAJ",2015,5,"2,2,-cwEbxUAAAAJ,qDkQrKwAAAAJ,2"
"78","-cwEbxUAAAAJ",2015,2,"1,2,-cwEbxUAAAAJ,1,1,2"
"79","-cwEbxUAAAAJ",2015,7,"2,-cwEbxUAAAAJ,1,1,2,2,1,1,1,2,2,2"
"80","-D2TBHUAAAAJ",2015,22,"2,0,-D2TBHUAAAAJ,0,2,2"
"81","-D2TBHUAAAAJ",2015,14,"2,2,2,-D2TBHUAAAAJ,2"
"82","-D2TBHUAAAAJ",2015,4,"0,-D2TBHUAAAAJ"
"83","-D2TBHUAAAAJ",2015,10,"0,LT0qxKwAAAAJ,-D2TBHUAAAAJ"
"84","-D2TBHUAAAAJ",2015,1,"2,2,-D2TBHUAAAAJ"
"85","-D2TBHUAAAAJ",2015,25,"-D2TBHUAAAAJ,0"
"86","-D2TBHUAAAAJ",2015,44,"0,0,2,2,0,0,-D2TBHUAAAAJ,2,2"
"87","-D2TBHUAAAAJ",2015,14,"2,-D2TBHUAAAAJ,2,0,2"
"88","-D2TBHUAAAAJ",2015,7,"2,NK7srJYAAAAJ,0,0,-D2TBHUAAAAJ,0"
"89","-D2TBHUAAAAJ",2015,5,"2,2,-D2TBHUAAAAJ,2"
"90","-D2TBHUAAAAJ",2015,3,"bBf6Ff4AAAAJ,-D2TBHUAAAAJ,0"
"91","-DEyRIgAAAAJ",2015,6,"0,-DEyRIgAAAAJ,0,0,izDottUAAAAJ"
"92","-DEyRIgAAAAJ",2015,4,"-DEyRIgAAAAJ,0,0,0,0,0"
"93","-DEyRIgAAAAJ",2015,6,"0,-DEyRIgAAAAJ,0,izDottUAAAAJ,0,0,0,0,0,0,0,2,0"
"94","-DfTtxgAAAAJ",2015,1,"1,-DfTtxgAAAAJ,XrIr0nYAAAAJ,t_DFZvgAAAAJ,1,1"
"95","-DfTtxgAAAAJ",2015,2,"1,1,1,1,-DfTtxgAAAAJ,XrIr0nYAAAAJ,1"
"96","-DfTtxgAAAAJ",2015,13,"1,1,1,-DfTtxgAAAAJ,XrIr0nYAAAAJ,1,1"
"97","-Dg42W8AAAAJ",2015,2,"-Dg42W8AAAAJ,0"
"98","-Dg42W8AAAAJ",2015,1,"0,0,-Dg42W8AAAAJ"
"99","-E5k6m4AAAAJ",2015,5,"-E5k6m4AAAAJ,1,1,2,1,1"
"100","-E5k6m4AAAAJ",2015,4,"-E5k6m4AAAAJ,_pPy-pAAAAAJ,1"
"101","-E5k6m4AAAAJ",2015,2,"-E5k6m4AAAAJ,1"
"102","-E5k6m4AAAAJ",2015,38,"1,1,-E5k6m4AAAAJ,1,1,1,1,1,1,2,1,1"
"103","-E5k6m4AAAAJ",2015,67,"-E5k6m4AAAAJ,1,1,1,1,1"
"104","-E5k6m4AAAAJ",2015,27,"1,-E5k6m4AAAAJ,1"
"105","-ERiTHkAAAAJ",2015,2,"0,-ERiTHkAAAAJ,0,0,2,0,0"
"106","-ERiTHkAAAAJ",2015,1,"0,-ERiTHkAAAAJ,0,0,2,0"
"107","-ERiTHkAAAAJ",2015,4,"0,0,-ERiTHkAAAAJ,2,0"
"108","-EXWOU0AAAAJ",2015,2,"-EXWOU0AAAAJ,1,1"
"109","-fxI3cUAAAAJ",2015,6,"0,0,0,-fxI3cUAAAAJ,0,qRAMJHgAAAAJ"
"110","-fxI3cUAAAAJ",2015,5,"0,-fxI3cUAAAAJ,qRAMJHgAAAAJ"
"111","-fxI3cUAAAAJ",2015,6,"0,0,2,-fxI3cUAAAAJ,qRAMJHgAAAAJ"
"112","-GT5PAkAAAAJ",2015,2,"1,1,-GT5PAkAAAAJ"
"113","-had2Q8AAAAJ",2015,6,"-had2Q8AAAAJ,0,0,0,0,0"
"114","-had2Q8AAAAJ",2015,2,"0,0,-had2Q8AAAAJ,0,2,0,0,0,0,0,0"
"115","-had2Q8AAAAJ",2015,6,"0,-had2Q8AAAAJ,0"
"116","-had2Q8AAAAJ",2015,4,"-had2Q8AAAAJ,0,0,0"
"117","-had2Q8AAAAJ",2015,1,"-had2Q8AAAAJ,0,0"
"118","-had2Q8AAAAJ",2015,4,"0,-had2Q8AAAAJ,0"
"119","-had2Q8AAAAJ",2015,7,"0,0,-had2Q8AAAAJ,0,2,0,0"
"120","-HwCwkAAAAAJ",2015,1,"0,0,0,-HwCwkAAAAAJ"
"121","-HwCwkAAAAAJ",2015,6,"2,-HwCwkAAAAAJ,0"
"122","-HwCwkAAAAAJ",2015,1,"-HwCwkAAAAAJ,0"
"123","-HwCwkAAAAAJ",2015,5,"0,0,-HwCwkAAAAAJ,0"
"124","-HwCwkAAAAAJ",2015,2,"0,0,-HwCwkAAAAAJ"
"125","-HwCwkAAAAAJ",2015,2,"0,0,0,0,-HwCwkAAAAAJ"
"126","-HwCwkAAAAAJ",2015,9,"0,-HwCwkAAAAAJ,0"
"127","-HwCwkAAAAAJ",2015,5,"0,0,0,0,-HwCwkAAAAAJ"
"128","-HwCwkAAAAAJ",2015,1,"-HwCwkAAAAAJ,0"
"129","-HwCwkAAAAAJ",2015,3,"0,0,-HwCwkAAAAAJ,0,0,0"
"130","-HwCwkAAAAAJ",2015,8,"-HwCwkAAAAAJ"
"131","-HwCwkAAAAAJ",2015,5,"0,-HwCwkAAAAAJ,0"
"132","-HwCwkAAAAAJ",2015,1,"0,-HwCwkAAAAAJ"
"133","-iLn_XwAAAAJ",2015,15,"-iLn_XwAAAAJ,0"
"134","-iLn_XwAAAAJ",2015,1,"0,0,-iLn_XwAAAAJ,0"
"135","-IMW-w0AAAAJ",2015,1,"-IMW-w0AAAAJ,1,1,1,1"
"136","-IMW-w0AAAAJ",2015,1,"-IMW-w0AAAAJ,1,2,1,2"
"137","-IMW-w0AAAAJ",2015,25,"2,-IMW-w0AAAAJ,1,2,CZyWk8kAAAAJ"
"138","-Jbd9DsAAAAJ",2015,4,"-Jbd9DsAAAAJ"
"139","-Jbd9DsAAAAJ",2015,1,"1,-Jbd9DsAAAAJ,2,1,1,4UyniXYAAAAJ"
"140","-jW6ADwAAAAJ",2015,5,"2,-jW6ADwAAAAJ,1,1,1"
"141","-jW6ADwAAAAJ",2015,1,"1,-jW6ADwAAAAJ,hwc6A1MAAAAJ,1,vL6ubpMAAAAJ,hTyZBhMAAAAJ,1"
"142","-jW6ADwAAAAJ",2015,4,"1,-jW6ADwAAAAJ,1,vL6ubpMAAAAJ,1"
"143","-jW6ADwAAAAJ",2015,1,"-jW6ADwAAAAJ"
"144","-jW6ADwAAAAJ",2015,1,"1,-jW6ADwAAAAJ,1,2,vL6ubpMAAAAJ,1,1"
"145","-Jz7TjkAAAAJ",2015,1,"0,0,0,0,0,-Jz7TjkAAAAJ,0,0,0"
"146","-LPp6oUAAAAJ",2015,90,"-LPp6oUAAAAJ,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
"147","-LPp6oUAAAAJ",2015,54,"-LPp6oUAAAAJ,0,2,2,0,0,5i9FResAAAAJ,0,2,0,0,0,0,0,0"
"148","-LPp6oUAAAAJ",2015,12,"-LPp6oUAAAAJ,0,0,0,0,0,0,41nF80QAAAAJ,0,0,0,0,0,0,0,0"
"149","-LPp6oUAAAAJ",2015,190,"-LPp6oUAAAAJ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,RmosgOcAAAAJ,0,0,2,0,0,2,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,djRAUcYAAAAJ,0,0,2,0,0,2,2"
"150","-LPp6oUAAAAJ",2015,2,"-LPp6oUAAAAJ,0"
"151","-LyegNoAAAAJ",2015,5,"0,0,0,0,-LyegNoAAAAJ,0"
"152","-LyegNoAAAAJ",2015,2,"0,0,-LyegNoAAAAJ,0"
"153","-LyegNoAAAAJ",2015,5,"-LyegNoAAAAJ,0"
"154","-LyegNoAAAAJ",2015,1,"0,0,-LyegNoAAAAJ,0"
"155","-m5wrTkAAAAJ",2015,2,"1,-m5wrTkAAAAJ,1,1"
"156","-m5wrTkAAAAJ",2015,2,"1,-m5wrTkAAAAJ,1,1"
"157","-m5wrTkAAAAJ",2015,5,"-m5wrTkAAAAJ,1,1"
"158","-m5wrTkAAAAJ",2015,13,"1,-m5wrTkAAAAJ,1,1,1,1"
"159","-m5wrTkAAAAJ",2015,2,"1,-m5wrTkAAAAJ,1,1,1"
"160","-m5wrTkAAAAJ",2015,19,"-m5wrTkAAAAJ,1,1"
"161","-m5wrTkAAAAJ",2015,2,"1,1,-m5wrTkAAAAJ,1,1"
"162","-m5wrTkAAAAJ",2015,2,"-m5wrTkAAAAJ,1,1"
"163","-m5wrTkAAAAJ",2015,8,"1,1,1,-m5wrTkAAAAJ,1,1,1"
"164","-m5wrTkAAAAJ",2015,5,"-m5wrTkAAAAJ,1,1"
"165","-m5wrTkAAAAJ",2015,1,"1,-m5wrTkAAAAJ,1"
"166","-m5wrTkAAAAJ",2015,6,"1,1,-m5wrTkAAAAJ,1,1,1,1"
"167","-m5wrTkAAAAJ",2015,1,"1,-m5wrTkAAAAJ,1,1,1"
"168","-MQXqOkAAAAJ",2015,3,"-MQXqOkAAAAJ,2,0"
"169","-MQXqOkAAAAJ",2015,2,"-MQXqOkAAAAJ,0"
"170","-MQXqOkAAAAJ",2015,2,"0,-MQXqOkAAAAJ"
"171","-o3I0zUAAAAJ",2015,47,"2,2,xYLmV7YAAAAJ,UedS9LQAAAAJ,-o3I0zUAAAAJ"
"172","-o3I0zUAAAAJ",2015,18,"2,0,2,0,0,0,2,0,0,0,0,-o3I0zUAAAAJ"
"173","-o3I0zUAAAAJ",2015,29,"2,0,2,0,0,0,0,0,2,0,0,-o3I0zUAAAAJ"
"174","-o3I0zUAAAAJ",2015,17,"2,0,2,0,0,0,2,0,0,0,0,-o3I0zUAAAAJ"
"175","-o3I0zUAAAAJ",2015,5,"2,-o3I0zUAAAAJ"
"176","-o3I0zUAAAAJ",2015,8,"2,0,0,7KqndP4AAAAJ,0,0,2,-o3I0zUAAAAJ"
"177","-o3I0zUAAAAJ",2015,5,"2,0,2,0,xYLmV7YAAAAJ,-o3I0zUAAAAJ"
"178","-o3I0zUAAAAJ",2015,48,"2,0,0,2,0,0,2,0,0,0,0,0,-o3I0zUAAAAJ"
"179","-o3I0zUAAAAJ",2015,7,"0,0,0,0,0,0,0,0,0,0,0,0,-o3I0zUAAAAJ"
"180","-o3I0zUAAAAJ",2015,36,"0,0,0,0,0,0,0,0,2,0,-o3I0zUAAAAJ"
"181","-o3I0zUAAAAJ",2015,14,"2,2,2,xYLmV7YAAAAJ,UedS9LQAAAAJ,2,-o3I0zUAAAAJ"
"182","-o3I0zUAAAAJ",2015,17,"2,xYLmV7YAAAAJ,UedS9LQAAAAJ,-o3I0zUAAAAJ"
"183","-o3I0zUAAAAJ",2015,14,"0,0,0,0,2,0,0,0,0,0,2,0,0,-o3I0zUAAAAJ"
"184","-o3I0zUAAAAJ",2015,6,"2,2,0,2,2,2,2,0,xYLmV7YAAAAJ,-o3I0zUAAAAJ"
"185","-o3I0zUAAAAJ",2015,35,"2,2,0,0,0,0,0,0,2,2,0,2,0,0,2,2,9INT9oQAAAAJ,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,2,0,0,0,2,2,2,2,2,0,2,0,2,2,0,0,2,7KqndP4AAAAJ,2,2,0,0,2,0,0,2,2,0,0,0,0,0,2,B4VkeloAAAAJ,0,0,2,0,2,2,-o3I0zUAAAAJ"
"186","-OdJO1UAAAAJ",2015,7,"-OdJO1UAAAAJ,0"
"187","-OdJO1UAAAAJ",2015,3,"2,-OdJO1UAAAAJ,0"
"188","-OdJO1UAAAAJ",2015,13,"-OdJO1UAAAAJ,0,0,0,0,0,0"
"189","-OdJO1UAAAAJ",2015,6,"-OdJO1UAAAAJ,0,0"
"190","-OdJO1UAAAAJ",2015,13,"2,-OdJO1UAAAAJ,0,0,0,0"
"191","-OdJO1UAAAAJ",2015,1,"0,-OdJO1UAAAAJ,0"
"192","-OdJO1UAAAAJ",2015,108,"2,2,2,2,-OdJO1UAAAAJ,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2"
"193","-OdJO1UAAAAJ",2015,4,"-OdJO1UAAAAJ,0,2,0,2,0,0"
"194","-OdJO1UAAAAJ",2015,12,"-OdJO1UAAAAJ,L7pWt14AAAAJ,0,TmhHwmQAAAAJ,8CRLlesAAAAJ,2,0,2,0,2,0,0"
"195","-OdJO1UAAAAJ",2015,19,"0,0,0,0,0,0,0,-OdJO1UAAAAJ,0,0,0,0,0"
"196","-OdJO1UAAAAJ",2015,5,"0,-OdJO1UAAAAJ,0,2,0,0"
"197","-OdJO1UAAAAJ",2015,9,"0,-OdJO1UAAAAJ,0"
"198","-OdJO1UAAAAJ",2015,6,"0,-OdJO1UAAAAJ,0,6UTCD84AAAAJ,0,0,0"
"199","-OdJO1UAAAAJ",2015,2,"-OdJO1UAAAAJ,0,0"
"200","-OdJO1UAAAAJ",2015,12,"0,-OdJO1UAAAAJ,0,0,0"
"201","-PWcE1YAAAAJ",2015,21,"xjkmJsgAAAAJ,1,-PWcE1YAAAAJ,a8jIPIkAAAAJ"
"202","-PWcE1YAAAAJ",2015,1,"xjkmJsgAAAAJ,-PWcE1YAAAAJ,1"
"203","-PWcE1YAAAAJ",2015,11,"1,-PWcE1YAAAAJ,1"
"204","-PWcE1YAAAAJ",2015,39,"1,-PWcE1YAAAAJ,xd_8IiIAAAAJ,a8jIPIkAAAAJ"
"205","-PWcE1YAAAAJ",2015,8,"1,1,-PWcE1YAAAAJ,1"
"206","-PWcE1YAAAAJ",2015,24,"1,-PWcE1YAAAAJ,1"
"207","-PWcE1YAAAAJ",2015,18,"1,-PWcE1YAAAAJ,1"
"208","-PWcE1YAAAAJ",2015,18,"1,1,1,1,-PWcE1YAAAAJ"
"209","-PWYRzIAAAAJ",2015,18,"0,0,0,0,0,0,0,0,0,-PWYRzIAAAAJ,0,2,2,0,0,0,2,0"
"210","-PWYRzIAAAAJ",2015,1,"0,-PWYRzIAAAAJ"
"211","-PWYRzIAAAAJ",2015,23,"0,0,-PWYRzIAAAAJ,0,0"
"212","-pyztDMAAAAJ",2015,11,"1,2,1,1,z4S5rC0AAAAJ,-pyztDMAAAAJ,1"
"213","-pyztDMAAAAJ",2015,14,"1,1,1,-pyztDMAAAAJ"
"214","-pyztDMAAAAJ",2015,1,"-pyztDMAAAAJ"
"215","-pyztDMAAAAJ",2015,9,"1,1,1,2,1,1,1,2,1,-pyztDMAAAAJ"
"216","-pyztDMAAAAJ",2015,5,"1,1,1,1,1,1,-pyztDMAAAAJ"
"217","-pyztDMAAAAJ",2015,4,"1,1,sPzla6IAAAAJ,TJI8JW0AAAAJ,1,1,2,1,2,cLjMQqsAAAAJ,1,1,1,2,-pyztDMAAAAJ"
"218","-pyztDMAAAAJ",2015,1,"1,1,1,1,-pyztDMAAAAJ,1"
"219","-pyztDMAAAAJ",2015,13,"1,1,1,-pyztDMAAAAJ"
"220","-pyztDMAAAAJ",2015,28,"1,1,1,1,-pyztDMAAAAJ"
"221","-pyztDMAAAAJ",2015,5,"1,1,1,1,-pyztDMAAAAJ"
"222","-pyztDMAAAAJ",2015,9,"1,1,2,1,-pyztDMAAAAJ"
"223","-pyztDMAAAAJ",2015,15,"1,1,1,-pyztDMAAAAJ"
"224","-pyztDMAAAAJ",2015,2,"1,1,1,-pyztDMAAAAJ,1"
"225","-pyztDMAAAAJ",2015,1,"1,1,1,-pyztDMAAAAJ"
"226","-QZrYjsAAAAJ",2015,14,"-QZrYjsAAAAJ,2"
"227","-rcrelQAAAAJ",2015,5,"0,0,-rcrelQAAAAJ"
"228","-rcrelQAAAAJ",2015,1,"sflJAhgAAAAJ,0,-rcrelQAAAAJ"
"229","-rcrelQAAAAJ",2015,1,"0,0,-rcrelQAAAAJ"
"230","-rcrelQAAAAJ",2015,11,"0,0,-rcrelQAAAAJ"
"231","-rcrelQAAAAJ",2015,7,"0,zrKC-PcAAAAJ,0,0,-rcrelQAAAAJ"
"232","-rcrelQAAAAJ",2015,7,"2,0,-rcrelQAAAAJ"
"233","-S8_yskAAAAJ",2015,23,"0,0,-S8_yskAAAAJ,0,2"
"234","-S8_yskAAAAJ",2015,6,"0,0,0,-S8_yskAAAAJ,lNFZCgwAAAAJ,2,2"
"235","-S8_yskAAAAJ",2015,5,"0,0,0,0,-S8_yskAAAAJ,0,0,2,2,0"
"236","-S8_yskAAAAJ",2015,8,"0,0,-S8_yskAAAAJ,2"
"237","-S8_yskAAAAJ",2015,2,"0,0,0,0,-S8_yskAAAAJ,0"
"238","-sGaL8sAAAAJ",2015,12,"-sGaL8sAAAAJ"
"239","-sGaL8sAAAAJ",2015,4,"-sGaL8sAAAAJ,1"
"240","-sGaL8sAAAAJ",2015,3,"1,-sGaL8sAAAAJ,1,1"
"241","-sGaL8sAAAAJ",2015,1,"1,-sGaL8sAAAAJ"
"242","-sGaL8sAAAAJ",2015,8,"1,1,-sGaL8sAAAAJ"
"243","-sGaL8sAAAAJ",2015,5,"1,-sGaL8sAAAAJ"
"244","-sGaL8sAAAAJ",2015,1,"1,1,1,-sGaL8sAAAAJ,2"
"245","-smZI6MAAAAJ",2015,1,"-smZI6MAAAAJ,2,0"
"246","-smZI6MAAAAJ",2015,3,"-smZI6MAAAAJ,2,0,0,0"
"247","-spRnaQAAAAJ",2015,1,"1,1,-spRnaQAAAAJ,1"
"248","-spRnaQAAAAJ",2015,4,"1,-spRnaQAAAAJ,jkRa2LEAAAAJ,1"
"249","-teHhxwAAAAJ",2015,16,"-teHhxwAAAAJ,0,0"
"250","-teHhxwAAAAJ",2015,1,"0,-teHhxwAAAAJ"
"251","-teHhxwAAAAJ",2015,8,"0,0,0,0,0,-teHhxwAAAAJ,0"
"252","-u5lh-0AAAAJ",2015,14,"-u5lh-0AAAAJ,0"
"253","-u5lh-0AAAAJ",2015,1,"0,0,-u5lh-0AAAAJ,Le4ScQcAAAAJ,0,0,0,0"
"254","-vC_l2kAAAAJ",2015,2,"kBGGEjUAAAAJ,1,1,-vC_l2kAAAAJ,1"
"255","-vC_l2kAAAAJ",2015,9,"-vC_l2kAAAAJ,1"
"256","-vrMfNMAAAAJ",2015,8,"0,0,0,2,0,-vrMfNMAAAAJ,0,0,0,0,2,0,2,2,2,2"
"257","-vrMfNMAAAAJ",2015,22,"-vrMfNMAAAAJ,0"
"258","-wT1eCwAAAAJ",2015,1,"1,-wT1eCwAAAAJ"
"259","-XCc1JQAAAAJ",2015,16,"2,0,0,0,0,-XCc1JQAAAAJ,0,2"
"260","-XCc1JQAAAAJ",2015,3,"2,0,-XCc1JQAAAAJ"
"261","-xOxPsUAAAAJ",2015,18,"0,0,0,-xOxPsUAAAAJ,0"
"262","-xOxPsUAAAAJ",2015,7,"0,-xOxPsUAAAAJ"
"263","-XpZ4fgAAAAJ",2015,2,"1,-XpZ4fgAAAAJ,1"
"264","-XpZ4fgAAAAJ",2015,22,"1,-XpZ4fgAAAAJ,1"
"265","-XpZ4fgAAAAJ",2015,18,"1,YxGHbuMAAAAJ,2,1,-XpZ4fgAAAAJ,1"
"266","-XpZ4fgAAAAJ",2015,1,"1,1,1,1,1,-XpZ4fgAAAAJ,d1KEK84AAAAJ"
"267","-XpZ4fgAAAAJ",2015,1,"1,-XpZ4fgAAAAJ,1"
"268","-XpZ4fgAAAAJ",2015,23,"1,1,-XpZ4fgAAAAJ"
