"","Id","Label","Interval","Weight","Dept","Orientation"
"63","UedS9LQAAAAJ","WEI VIVIAN WANG ",0,75,"CS","XD"
"64","G4Np3c0AAAAJ","JONATHAN B LOSOS ",0,10,"BIO","BIO"
"65","-cL-RwUAAAAJ","BARRY ANDREW TRIMMER ",0,1,"BIO","XD"
"66","F_Go4V4AAAAJ","HOD LIPSON ",0,4,"CS","XD"
"67","-cwEbxUAAAAJ","CHRIS BAILEY-KELLOGG ",0,8,"CS","XD"
"68","Dj3gptkAAAAJ","CHRISTOPHER JAMES LANGMEAD ",0,6,"CS","XD"
"69","2X5Wru0AAAAJ","ALAN M FRIEDMAN ",0,1,"BIO","XD"
"70","qDkQrKwAAAAJ","MARGARET E ACKERMAN ",0,2,"BIO","XD"
"71","p4urLfMAAAAJ","ARMINJA N KETTENBACH ",0,3,"BIO","XD"
"72","TkayRqQAAAAJ","BRUCE RANDALL DONALD ",0,4,"CS","XD"
"73","ZCw4KcoAAAAJ","PEI ZHOU ",0,4,"BIO","XD"
"74","hJuusUEAAAAJ","GEVORG GRIGORYAN ",0,3,"CS","XD"
"75","-D2TBHUAAAAJ","NOEMIE ELHADAD ",0,15,"BIO","XD"
"76","Y2HTFXAAAAAJ","LAUREN GABRIELLLE WILCOX ",0,5,"CS","XD"
"77","PogsVkYAAAAJ","STEVEN K FEINER ",0,8,"CS","XD"
"78","OOLe2TIAAAAJ","CAROL FRIEDMAN ",0,9,"BIO","XD"
"79","Ff6era8AAAAJ","LUIS GRAVANO ",0,3,"CS","XD"
"80","zwr9wPEAAAAJ","SUZANNE R BAKKEN ",0,11,"BIO","XD"
"81","AlsMV98AAAAJ","ERIC FOSLER-LUSSIER ",0,4,"CS","XD"
"82","LT0qxKwAAAAJ","LENA MAMYKINA ",0,6,"BIO","XD"
"83","NK7srJYAAAAJ","CHRIS H WIGGINS ",0,3,"BIO","BIO"
"84","bBf6Ff4AAAAJ","CHUNHUA WENG ",0,11,"BIO","XD"
"85","-DEyRIgAAAAJ","AVITAL ADAH RODAL ",0,3,"BIO","BIO"
"86","izDottUAAAAJ","DANIELA NICASTRO ",0,2,"BIO","BIO"
"87","ICe2FxkAAAAJ","DION K DICKMAN ",0,1,"BIO","BIO"
"88","Dd4dphgAAAAJ","J TROY LITTLETON ",0,1,"BIO","BIO"
"89","-DfTtxgAAAAJ","GANG WANG ",0,26,"CS","XD"
"90","XrIr0nYAAAAJ","HAITAO ZHENG ",0,10,"CS","XD"
"91","KzmHyt8AAAAJ","CHRISTO WILSON ",0,8,"CS","CS"
"92","f0NoTC0AAAAJ","CHRISTOPHER KRUEGEL ",0,17,"CS","CS"
"93","2eM6GocAAAAJ","GIOVANNI VIGNA ",0,12,"CS","CS"
"94","-Dg42W8AAAAJ","SARA M LEWIS ",0,2,"BIO","BIO"
"95","lhVOD7kAAAAJ","ERIK B DOPMAN ",0,2,"BIO","BIO"
"96","c8mdOEgAAAAJ","J MICHAEL REED ",0,3,"BIO","BIO"
"97","-E5k6m4AAAAJ","GIL ZUSSMAN ",0,8,"CS","CS"
"98","QH90248AAAAJ","ALON EFRAT ",0,7,"CS","CS"
"99","xe0eVksAAAAJ","PANKAJ K AGARWAL ",0,9,"CS","XD"
"100","_pPy-pAAAAAJ","MIHALIS YANNAKAKIS ",0,4,"CS","CS"
"101","FM3vRPgAAAAJ","DAN RUBENSTEIN ",0,6,"CS","CS"
"102","9hPnkXsAAAAJ","VISHAL MISRA ",0,6,"CS","CS"
"103","r49_E2cAAAAJ","CLIFFORD STEIN ",0,7,"CS","CS"
"104","-fxI3cUAAAAJ","SEAN R COLLINS ",0,5,"BIO","XD"
"105","e5alfo0AAAAJ","ONN BRANDMAN ",0,5,"BIO","BIO"
"106","qRAMJHgAAAAJ","TOBIAS MEYER ",0,10,"BIO","BIO"
"107","KnAit3cAAAAJ","TREY G IDEKER ",0,12,"CS","XD"
"108","rlnRcCYAAAAJ","LAURA L LACKNER ",0,2,"BIO","BIO"
"109","-GT5PAkAAAAJ","PAUL ANTHONY FISHWICK ",0,2,"CS","CS"
"110","q1bkP7AAAAAJ","RICHARD M FUJIMOTO ",0,6,"CS","CS"
"111","QclQnxIAAAAJ","BENJAMIN CHAK LOK ",0,2,"CS","CS"
"112","-had2Q8AAAAJ","DAVID G DRUBIN ",0,3,"BIO","BIO"
"113","SxRtS5sAAAAJ","KOUROSH SALEHI-ASHTIANI ",0,6,"BIO","XD"
"114","n-FCqMEAAAAJ","EVA NOGALES ",0,9,"BIO","XD"
"115","sflJAhgAAAAJ","CHAO ZHANG ",0,19,"BIO","XD"
"116","-HwCwkAAAAAJ","MARC S MANGEL ",0,3,"BIO","BIO"
"117","kiV7yTQAAAAJ","SIMONE VINCENZI ",0,2,"BIO","BIO"
"118","GHMy08gAAAAJ","JOSEPH E MERZ ",0,1,"BIO","BIO"
"119","CBjDcy8AAAAJ","JEREMY ARTHUR GOLDBOGEN ",0,1,"BIO","BIO"
"120","-iLn_XwAAAAJ","HOPI E HOEKSTRA ",0,11,"BIO","BIO"
"121","Kh9REfEAAAAJ","DMITRI A PETROV ",0,11,"BIO","BIO"
"122","0oj4N0sAAAAJ","EDMUND D BRODIE ",0,6,"BIO","BIO"
"123","0SHFWCkAAAAJ","HEIDI S FISHER ",0,1,"BIO","BIO"
"124","wjPrcoUAAAAJ","RICHARD E LENSKI ",0,7,"BIO","BIO"
"125","OZMQ0J0AAAAJ","JEFFREY D JENSEN ",0,14,"BIO","XD"
"126","-IMW-w0AAAAJ","BEICHUAN ZHANG ",0,8,"CS","XD"
"127","TsVU8EcAAAAJ","CHRISTOS PAPADOPOULOS ",0,11,"CS","XD"
"128","CZyWk8kAAAAJ","LIXIA ZHANG ",0,12,"CS","XD"
"129","RGllVAsAAAAJ","YI HUANG ",0,8,"BIO","XD"
"130","3_WYcR4AAAAJ","DEBORAH E ESTRIN ",0,16,"CS","CS"
"131","cA28Zs0AAAAJ","TAREK FAROUK ABDELZAHER ",0,28,"CS","CS"
"132","-Jbd9DsAAAAJ","GOPAL GUPTA ",0,5,"CS","CS"
"133","qXb4xQMAAAAJ","MURAT KANTARCIOGLU ",0,8,"CS","XD"
"134","6Kuq1acAAAAJ","ZHIQIANG LIN ",0,10,"CS","XD"
"135","JoAxSpgAAAAJ","AJAY BANSAL ",0,1,"CS","CS"
"136","4UyniXYAAAAJ","VINCENT NG ",0,5,"CS","CS"
"137","-jW6ADwAAAAJ","BILL TOMLINSON ",0,9,"CS","CS"
"138","6c5cf1wAAAAJ","PHOEBE SENGERS ",0,3,"CS","CS"
"139","hwc6A1MAAAAJ","BONNIE ANNA NARDI ",0,6,"CS","CS"
"140","hTyZBhMAAAAJ","DONALD J PATTERSON ",0,8,"CS","CS"
"141","vL6ubpMAAAAJ","DEBRA J RICHARDSON ",0,6,"CS","CS"
"142","4XyoYbAAAAAJ","GARY M OLSON ",0,5,"CS","CS"
"143","o8oJ6s4AAAAJ","JEFF HUANG ",0,10,"CS","CS"
"144","h3L7zkoAAAAJ","ANDRE DER HOEK ",0,7,"CS","CS"
"145","5mIkNyYAAAAJ","GILLIAN R HAYES ",0,9,"CS","CS"
"146","-LPp6oUAAAAJ","AARON D GITLER ",0,5,"BIO","BIO"
"147","5i9FResAAAAJ","JUDITH FRYDMAN ",0,3,"BIO","BIO"
"148","41nF80QAAAAJ","DANIELA C ZARNESCU ",0,1,"BIO","BIO"
"149","RmosgOcAAAAJ","DAVID B GOLDSTEIN ",0,11,"BIO","XD"
"150","djRAUcYAAAAJ","TOM MANIATIS ",0,5,"BIO","BIO"
"151","-LyegNoAAAAJ","NEAL F LUE ",0,1,"BIO","BIO"
"152","1u_MQY8AAAAJ","JOHN HJ PETRINI ",0,4,"BIO","BIO"
"153","-m5wrTkAAAAJ","GAUTAM BISWAS ",0,4,"CS","CS"
"154","NHZdlVkAAAAJ","XENOFON D KOUTSOUKOS ",0,6,"CS","CS"
"155","5TzQdR4AAAAJ","JULIE A ADAMS ",0,3,"CS","CS"
"156","-NkxFNoAAAAJ","MAHESH BALAKRISHNAN ",0,2,"CS","CS"
"157","0zrqo3B-66wC","HAKIM WEATHERSPOON ",0,15,"CS","CS"
"158","I-rKkyEAAAAJ","KENNETH PAUL BIRMAN ",0,3,"CS","CS"
"159","-o3I0zUAAAAJ","ZHIPING WENG ",0,18,"BIO","XD"
"160","G-HYm8EAAAAJ","OLIVER J RANDO ",0,9,"BIO","XD"
"161","xYLmV7YAAAAJ","PHILLIP D ZAMORE ",0,5,"BIO","XD"
"162","qaAebdkAAAAJ","JOB DEKKER ",0,21,"BIO","XD"
"163","lsYXBx8AAAAJ","MANOLIS KELLIS ",0,66,"CS","XD"
"164","waPNWUYAAAAJ","ROSS C HARDISON ",0,13,"BIO","XD"
"165","iRaegw8AAAAJ","MELISSA J MOORE ",0,7,"BIO","BIO"
"166","WfGLzyAAAAAJ","DAISUKE KIHARA ",0,8,"BIO","XD"
"167","7KqndP4AAAAJ","PANOS ROUSSOS ",0,13,"BIO","XD"
"168","zuuO2YMAAAAJ","ZHENGUO ZHANG ",0,2,"BIO","XD"
"169","n0uRPLgAAAAJ","YU ZHANG ",0,30,"CS","XD"
"170","PiddTHsAAAAJ","JOHN C SCHIMENTI ",0,5,"BIO","XD"
"171","9INT9oQAAAAJ","DALILA PINTO ",0,7,"BIO","XD"
"172","B4VkeloAAAAJ","TIMOTHY E REDDY ",0,13,"BIO","XD"
"173","-OdJO1UAAAAJ","DANIEL JAMES KLIEBENSTEIN ",0,5,"BIO","BIO"
"174","JQWeCFAAAAAJ","KATAYOON DEHESH ",0,3,"BIO","BIO"
"175","8CRLlesAAAAJ","JULIN N MALOOF ",0,6,"BIO","BIO"
"176","6UTCD84AAAAJ","JANET BRAAM ",0,5,"BIO","BIO"
"177","L7pWt14AAAAJ","ELIZABETH S HASWELL ",0,5,"BIO","BIO"
"178","TmhHwmQAAAAJ","JANE GLAZEBROOK ",0,6,"BIO","BIO"
"179","-PWcE1YAAAAJ","RAN CANETTI ",0,11,"CS","CS"
"180","gqB23VMAAAAJ","AMIT SAHAI ",0,25,"CS","CS"
"181","XGiiygQAAAAJ","BOAZ BARAK ",0,20,"CS","CS"
"182","xjkmJsgAAAAJ","ABHISHEK JAIN ",0,11,"CS","CS"
"183","a8jIPIkAAAAJ","VINOD VAIKUNTANATHAN ",0,13,"CS","CS"
"184","rW1Bio0AAAAJ","ALESSANDRO CHIESA ",0,5,"CS","CS"
"185","fkGi-JMAAAAJ","ADAM DAVISON SMITH ",0,11,"CS","CS"
"186","1KRXBIwAAAAJ","LEONID REYZIN ",0,9,"CS","CS"
"187","xd_8IiIAAAAJ","STEFANO TESSARO ",0,9,"CS","CS"
"188","-PWYRzIAAAAJ","GRETCHEN E HOFMANN ",0,3,"BIO","BIO"
"189","2rMImAgAAAAJ","MORGAN W KELLY ",0,1,"BIO","BIO"
"190","Le4ScQcAAAAJ","FIORENZA MICHELI ",0,7,"BIO","BIO"
"191","-pyztDMAAAAJ","TANZEEM KHALID CHOUDHURY ",0,5,"CS","CS"
"192","z4S5rC0AAAAJ","SHWETAK N PATEL ",0,9,"CS","CS"
"193","X0XWAGkAAAAJ","MATTHEW DANIEL GREEN ",0,18,"CS","CS"
"194","sPzla6IAAAAJ","ARAVIND SRINIVASAN ",0,10,"CS","CS"
"195","TJI8JW0AAAAJ","CHANG TIEN LU ",0,8,"CS","CS"
"196","cLjMQqsAAAAJ","MADHAV V MARATHE ",0,19,"CS","CS"
"197","-rcrelQAAAAJ","TYSON L HEDRICK ",0,5,"BIO","XD"
"198","zrKC-PcAAAAJ","LAURA A MILLER ",0,5,"BIO","XD"
"199","tu39-p8AAAAJ","MARGRIT BETKE ",0,2,"CS","XD"
"200","zQvCCk0AAAAJ","ERIC D TYTELL ",0,3,"BIO","BIO"
"201","-S8_yskAAAAJ","PETER ZHIFENG QIN ",0,2,"BIO","BIO"
"202","LGp68QwAAAAJ","LIN Y CHEN ",0,15,"BIO","XD"
"203","-SM7MpYAAAAJ","ROGER ZIMMERMANN ",0,4,"CS","CS"
"204","-spRnaQAAAAJ","JAVED ALEXANDER ASLAM ",0,2,"CS","CS"
"205","jkRa2LEAAAAJ","JINGJIN YU ",0,3,"CS","CS"
"206","-teHhxwAAAAJ","MARK A PEIFER ",0,2,"BIO","BIO"
"207","qjxIcXQAAAAJ","BOB GOLDSTEIN ",0,3,"BIO","BIO"
"208","K70yTUsAAAAJ","STEPHEN L ROGERS ",0,2,"BIO","BIO"
"209","-u5lh-0AAAAJ","CHELSEA L WOOD ",0,2,"BIO","BIO"
"210","-vC_l2kAAAAJ","STEPHANIE CLAUDENE WEIRICH ",0,6,"CS","CS"
"211","kBGGEjUAAAAJ","INSUP LEE ",0,15,"CS","CS"
"212","kWnv_YkAAAAJ","RAJEEV ALUR ",0,11,"CS","CS"
"213","2kkddh0AAAAJ","BENJAMIN C PIERCE ",0,5,"CS","CS"
"214","19kNRU0AAAAJ","STEVE ZDANCEWIC ",0,3,"CS","CS"
"215","568MtVQAAAAJ","AARON STUMP ",0,2,"CS","CS"
"216","-vrMfNMAAAAJ","JOHN E GATESY ",0,4,"BIO","XD"
"217","0NdRYeoAAAAJ","DANIEL L RABOSKY ",0,12,"BIO","BIO"
"218","Tnvl5EcAAAAJ","BO WANG ",0,28,"BIO","XD"
"219","cI-fi9MAAAAJ","ERICH D JARVIS ",0,18,"BIO","XD"
"220","w90wOucAAAAJ","YANG LIU ",0,34,"CS","XD"
"221","-wT1eCwAAAAJ","SEYOUNG KIM ",0,3,"CS","CS"
"222","5pKTRxEAAAAJ","ERIC P XING ",0,25,"CS","CS"
"223","uSfaEgUAAAAJ","JAIME G CARBONELL ",0,17,"CS","XD"
"224","y2pH4jcAAAAJ","XI PENG CHEN ",0,36,"CS","XD"
"225","-XCc1JQAAAAJ","WEIWEI ZHONG ",0,1,"BIO","BIO"
"226","QgGaAdsAAAAJ","WAH CHIU ",0,9,"BIO","XD"
"227","-XpZ4fgAAAAJ","SCOTT ALAN MAHLKE ",0,11,"CS","CS"
"228","d1KEK84AAAAJ","TREVOR NIGEL MUDGE ",0,12,"CS","CS"
"229","Wov5tYoAAAAJ","DAVID I AUGUST ",0,6,"CS","CS"
"230","PJUjtoQAAAAJ","ACHILLEAS ANASTASOPOULOS ",0,4,"CS","CS"
"231","MZKvGjYAAAAJ","SATISH NARAYANASAMY ",0,7,"CS","CS"
"232","YxGHbuMAAAAJ","JASON FLINN ",0,4,"CS","CS"
"233","h0gtwxIAAAAJ","REETUPARNA DAS ",0,10,"CS","CS"
"234","MJ5G4xgAAAAJ","THOMAS F WENISCH ",0,12,"CS","CS"
"235","5wgTi1AAAAAJ","STEPHANE LAFORTUNE ",0,2,"CS","CS"
"236","P3JdmqAAAAAJ","DAVID THEODORE BLAAUW ",0,18,"CS","CS"
"237","zdnAkgsAAAAJ","JOSEP TORRELLAS ",0,3,"CS","CS"
"238","-XXZGEoAAAAJ","SCOTT ANTHONY GERBER ",0,4,"BIO","XD"
"239","T3Wxu_AAAAAJ","SOUMYA RAY ",0,5,"CS","XD"
"240","-yrzguMAAAAJ","SRINIVAS DEVADAS ",0,7,"CS","CS"
"241","qMOS01AAAAAJ","BONNIE BERGER ",0,17,"CS","XD"
"242","neO3vFYAAAAJ","G EDWARD SUH ",0,5,"CS","CS"
"243","COjq9XUAAAAJ","HENRY C HOFFMANN ",0,4,"CS","CS"
"244","-YZ5mIIAAAAJ","D ALLAN DRUMMOND ",0,3,"BIO","BIO"
"245","lR-CRA0AAAAJ","CHARLES F AQUADRO ",0,17,"BIO","XD"
"246","h_MOIUUAAAAJ","DANIEL L HARTL ",0,11,"BIO","XD"
"247","-ZqZyP0AAAAJ","NEHA KUMAR ",0,3,"CS","CS"
"248","Iiut4KYAAAAJ","TAPAN S PARIKH ",0,5,"CS","CS"
"249","uLsDDUMAAAAJ","RICHARD J ANDERSON ",0,2,"CS","CS"
"250","0-hcsnoAAAAJ","ELIZABETH LOWDEN BRAINERD ",0,1,"BIO","BIO"
"251","WZjvuBgAAAAJ","THOMAS J ROBERTS ",0,3,"BIO","BIO"
"252","008lr2cAAAAJ","TOBIAS HANS HOELLERER ",0,8,"CS","CS"
"253","tXhqJv0AAAAJ","ADITI MAJUMDER ",0,5,"CS","CS"
"254","KltleWgAAAAJ","MATTHEW ALAN TURK ",0,6,"CS","CS"
"255","_h642WsAAAAJ","ANGUS GRAEME FORBES ",0,4,"CS","XD"
"256","Zc7YEbgAAAAJ","DOUG A BOWMAN ",0,7,"CS","CS"
"257","00H10pgAAAAJ","JONATHAN B DEMB ",0,3,"BIO","BIO"
"258","JXsCTy0AAAAJ","KWOON Y WONG ",0,3,"BIO","BIO"
"259","CwLbzcIAAAAJ","S ANDREW HIRES ",0,1,"BIO","BIO"
"260","85qG4oIAAAAJ","JOSHUA H SINGER ",0,2,"BIO","BIO"
"261","00M1AqQAAAAJ","JOHN DAVID KUBIATOWICZ ",0,10,"CS","CS"
"262","e4I7ihkAAAAJ","KRSTE ASANOVIC ",0,7,"CS","CS"
"263","U6OVPVMAAAAJ","FREDERIC T CHONG ",0,7,"CS","CS"
"264","DpLFv4gAAAAJ","CARLOS ERNESTO GUESTRIN ",0,16,"CS","CS"
"265","sh9-PrEAAAAJ","KEVIN EDWARD FU ",0,17,"CS","CS"
"266","CeieiIgAAAAJ","TAJANA SIMUNIC ROSING ",0,22,"CS","CS"
"267","xdGKgtcAAAAJ","ANTHONY D JOSEPH ",0,13,"CS","XD"
"268","01EOkNEAAAAJ","ROEL NUSSE ",0,1,"BIO","BIO"
"269","01U4ahgAAAAJ","KAREN A HUDSON ",0,2,"BIO","XD"
"270","jGboazkAAAAJ","DAVID R NELSON ",0,15,"BIO","XD"
"271","rcs6IKwAAAAJ","MICHAEL C SCHATZ ",0,20,"CS","XD"
"272","02nHF0gAAAAJ","RAJESH PN RAO ",0,4,"CS","CS"
"273","sPlonWcAAAAJ","MAYA CAKMAK ",0,13,"CS","CS"
"274","w_HJY2MAAAAJ","SHYAMNATH GOLLAKOTA ",0,8,"CS","CS"
"275","02_kT4YAAAAJ","JEFF ERICKSON ",0,3,"CS","CS"
"276","MA8PTRUAAAAJ","EMANUELE VIOLA ",0,5,"CS","CS"
"277","6Ff2c8wAAAAJ","ERIK D DEMAINE ",0,14,"CS","CS"
"278","03uVItYAAAAJ","COLIN MARK ORIANS ",0,2,"BIO","BIO"
"279","wmWYM34AAAAJ","FRANCES S CHEW ",0,2,"BIO","BIO"
"280","05UuCNQAAAAJ","JERRY M MELILLO ",0,9,"BIO","BIO"
"281","04pdXhgAAAAJ","PEIXUAN GUO ",0,2,"BIO","XD"
"282","2SF6AXQAAAAJ","CARLO M CROCE ",0,7,"BIO","BIO"
"283","Kt1bjZoAAAAJ","BING LIU ",0,6,"CS","XD"
"284","04TuVhEAAAAJ","DAVID SAMUEL BINDEL ",0,2,"CS","CS"
"285","VX7d5EQAAAAJ","JON MICHAEL KLEINBERG ",0,12,"CS","CS"
"286","05cijuQAAAAJ","PHILIP LF JOHNSON ",0,6,"BIO","BIO"
"287","7BVA7tsAAAAJ","RUSTOM ANTIA ",0,4,"BIO","BIO"
"288","V65-apsAAAAJ","JOSEPH N BLATTMAN ",0,3,"BIO","BIO"
"289","8Mv9l1oAAAAJ","BETH SHAPIRO ",0,10,"BIO","XD"
"290","PySbfcEAAAAJ","RASMUS NIELSEN ",0,30,"BIO","XD"
"291","t6XVnH8AAAAJ","JAMES S CLARK ",0,9,"BIO","XD"
"292","GlGy7vgAAAAJ","ANDREW D RICHARDSON ",0,3,"BIO","XD"
"293","Jc7sf8YAAAAJ","KNUTE JOHN NADELHOFFER ",0,7,"BIO","BIO"
"294","m4NpPpcAAAAJ","SARAH E HOBBIE ",0,17,"BIO","BIO"
"295","jRd24DQAAAAJ","JAMES W MCCLELLAND ",0,3,"BIO","BIO"
"296","cmHtVjAAAAAJ","JEFFREY S DUKES ",0,7,"BIO","BIO"
"297","whhr40wAAAAJ","CHRISTOPHER B FIELD ",0,4,"BIO","BIO"
"298","EBnjjY8AAAAJ","EDWARD B RASTETTER ",0,10,"BIO","BIO"
"299","060zUaAAAAAJ","KAREN L CARLETON ",0,4,"BIO","BIO"
"300","LXVfPc8AAAAJ","ERIC S LANDER ",0,54,"BIO","XD"
"301","JOkym8oAAAAJ","HANS A HOFMANN ",0,16,"BIO","BIO"
"302","06hgT8gAAAAJ","TAESOO KIM ",0,10,"CS","XD"
"303","uy1OB3YAAAAJ","XI WANG ",0,14,"CS","XD"
"304","nfkH5V4AAAAJ","WENKE LEE ",0,13,"CS","XD"
"305","5whzpxEAAAAJ","LONG LU ",0,4,"CS","CS"
"306","EnCwNycAAAAJ","ARVIND KRISHNAMURTHY ",0,24,"CS","CS"
"307","MYqlcPgAAAAJ","THOMAS E ANDERSON ",0,13,"CS","CS"
"308","078_pfUAAAAJ","XIAOHUI QU ",0,1,"BIO","BIO"
"309","07ds-DAAAAAJ","JENNIFER LYNN REXFORD ",0,19,"CS","CS"
"310","HF2G3LAAAAAJ","BOON THAU LOO ",0,15,"CS","CS"
"311","xYfYnG4AAAAJ","NICK FEAMSTER ",0,22,"CS","CS"
"312","UEI2g60AAAAJ","DAVID PATRICK WALKER ",0,8,"CS","CS"
"313","K1cZ7SsAAAAJ","MINLAN YU ",0,11,"CS","XD"
"314","AH5j40kAAAAJ","NATE FOSTER ",0,10,"CS","CS"
"315","55B-xqUAAAAJ","THEOPHILUS BENSON ",0,5,"CS","CS"
"316","BFE6IQwAAAAJ","MICHAEL J FREEDMAN ",0,20,"CS","CS"
"317","lJ8qjPAAAAAJ","SHARON GOLDBERG ",0,3,"CS","CS"
"318","Z6EHuGcAAAAJ","ELLEN W ZEGURA ",0,6,"CS","CS"
"319","zX3ba1kAAAAJ","MOSES SAMSON CHARIKAR ",0,8,"CS","CS"
"320","07Z4HAQAAAAJ","VARUN CHANDOLA ",0,5,"CS","CS"
"321","y-JsL4kAAAAJ","RANGA RAJU VATSAVAI ",0,6,"CS","CS"
"322","BnxU9TEAAAAJ","VIPIN KUMAR ",0,15,"CS","XD"
"323","p26NfLgAAAAJ","SHASHI SHEKHAR ",0,10,"CS","CS"
"324","RY7cuPAAAAAJ","ARINDAM BANERJEE ",0,12,"CS","CS"
