"","Id","Label","Interval","Weight","Dept","Orientation"
"95","4XyoYbAAAAAJ","GARY M OLSON ",0,2,"CS","CS"
"96","xfwOz_kAAAAJ","JUDITH S OLSON ",0,1,"CS","CS"
"97","55pOyCkAAAAJ","KENNETH H NEALSON ",0,1,"BIO","BIO"
"98","56qcx4MAAAAJ","DANIEL D CORKILL ",0,1,"CS","CS"
"99","izMnGyMAAAAJ","VICTOR R LESSER ",0,3,"CS","CS"
"100","5CH2x_YAAAAJ","NANCY A MORAN ",0,1,"BIO","BIO"
"101","5m-oAesAAAAJ","SARITA V ADVE ",0,1,"CS","CS"
"102","5OSMezYAAAAJ","MARY C FARACH-CARSON ",0,1,"BIO","BIO"
"103","chwPsSIAAAAJ","DANIEL D CARSON ",0,1,"BIO","BIO"
"104","628Jn7UAAAAJ","STUART CHARLES SHAPIRO ",0,2,"CS","CS"
"105","tI8OPH0AAAAJ","WILLIAM J RAPAPORT ",0,3,"CS","CS"
"106","6HE56R8AAAAJ","DENNIS M VOLPANO ",0,1,"CS","CS"
"107","Ormag-QAAAAJ","DAVID GRIES ",0,6,"CS","CS"
"108","6P4bGWAAAAAJ","RAJIV GUPTA ",0,1,"CS","CS"
"109","KWiJaj8AAAAJ","MARY LOU SOFFA ",0,1,"CS","CS"
"110","r49_E2cAAAAJ","CLIFFORD STEIN ",0,5,"CS","CS"
"111","V5FJ6pIAAAAJ","THOMAS H CORMEN ",0,3,"CS","CS"
"112","Jlv4MR4AAAAJ","AVRIM L BLUM ",0,1,"CS","CS"
"113","6s2hs3oAAAAJ","ALVIN R LEBECK ",0,1,"CS","CS"
"114","6t7Zm4oAAAAJ","GERRIT HOOGENBOOM ",0,1,"BIO","BIO"
"115","7cys8kgAAAAJ","JAMES W JONES ",0,2,"BIO","BIO"
"116","6vXTtDQAAAAJ","SAMIR KHULLER ",0,1,"CS","CS"
"117","KICA5DoAAAAJ","JOSEPH SB MITCHELL ",0,3,"CS","CS"
"118","6YU6_QoAAAAJ","SCOTT E HUDSON ",0,1,"CS","CS"
"119","E1cp_aYAAAAJ","BRAD A MYERS ",0,1,"CS","CS"
"120","7btxQB0AAAAJ","FAWWAZ TAYSSIR ULABY ",0,1,"CS","CS"
"121","u0BOuAsAAAAJ","KAMAL SARABANDI ",0,1,"CS","CS"
"122","g_oE5yUAAAAJ","RAY ALLEN BUCKLIN ",0,1,"BIO","BIO"
"123","7egtxu0AAAAJ","CHARLES V STEWART ",0,1,"CS","CS"
"124","VizsSmEAAAAJ","CHARLES R DYER ",0,2,"CS","CS"
"125","7FXtL98AAAAJ","DHABALESWAR K PANDA ",0,1,"CS","CS"
"126","MTZaRW4AAAAJ","SHARAD MEHROTRA ",0,1,"CS","CS"
"127","7lVfIWYAAAAJ","MARK DONALD HILL ",0,6,"CS","CS"
"128","nDH-AqwAAAAJ","JOHN K OUSTERHOUT ",0,7,"CS","CS"
"129","Wj4ZBFIAAAAJ","DAVID A PATTERSON ",0,6,"CS","CS"
"130","7P3t1woAAAAJ","DAVID C RICHARDSON ",0,1,"BIO","BIO"
"131","85KkItgAAAAJ","DANIEL J COSGROVE ",0,1,"BIO","BIO"
"132","9EJnQ4IAAAAJ","EDGAR P SPALDING ",0,1,"BIO","BIO"
"133","89vejUwAAAAJ","TED HERMAN ",0,2,"CS","CS"
"134","Bn0zSwQAAAAJ","ANISH KUMAR ARORA ",0,2,"CS","CS"
"135","8AkiZd8AAAAJ","MICHAEL GLOTZER ",0,1,"BIO","BIO"
"136","OGR--C0AAAAJ","JEAN GAUTIER ",0,2,"BIO","BIO"
"137","8enm19QAAAAJ","JOEL H ROTHMAN ",0,1,"BIO","BIO"
"138","IwkyeWgAAAAJ","CRAIG P HUNTER ",0,1,"BIO","BIO"
"139","8fztli4AAAAJ","KEN Y GOLDBERG ",0,1,"CS","CS"
"140","D_JpQnAAAAAJ","MATTHEW T MASON ",0,2,"CS","CS"
"141","8Lp0W54AAAAJ","RAMIN D ZABIH ",0,1,"CS","CS"
"142","runT3RsAAAAJ","RAJ JAIN ",0,2,"CS","CS"
"143","8odG5jkAAAAJ","KEITH S DECKER ",0,1,"CS","CS"
"144","TUgQVOYAAAAJ","DAVID M HILLIS ",0,2,"BIO","BIO"
"145","92mdADUAAAAJ","MILOS D ERCEGOVAC ",0,1,"CS","CS"
"146","9MSpWOUAAAAJ","KAI LI ",0,1,"CS","CS"
"147","9s9o-JcAAAAJ","DAVID D CLARK ",0,2,"CS","CS"
"148","9VDFIQoAAAAJ","LENWOOD SCOTT HEATH ",0,1,"CS","CS"
"149","gg4kYgwAAAAJ","EDWARD A FOX ",0,1,"CS","CS"
"150","9yLaBrYAAAAJ","GEORGE A GEORGIOU ",0,1,"BIO","BIO"
"151","mF8cdJUAAAAJ","DAVID B WILSON ",0,1,"BIO","BIO"
"152","9ZGqm5QAAAAJ","ANNA R KARLIN ",0,1,"CS","CS"
"153","O_7MVDIAAAAJ","ELI UPFAL ",0,1,"CS","CS"
"154","a-qMWpwAAAAJ","JOHN PATRICK HAYES ",0,3,"CS","XD"
"155","ypOvMY0AAAAJ","QUENTIN F STOUT ",0,3,"CS","CS"
"156","A2t0N8AAAAAJ","RUTH G SHAW ",0,1,"BIO","BIO"
"157","iSSbrhwAAAAJ","THEODORE GARLAND ",0,2,"BIO","XD"
"158","A45mhtsAAAAJ","LISA HELLERSTEIN ",0,4,"CS","CS"
"159","WYctQAQAAAAJ","GARTH A GIBSON ",0,6,"CS","CS"
"160","gVUD47sAAAAJ","PHILIP NATHAN KLEIN ",0,3,"CS","CS"
"161","a7LHl00AAAAJ","JOACHIM FRANK ",0,1,"BIO","BIO"
"162","QgGaAdsAAAAJ","WAH CHIU ",0,3,"BIO","BIO"
"163","a7VNhCIAAAAJ","DIMITRIS N METAXAS ",0,1,"CS","CS"
"164","A9tBw58AAAAJ","GENE D COOPERMAN ",0,1,"CS","CS"
"165","I4iKZSkAAAAJ","LARRY FINKELSTEIN ",0,1,"CS","CS"
"166","ABV6wJ4AAAAJ","HARRY W GREENE ",0,1,"BIO","BIO"
"167","G4Np3c0AAAAJ","JONATHAN B LOSOS ",0,2,"BIO","BIO"
"168","ALGiEhQAAAAJ","GEORGE CHEERAN VERGHESE ",0,1,"CS","CS"
"169","XYy_Nm4AAAAJ","ALAN S WILLSKY ",0,1,"CS","CS"
"170","ArqLh94AAAAJ","WILLIAM M BEMENT ",0,1,"BIO","BIO"
"171","cYmUpBQAAAAJ","DAVID G CAPCO ",0,1,"BIO","BIO"
"172","ATOfqHEAAAAJ","HANAN SAMET ",0,2,"CS","CS"
"173","v0tJmyYAAAAJ","CLIFFORD A SHAFFER ",0,1,"CS","CS"
"174","vX45evgAAAAJ","WALID G AREF ",0,1,"CS","CS"
"175","aucB85kAAAAJ","AGGELOS K KATSAGGELOS ",0,1,"CS","CS"
"176","EGnp1r8AAAAJ","JEFF GELLES ",0,1,"BIO","BIO"
"177","axOnEnQAAAAJ","ALEXANDER I RUDNICKY ",0,1,"CS","CS"
"178","Py54GcEAAAAJ","ALEXANDER G HAUPTMANN ",0,3,"CS","CS"
"179","aYoIn9UAAAAJ","MICHAEL GEORGE HAHN ",0,1,"BIO","BIO"
"180","vqCQtQEAAAAJ","WILLIAM S YORK ",0,1,"BIO","BIO"
"181","b0k2tTgAAAAJ","GERARD G MEDIONI ",0,2,"CS","CS"
"182","EUMYhUvzt6IC","RAMAKANT NEVATIA ",0,1,"CS","CS"
"183","Dzf46C8AAAAJ","HUAN LIU ",0,1,"CS","CS"
"184","b2f-PjYAAAAJ","DOUGLAS E COMER ",0,2,"CS","CS"
"185","bAa___kAAAAJ","HECTOR GARCIA-MOLINA ",0,4,"CS","CS"
"186","wtZwMSgAAAAJ","DANIEL BARBARA ",0,1,"CS","CS"
"187","LPTkkxUAAAAJ","NANCY ANN LYNCH ",0,2,"CS","CS"
"188","nvKQ7JQAAAAJ","PETER SCHEUERMANN ",0,1,"CS","CS"
"189","C_cWJIkAAAAJ","CHRIS CLIFTON ",0,1,"CS","CS"
"190","bAipNH8AAAAJ","JUDEA PEARL ",0,1,"CS","CS"
"191","Uph176YAAAAJ","RINA DECHTER ",0,1,"CS","CS"
"192","bCTAqq4AAAAJ","TEOFILO F GONZALEZ ",0,1,"CS","CS"
"193","BD8llAEAAAAJ","H SEBASTIAN SEUNG ",0,1,"CS","XD"
"194","jGboazkAAAAJ","DAVID R NELSON ",0,1,"BIO","XD"
"195","bh-uRFMAAAAJ","TREVOR J DARRELL ",0,2,"CS","CS"
"196","nXBQn7gAAAAJ","STAN SCLAROFF ",0,1,"CS","CS"
"197","oAMW4OEAAAAJ","MICAH BECK ",0,3,"CS","CS"
"198","BJAXIbQAAAAJ","JOSEPH N WILSON ",0,1,"CS","CS"
"199","GD3jwG8AAAAJ","PAUL D GADER ",0,1,"CS","CS"
"200","bkN-YUkAAAAJ","CHARLES CHILTON WEEMS ",0,2,"CS","CS"
"201","QaLf6bEAAAAJ","DAVID A PADUA ",0,3,"CS","CS"
"202","BMcwwBgAAAAJ","LYNDA F DELPH ",0,1,"BIO","BIO"
"203","NjfTEZsAAAAJ","CURTIS M LIVELY ",0,1,"BIO","BIO"
"204","BnxU9TEAAAAJ","VIPIN KUMAR ",0,2,"CS","CS"
"205","PHGvd5cAAAAJ","RABI N MAHAPATRA ",0,1,"CS","CS"
"206","fez4ulcAAAAJ","DANA S NAU ",0,2,"CS","CS"
"207","bWTPrLEAAAAJ","JOHN N TSITSIKLIS ",0,2,"CS","CS"
"208","rXYLXJMAAAAJ","CHRISTOS H PAPADIMITRIOU ",0,5,"CS","CS"
"209","VUmcVOAAAAAJ","DIMITRI P BERTSEKAS ",0,1,"CS","CS"
"210","C1VwgssAAAAJ","BERNARD MARIE CHAZELLE ",0,2,"CS","CS"
"211","p2ttvlEAAAAJ","RICHARD JOHN COLE ",0,4,"CS","CS"
"212","zO6kmIAAAAAJ","CHEE K YAP ",0,3,"CS","CS"
"213","ca_O-WQAAAAJ","LARRY F ABBOTT ",0,1,"BIO","BIO"
"214","CfnktjkAAAAJ","JOAN ELIZABETH STRASSMANN ",0,1,"BIO","BIO"
"215","x8Cp75oAAAAJ","DAVID C QUELLER ",0,1,"BIO","BIO"
"216","CoxGqVsAAAAJ","ELLIOT M MEYEROWITZ ",0,3,"BIO","BIO"
"217","VVPS_0UAAAAJ","CAREN CHANG ",0,2,"BIO","BIO"
"218","LXVfPc8AAAAJ","ERIC S LANDER ",0,4,"BIO","XD"
"219","iIPwqbMAAAAJ","CHRISTOPHER H MARTIN ",0,1,"BIO","BIO"
"220","CTPwvRMAAAAJ","CAROL SHOSHKES REISS ",0,1,"BIO","BIO"
"221","e4JfTgsAAAAJ","JORDAN S POBER ",0,1,"BIO","BIO"
"222","d1KEK84AAAAJ","TREVOR NIGEL MUDGE ",0,1,"CS","CS"
"223","D3aAA1wAAAAJ","ANNE E SIMON ",0,1,"BIO","BIO"
"224","JoFVg7cAAAAJ","RUTH R FINKELSTEIN ",0,1,"BIO","BIO"
"225","Da-s1FQAAAAJ","KADANGODE K RAMAKRISHNAN ",0,2,"CS","CS"
"226","DaGZRjAAAAAJ","HOWARD OCHMAN ",0,1,"BIO","BIO"
"227","h_MOIUUAAAAJ","DANIEL L HARTL ",0,1,"BIO","BIO"
"228","DbZWZr8AAAAJ","NEIL IMMERMAN ",0,1,"CS","XD"
"229","DD6_7kwAAAAJ","MARIANNE E BRONNER-FRASER ",0,1,"BIO","BIO"
"230","YTvAfu4AAAAJ","JAMES F REYNOLDS ",0,1,"BIO","BIO"
"231","dHiM2IcAAAAJ","PHILIPPE MAX FAUCHET ",0,1,"CS","CS"
"232","usw1MV0AAAAJ","J AN CHEN ",0,3,"CS","XD"
"233","djRAUcYAAAAJ","TOM MANIATIS ",0,1,"BIO","BIO"
"234","ubOEBGYAAAAJ","TED ABEL ",0,1,"BIO","BIO"
"235","DknsgF8AAAAJ","SALVATORE J STOLFO ",0,1,"CS","CS"
"236","DP_EJ4gAAAAJ","DAVID S WILCOVE ",0,1,"BIO","BIO"
"237","S6-gFiMAAAAJ","ANDREW P DOBSON ",0,2,"BIO","BIO"
"238","DQaARsgAAAAJ","MOSHE Y VARDI ",0,2,"CS","CS"
"239","Lu7biGYAAAAJ","PHOKION G KOLAITIS ",0,2,"CS","CS"
"240","FsBCAfgAAAAJ","JOSEPH Y HALPERN ",0,2,"CS","CS"
"241","DW7krlcAAAAJ","DOROTA ZOFIA HAMAN ",0,1,"BIO","BIO"
"242","g26ZEaoAAAAJ","BRIAN JH BOMAN ",0,1,"BIO","BIO"
"243","dWVyVm4AAAAJ","HANS W PAERL ",0,1,"BIO","BIO"
"244","Fz-5bdcAAAAJ","DOUGLAS G CAPONE ",0,2,"BIO","BIO"
"245","dxwra60AAAAJ","BRUCE A FREEMAN ",0,1,"BIO","XD"
"246","mHwonDEAAAAJ","J XU ",0,2,"CS","XD"
"247","DzHPx8IAAAAJ","PAMELA C RONALD ",0,1,"BIO","BIO"
"248","otivCBQAAAAJ","VIRGINIA WALBOT ",0,1,"BIO","BIO"
"249","e4_ZXcwAAAAJ","GREG C GIBSON ",0,2,"BIO","BIO"
"250","ms5tVWcAAAAJ","HUGO JOZEF BELLEN ",0,1,"BIO","BIO"
"251","F-MEiNAAAAAJ","MAREK MLODZIK ",0,1,"BIO","BIO"
"252","E5y_8wIAAAAJ","ERIC R PIANKA ",0,1,"BIO","BIO"
"253","e9OxXgwAAAAJ","RICHARD RR MUNTZ ",0,1,"CS","CS"
"254","ea6cjVUAAAAJ","JOHN EDWIN LAIRD ",0,1,"CS","CS"
"255","SeW3bhwAAAAJ","PAUL S ROSENBLOOM ",0,2,"CS","CS"
"256","EDC2EP0AAAAJ","JANYCE M WIEBE ",0,2,"CS","CS"
"257","EFEC_toAAAAJ","BRUCE G BUCHANAN ",0,2,"CS","XD"
"258","s6XjtCMAAAAJ","RUSS BIAGIO ALTMAN ",0,1,"BIO","XD"
"259","MnfzuPYAAAAJ","TOM M MITCHELL ",0,4,"CS","CS"
"260","eIYoeT4AAAAJ","CLAYTON H LEWIS ",0,1,"CS","CS"
"261","EmLddhQAAAAJ","DAVID P CREWS ",0,1,"BIO","BIO"
"262","Er-gEaoAAAAJ","JOHN HENRY REIF ",0,5,"CS","CS"
"263","hgOSI1EAAAAJ","RICHARD E LADNER ",0,1,"CS","CS"
"264","vNCcKo0AAAAJ","PETER GACS ",0,1,"CS","CS"
"265","grYHYo0AAAAJ","VIJAYA RAMACHANDRAN ",0,1,"CS","CS"
"266","eyq1L0gAAAAJ","NING QIAN ",0,1,"BIO","XD"
"267","m1qAiOUAAAAJ","TERRENCE JOSEPH SEJNOWSKI ",0,1,"CS","XD"
"268","F6LzqwMAAAAJ","WILLIAM LOUIS SCHERLIS ",0,1,"CS","CS"
"269","ghWKWBUAAAAJ","FRANK PFENNING ",0,1,"CS","CS"
"270","FfqHjHoAAAAJ","KATHLEEN SHIVE MATTHEWS ",0,1,"BIO","BIO"
"271","vUDs6oEAAAAJ","JOHN S OLSON ",0,3,"BIO","BIO"
"272","ffUu1PcAAAAJ","RICHARD M STERN ",0,1,"CS","CS"
"273","fIoDWp8AAAAJ","JACK SCOTT SNOEYINK ",0,1,"CS","CS"
"274","fqy0tRYAAAAJ","JULIO M FERNANDEZ ",0,1,"BIO","BIO"
"275","MOaFLkMAAAAJ","JULIAN I SCHROEDER ",0,1,"BIO","BIO"
"276","FUJJ66cAAAAJ","MARK A CHAPPELL ",0,1,"BIO","XD"
"277","FuOqWNEAAAAJ","VLADIMIR LIFSCHITZ ",0,1,"CS","CS"
"278","IdRYT-8AAAAJ","KENNETH D FORBUS ",0,1,"CS","CS"
"279","VjvupJUAAAAJ","JED A FUHRMAN ",0,1,"BIO","BIO"
"280","XG6aM5EAAAAJ","SHAHID NAEEM ",0,1,"BIO","BIO"
"281","G6XN5cRm0FIJ","ERIC HAROLD NYBERG ",0,1,"CS","CS"
"282","gb2r2ssAAAAJ","ALFRED VAINO AHO ",0,1,"CS","CS"
"283","ID4wZFwAAAAJ","RAVI SETHI ",0,1,"CS","CS"
"284","GglcIVYAAAAJ","MICHAEL JOHN SANDERSON ",0,1,"BIO","BIO"
"285","p2Kq0Q4AAAAJ","RICHARD E MICHOD ",0,3,"BIO","BIO"
"286","GljRwkUAAAAJ","MARK M DAVIS ",0,1,"BIO","BIO"
"287","tzxERCwAAAAJ","KENNETH B KAPLAN ",0,1,"BIO","BIO"
"288","GlqwYCwAAAAJ","GEORGE N PHILLIPS ",0,3,"BIO","BIO"
"289","svnoYbAAAAAJ","KENNETH A JOHNSON ",0,2,"BIO","BIO"
"290","GmcChLIAAAAJ","JAMES D FOLEY ",0,1,"CS","CS"
"291","PogsVkYAAAAJ","STEVEN K FEINER ",0,2,"CS","CS"
"292","x7viPbgAAAAJ","J JACK LEE ",0,1,"CS","CS"
"293","GPlRHI8AAAAJ","SALLY MACINTYRE ",0,1,"BIO","BIO"
"294","SG5c300AAAAJ","ALICE L ALLDREDGE ",0,1,"BIO","BIO"
"295","gQOKAggAAAAJ","TOMAS LOZANO-PEREZ ",0,2,"CS","CS"
"296","zZ0-4SUAAAAJ","W ERIC GRIMSON ",0,2,"CS","CS"
"297","M6urChQAAAAJ","ALOYSIUS K MOK ",0,2,"CS","CS"
"298","GUAoEcAAAAAJ","SCOTT J SHENKER ",0,2,"CS","CS"
"299","guhwcP8AAAAJ","HENRY O FUCHS ",0,1,"CS","CS"
"300","Q_4d9N0AAAAJ","GREG TURK ",0,1,"CS","CS"
"301","h6jljQQAAAAJ","EVA TARDOS ",0,5,"CS","CS"
"302","gWBoNCsAAAAJ","CHARLES ERIC LEISERSON ",0,3,"CS","CS"
"303","Gwrwxa0AAAAJ","BRUCE MACDOWELL MAGGS ",0,1,"CS","CS"
"304","RUP4S68AAAAJ","SANJEEV ARORA ",0,1,"CS","CS"
"305","Gx8Rpr4AAAAJ","JENS PALSBERG ",0,1,"CS","CS"
"306","mNuzGVcAAAAJ","WILLIAM R COOK ",0,2,"CS","CS"
"307","gyL3CZ0AAAAJ","CHANDRAJIT L BAJAJ ",0,1,"CS","CS"
"308","k7VhUnAAAAAJ","TAMAL KRISHNA DEY ",0,1,"CS","CS"
"309","h5gEfxsAAAAJ","XIAOQIU HUANG ",0,1,"CS","XD"
"310","waPNWUYAAAAJ","ROSS C HARDISON ",0,3,"BIO","XD"
"311","rD8a4hQAAAAJ","DAVID B SHMOYS ",0,2,"CS","CS"
"312","uLsDDUMAAAAJ","RICHARD J ANDERSON ",0,4,"CS","CS"
"313","HaI6LesAAAAJ","MARC SNIR ",0,1,"CS","CS"
"314","HBgEJU0AAAAJ","JOHN C AVISE ",0,1,"BIO","BIO"
"315","lR-CRA0AAAAJ","CHARLES F AQUADRO ",0,2,"BIO","BIO"
"316","HBi2xQkAAAAJ","DAPHNE JANICE FAIRBAIRN ",0,1,"BIO","BIO"
"317","xQlXXWQAAAAJ","DEREK A ROFF ",0,1,"BIO","BIO"
"318","hgUGouQAAAAJ","GEORGE M HRIPCSAK ",0,2,"BIO","BIO"
"319","HtgKHRIAAAAJ","PRADEEP K KHOSLA ",0,1,"CS","CS"
"320","htRNTnYAAAAJ","RICHARD W MICHELMORE ",0,1,"BIO","BIO"
"321","HuSHIWkAAAAJ","SANJOY K BARUAH ",0,1,"CS","CS"
"322","hwqQOpUAAAAJ","STEVEN M BLOCK ",0,1,"BIO","BIO"
"323","nwNHXf4AAAAJ","JAMES A SPUDICH ",0,4,"BIO","BIO"
"324","I-rKkyEAAAAJ","KENNETH PAUL BIRMAN ",0,1,"CS","CS"
