"","Source","Target","Type","Id","Label","Interval","Weight"
"46","-6cOYcYAAAAJ","Bwtxxf8AAAAJ","Direct","-6cOYcYAAAAJ_Bwtxxf8AAAAJ","Direct","",1
"47","Bwtxxf8AAAAJ","im5aMngAAAAJ","Direct","Bwtxxf8AAAAJ_im5aMngAAAAJ","Direct","",1
"48","Bwtxxf8AAAAJ","vthMwawAAAAJ","Direct","Bwtxxf8AAAAJ_vthMwawAAAAJ","Direct","",1
"49","Bwtxxf8AAAAJ","Db4BCX8AAAAJ","Direct","Bwtxxf8AAAAJ_Db4BCX8AAAAJ","Direct","",1
"50","Bwtxxf8AAAAJ","q0MzO6cAAAAJ","Direct","Bwtxxf8AAAAJ_q0MzO6cAAAAJ","Direct","",1
"51","Bwtxxf8AAAAJ","ORr4XJYAAAAJ","Direct","Bwtxxf8AAAAJ_ORr4XJYAAAAJ","Direct","",1
"52","Bwtxxf8AAAAJ","s_YDrrgAAAAJ","Direct","Bwtxxf8AAAAJ_s_YDrrgAAAAJ","Direct","",1
"53","Bwtxxf8AAAAJ","wCxzFrMAAAAJ","Direct","Bwtxxf8AAAAJ_wCxzFrMAAAAJ","Direct","",1
"54","-6cOYcYAAAAJ","im5aMngAAAAJ","Direct","-6cOYcYAAAAJ_im5aMngAAAAJ","Direct","",1
"55","im5aMngAAAAJ","vthMwawAAAAJ","Direct","im5aMngAAAAJ_vthMwawAAAAJ","Direct","",1
"56","im5aMngAAAAJ","Db4BCX8AAAAJ","Direct","im5aMngAAAAJ_Db4BCX8AAAAJ","Direct","",1
"57","im5aMngAAAAJ","q0MzO6cAAAAJ","Direct","im5aMngAAAAJ_q0MzO6cAAAAJ","Direct","",1
"58","im5aMngAAAAJ","ORr4XJYAAAAJ","Direct","im5aMngAAAAJ_ORr4XJYAAAAJ","Direct","",1
"59","im5aMngAAAAJ","s_YDrrgAAAAJ","Direct","im5aMngAAAAJ_s_YDrrgAAAAJ","Direct","",1
"60","im5aMngAAAAJ","wCxzFrMAAAAJ","Direct","im5aMngAAAAJ_wCxzFrMAAAAJ","Direct","",1
"61","-6cOYcYAAAAJ","vthMwawAAAAJ","Direct","-6cOYcYAAAAJ_vthMwawAAAAJ","Direct","",1
"62","vthMwawAAAAJ","Db4BCX8AAAAJ","Direct","vthMwawAAAAJ_Db4BCX8AAAAJ","Direct","",1
"63","vthMwawAAAAJ","q0MzO6cAAAAJ","Direct","vthMwawAAAAJ_q0MzO6cAAAAJ","Direct","",1
"64","vthMwawAAAAJ","ORr4XJYAAAAJ","Direct","vthMwawAAAAJ_ORr4XJYAAAAJ","Direct","",1
"65","vthMwawAAAAJ","s_YDrrgAAAAJ","Direct","vthMwawAAAAJ_s_YDrrgAAAAJ","Direct","",1
"66","vthMwawAAAAJ","wCxzFrMAAAAJ","Direct","vthMwawAAAAJ_wCxzFrMAAAAJ","Direct","",1
"67","Db4BCX8AAAAJ","q0MzO6cAAAAJ","Direct","Db4BCX8AAAAJ_q0MzO6cAAAAJ","Direct","",1
"68","Db4BCX8AAAAJ","ORr4XJYAAAAJ","Direct","Db4BCX8AAAAJ_ORr4XJYAAAAJ","Direct","",1
"69","Db4BCX8AAAAJ","s_YDrrgAAAAJ","Direct","Db4BCX8AAAAJ_s_YDrrgAAAAJ","Direct","",1
"70","-6cOYcYAAAAJ","q0MzO6cAAAAJ","Direct","-6cOYcYAAAAJ_q0MzO6cAAAAJ","Direct","",1
"71","q0MzO6cAAAAJ","ORr4XJYAAAAJ","Direct","q0MzO6cAAAAJ_ORr4XJYAAAAJ","Direct","",1
"72","q0MzO6cAAAAJ","s_YDrrgAAAAJ","Direct","q0MzO6cAAAAJ_s_YDrrgAAAAJ","Direct","",1
"73","q0MzO6cAAAAJ","wCxzFrMAAAAJ","Direct","q0MzO6cAAAAJ_wCxzFrMAAAAJ","Direct","",1
"74","-6cOYcYAAAAJ","ORr4XJYAAAAJ","Direct","-6cOYcYAAAAJ_ORr4XJYAAAAJ","Direct","",1
"75","ORr4XJYAAAAJ","s_YDrrgAAAAJ","Direct","ORr4XJYAAAAJ_s_YDrrgAAAAJ","Direct","",1
"76","ORr4XJYAAAAJ","wCxzFrMAAAAJ","Direct","ORr4XJYAAAAJ_wCxzFrMAAAAJ","Direct","",1
"77","-6cOYcYAAAAJ","s_YDrrgAAAAJ","Direct","-6cOYcYAAAAJ_s_YDrrgAAAAJ","Direct","",1
"78","s_YDrrgAAAAJ","wCxzFrMAAAAJ","Direct","s_YDrrgAAAAJ_wCxzFrMAAAAJ","Direct","",1
"79","-6FYTfMAAAAJ","uzDaznAAAAAJ","Direct","-6FYTfMAAAAJ_uzDaznAAAAAJ","Direct","",1
"80","-aQaHIoAAAAJ","0vsEnW8AAAAJ","Direct","-aQaHIoAAAAJ_0vsEnW8AAAAJ","Direct","",1
"81","-aQaHIoAAAAJ","D9trGPkAAAAJ","Direct","-aQaHIoAAAAJ_D9trGPkAAAAJ","Direct","",1
"82","-BLWw_kAAAAJ","lNFZCgwAAAAJ","Direct","-BLWw_kAAAAJ_lNFZCgwAAAAJ","Direct","",1
"83","-chjN0MAAAAJ","FXbbGUYAAAAJ","Direct","-chjN0MAAAAJ_FXbbGUYAAAAJ","Direct","",1
"84","FXbbGUYAAAAJ","7PeekG0AAAAJ","Direct","FXbbGUYAAAAJ_7PeekG0AAAAJ","Direct","",1
"85","-chjN0MAAAAJ","7PeekG0AAAAJ","Direct","-chjN0MAAAAJ_7PeekG0AAAAJ","Direct","",1
"86","-chjN0MAAAAJ","UedS9LQAAAAJ","Direct","-chjN0MAAAAJ_UedS9LQAAAAJ","Direct","",1
"87","-chjN0MAAAAJ","G4Np3c0AAAAJ","Direct","-chjN0MAAAAJ_G4Np3c0AAAAJ","Direct","",1
"88","-cL-RwUAAAAJ","F_Go4V4AAAAJ","Direct","-cL-RwUAAAAJ_F_Go4V4AAAAJ","Direct","",1
"89","-cwEbxUAAAAJ","Dj3gptkAAAAJ","Direct","-cwEbxUAAAAJ_Dj3gptkAAAAJ","Direct","",1
"90","-cwEbxUAAAAJ","2X5Wru0AAAAJ","Direct","-cwEbxUAAAAJ_2X5Wru0AAAAJ","Direct","",1
"91","-cwEbxUAAAAJ","qDkQrKwAAAAJ","Direct","-cwEbxUAAAAJ_qDkQrKwAAAAJ","Direct","",1
"92","-cwEbxUAAAAJ","p4urLfMAAAAJ","Direct","-cwEbxUAAAAJ_p4urLfMAAAAJ","Direct","",1
"93","-cwEbxUAAAAJ","TkayRqQAAAAJ","Direct","-cwEbxUAAAAJ_TkayRqQAAAAJ","Direct","",1
"94","TkayRqQAAAAJ","ZCw4KcoAAAAJ","Direct","TkayRqQAAAAJ_ZCw4KcoAAAAJ","Direct","",1
"95","-cwEbxUAAAAJ","ZCw4KcoAAAAJ","Direct","-cwEbxUAAAAJ_ZCw4KcoAAAAJ","Direct","",1
"96","-cwEbxUAAAAJ","hJuusUEAAAAJ","Direct","-cwEbxUAAAAJ_hJuusUEAAAAJ","Direct","",1
"97","-D2TBHUAAAAJ","Y2HTFXAAAAAJ","Direct","-D2TBHUAAAAJ_Y2HTFXAAAAAJ","Direct","",1
"98","Y2HTFXAAAAAJ","PogsVkYAAAAJ","Direct","Y2HTFXAAAAAJ_PogsVkYAAAAJ","Direct","",1
"99","-D2TBHUAAAAJ","PogsVkYAAAAJ","Direct","-D2TBHUAAAAJ_PogsVkYAAAAJ","Direct","",1
"100","-D2TBHUAAAAJ","OOLe2TIAAAAJ","Direct","-D2TBHUAAAAJ_OOLe2TIAAAAJ","Direct","",1
"101","-D2TBHUAAAAJ","Ff6era8AAAAJ","Direct","-D2TBHUAAAAJ_Ff6era8AAAAJ","Direct","",1
"102","-D2TBHUAAAAJ","zwr9wPEAAAAJ","Direct","-D2TBHUAAAAJ_zwr9wPEAAAAJ","Direct","",1
"103","-D2TBHUAAAAJ","AlsMV98AAAAJ","Direct","-D2TBHUAAAAJ_AlsMV98AAAAJ","Direct","",1
"104","-D2TBHUAAAAJ","LT0qxKwAAAAJ","Direct","-D2TBHUAAAAJ_LT0qxKwAAAAJ","Direct","",1
"105","-D2TBHUAAAAJ","NK7srJYAAAAJ","Direct","-D2TBHUAAAAJ_NK7srJYAAAAJ","Direct","",1
"106","-D2TBHUAAAAJ","bBf6Ff4AAAAJ","Direct","-D2TBHUAAAAJ_bBf6Ff4AAAAJ","Direct","",1
"107","-DEyRIgAAAAJ","izDottUAAAAJ","Direct","-DEyRIgAAAAJ_izDottUAAAAJ","Direct","",1
"108","-DEyRIgAAAAJ","ICe2FxkAAAAJ","Direct","-DEyRIgAAAAJ_ICe2FxkAAAAJ","Direct","",1
"109","-DEyRIgAAAAJ","Dd4dphgAAAAJ","Direct","-DEyRIgAAAAJ_Dd4dphgAAAAJ","Direct","",1
"110","-DfTtxgAAAAJ","XrIr0nYAAAAJ","Direct","-DfTtxgAAAAJ_XrIr0nYAAAAJ","Direct","",1
"111","XrIr0nYAAAAJ","t_DFZvgAAAAJ","Direct","XrIr0nYAAAAJ_t_DFZvgAAAAJ","Direct","",1
"112","-DfTtxgAAAAJ","t_DFZvgAAAAJ","Direct","-DfTtxgAAAAJ_t_DFZvgAAAAJ","Direct","",1
"113","-DfTtxgAAAAJ","KzmHyt8AAAAJ","Direct","-DfTtxgAAAAJ_KzmHyt8AAAAJ","Direct","",1
"114","KzmHyt8AAAAJ","XrIr0nYAAAAJ","Direct","KzmHyt8AAAAJ_XrIr0nYAAAAJ","Direct","",1
"115","-DfTtxgAAAAJ","f0NoTC0AAAAJ","Direct","-DfTtxgAAAAJ_f0NoTC0AAAAJ","Direct","",1
"116","f0NoTC0AAAAJ","2eM6GocAAAAJ","Direct","f0NoTC0AAAAJ_2eM6GocAAAAJ","Direct","",1
"117","f0NoTC0AAAAJ","XrIr0nYAAAAJ","Direct","f0NoTC0AAAAJ_XrIr0nYAAAAJ","Direct","",1
"118","-DfTtxgAAAAJ","2eM6GocAAAAJ","Direct","-DfTtxgAAAAJ_2eM6GocAAAAJ","Direct","",1
"119","2eM6GocAAAAJ","XrIr0nYAAAAJ","Direct","2eM6GocAAAAJ_XrIr0nYAAAAJ","Direct","",1
"120","-Dg42W8AAAAJ","lhVOD7kAAAAJ","Direct","-Dg42W8AAAAJ_lhVOD7kAAAAJ","Direct","",1
"121","-Dg42W8AAAAJ","c8mdOEgAAAAJ","Direct","-Dg42W8AAAAJ_c8mdOEgAAAAJ","Direct","",1
"122","-E5k6m4AAAAJ","QH90248AAAAJ","Direct","-E5k6m4AAAAJ_QH90248AAAAJ","Direct","",1
"123","QH90248AAAAJ","xe0eVksAAAAJ","Direct","QH90248AAAAJ_xe0eVksAAAAJ","Direct","",1
"124","-E5k6m4AAAAJ","xe0eVksAAAAJ","Direct","-E5k6m4AAAAJ_xe0eVksAAAAJ","Direct","",1
"125","-E5k6m4AAAAJ","_pPy-pAAAAAJ","Direct","-E5k6m4AAAAJ__pPy-pAAAAAJ","Direct","",1
"126","-E5k6m4AAAAJ","FM3vRPgAAAAJ","Direct","-E5k6m4AAAAJ_FM3vRPgAAAAJ","Direct","",1
"127","FM3vRPgAAAAJ","9hPnkXsAAAAJ","Direct","FM3vRPgAAAAJ_9hPnkXsAAAAJ","Direct","",1
"128","-E5k6m4AAAAJ","9hPnkXsAAAAJ","Direct","-E5k6m4AAAAJ_9hPnkXsAAAAJ","Direct","",1
"129","-E5k6m4AAAAJ","r49_E2cAAAAJ","Direct","-E5k6m4AAAAJ_r49_E2cAAAAJ","Direct","",1
"130","-fxI3cUAAAAJ","e5alfo0AAAAJ","Direct","-fxI3cUAAAAJ_e5alfo0AAAAJ","Direct","",1
"131","-fxI3cUAAAAJ","qRAMJHgAAAAJ","Direct","-fxI3cUAAAAJ_qRAMJHgAAAAJ","Direct","",1
"132","-fxI3cUAAAAJ","KnAit3cAAAAJ","Direct","-fxI3cUAAAAJ_KnAit3cAAAAJ","Direct","",1
"133","-fxI3cUAAAAJ","rlnRcCYAAAAJ","Direct","-fxI3cUAAAAJ_rlnRcCYAAAAJ","Direct","",1
"134","-GT5PAkAAAAJ","q1bkP7AAAAAJ","Direct","-GT5PAkAAAAJ_q1bkP7AAAAAJ","Direct","",1
"135","-GT5PAkAAAAJ","QclQnxIAAAAJ","Direct","-GT5PAkAAAAJ_QclQnxIAAAAJ","Direct","",1
"136","-had2Q8AAAAJ","SxRtS5sAAAAJ","Direct","-had2Q8AAAAJ_SxRtS5sAAAAJ","Direct","",1
"137","-had2Q8AAAAJ","n-FCqMEAAAAJ","Direct","-had2Q8AAAAJ_n-FCqMEAAAAJ","Direct","",1
"138","-had2Q8AAAAJ","sflJAhgAAAAJ","Direct","-had2Q8AAAAJ_sflJAhgAAAAJ","Direct","",1
"139","-HwCwkAAAAAJ","kiV7yTQAAAAJ","Direct","-HwCwkAAAAAJ_kiV7yTQAAAAJ","Direct","",1
"140","-HwCwkAAAAAJ","GHMy08gAAAAJ","Direct","-HwCwkAAAAAJ_GHMy08gAAAAJ","Direct","",1
"141","-HwCwkAAAAAJ","CBjDcy8AAAAJ","Direct","-HwCwkAAAAAJ_CBjDcy8AAAAJ","Direct","",1
"142","-iLn_XwAAAAJ","Kh9REfEAAAAJ","Direct","-iLn_XwAAAAJ_Kh9REfEAAAAJ","Direct","",1
"143","Kh9REfEAAAAJ","0oj4N0sAAAAJ","Direct","Kh9REfEAAAAJ_0oj4N0sAAAAJ","Direct","",1
"144","Kh9REfEAAAAJ","G4Np3c0AAAAJ","Direct","Kh9REfEAAAAJ_G4Np3c0AAAAJ","Direct","",1
"145","-iLn_XwAAAAJ","0oj4N0sAAAAJ","Direct","-iLn_XwAAAAJ_0oj4N0sAAAAJ","Direct","",1
"146","0oj4N0sAAAAJ","G4Np3c0AAAAJ","Direct","0oj4N0sAAAAJ_G4Np3c0AAAAJ","Direct","",1
"147","-iLn_XwAAAAJ","G4Np3c0AAAAJ","Direct","-iLn_XwAAAAJ_G4Np3c0AAAAJ","Direct","",1
"148","-iLn_XwAAAAJ","0SHFWCkAAAAJ","Direct","-iLn_XwAAAAJ_0SHFWCkAAAAJ","Direct","",1
"149","-iLn_XwAAAAJ","wjPrcoUAAAAJ","Direct","-iLn_XwAAAAJ_wjPrcoUAAAAJ","Direct","",1
"150","-iLn_XwAAAAJ","OZMQ0J0AAAAJ","Direct","-iLn_XwAAAAJ_OZMQ0J0AAAAJ","Direct","",1
"151","-IMW-w0AAAAJ","TsVU8EcAAAAJ","Direct","-IMW-w0AAAAJ_TsVU8EcAAAAJ","Direct","",1
"152","TsVU8EcAAAAJ","CZyWk8kAAAAJ","Direct","TsVU8EcAAAAJ_CZyWk8kAAAAJ","Direct","",1
"153","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"154","TsVU8EcAAAAJ","jLEgvnsAAAAJ","Direct","TsVU8EcAAAAJ_jLEgvnsAAAAJ","Direct","",1
"155","TsVU8EcAAAAJ","RGllVAsAAAAJ","Direct","TsVU8EcAAAAJ_RGllVAsAAAAJ","Direct","",1
"156","-IMW-w0AAAAJ","jLEgvnsAAAAJ","Direct","-IMW-w0AAAAJ_jLEgvnsAAAAJ","Direct","",1
"157","jLEgvnsAAAAJ","CZyWk8kAAAAJ","Direct","jLEgvnsAAAAJ_CZyWk8kAAAAJ","Direct","",1
"158","jLEgvnsAAAAJ","RGllVAsAAAAJ","Direct","jLEgvnsAAAAJ_RGllVAsAAAAJ","Direct","",1
"159","CZyWk8kAAAAJ","RGllVAsAAAAJ","Direct","CZyWk8kAAAAJ_RGllVAsAAAAJ","Direct","",1
"160","-IMW-w0AAAAJ","RGllVAsAAAAJ","Direct","-IMW-w0AAAAJ_RGllVAsAAAAJ","Direct","",1
"161","TsVU8EcAAAAJ","3_WYcR4AAAAJ","Direct","TsVU8EcAAAAJ_3_WYcR4AAAAJ","Direct","",1
"162","TsVU8EcAAAAJ","cA28Zs0AAAAJ","Direct","TsVU8EcAAAAJ_cA28Zs0AAAAJ","Direct","",1
"163","-IMW-w0AAAAJ","3_WYcR4AAAAJ","Direct","-IMW-w0AAAAJ_3_WYcR4AAAAJ","Direct","",1
"164","3_WYcR4AAAAJ","CZyWk8kAAAAJ","Direct","3_WYcR4AAAAJ_CZyWk8kAAAAJ","Direct","",1
"165","3_WYcR4AAAAJ","cA28Zs0AAAAJ","Direct","3_WYcR4AAAAJ_cA28Zs0AAAAJ","Direct","",1
"166","CZyWk8kAAAAJ","cA28Zs0AAAAJ","Direct","CZyWk8kAAAAJ_cA28Zs0AAAAJ","Direct","",1
"167","-IMW-w0AAAAJ","cA28Zs0AAAAJ","Direct","-IMW-w0AAAAJ_cA28Zs0AAAAJ","Direct","",1
"168","-Jbd9DsAAAAJ","qXb4xQMAAAAJ","Direct","-Jbd9DsAAAAJ_qXb4xQMAAAAJ","Direct","",1
"169","qXb4xQMAAAAJ","6Kuq1acAAAAJ","Direct","qXb4xQMAAAAJ_6Kuq1acAAAAJ","Direct","",1
"170","-Jbd9DsAAAAJ","6Kuq1acAAAAJ","Direct","-Jbd9DsAAAAJ_6Kuq1acAAAAJ","Direct","",1
"171","-Jbd9DsAAAAJ","JoAxSpgAAAAJ","Direct","-Jbd9DsAAAAJ_JoAxSpgAAAAJ","Direct","",1
"172","-Jbd9DsAAAAJ","4UyniXYAAAAJ","Direct","-Jbd9DsAAAAJ_4UyniXYAAAAJ","Direct","",1
"173","-jW6ADwAAAAJ","6c5cf1wAAAAJ","Direct","-jW6ADwAAAAJ_6c5cf1wAAAAJ","Direct","",1
"174","-jW6ADwAAAAJ","hwc6A1MAAAAJ","Direct","-jW6ADwAAAAJ_hwc6A1MAAAAJ","Direct","",1
"175","hwc6A1MAAAAJ","hTyZBhMAAAAJ","Direct","hwc6A1MAAAAJ_hTyZBhMAAAAJ","Direct","",1
"176","-jW6ADwAAAAJ","hTyZBhMAAAAJ","Direct","-jW6ADwAAAAJ_hTyZBhMAAAAJ","Direct","",1
"177","hwc6A1MAAAAJ","vL6ubpMAAAAJ","Direct","hwc6A1MAAAAJ_vL6ubpMAAAAJ","Direct","",1
"178","-jW6ADwAAAAJ","vL6ubpMAAAAJ","Direct","-jW6ADwAAAAJ_vL6ubpMAAAAJ","Direct","",1
"179","vL6ubpMAAAAJ","hTyZBhMAAAAJ","Direct","vL6ubpMAAAAJ_hTyZBhMAAAAJ","Direct","",1
"180","hTyZBhMAAAAJ","4XyoYbAAAAAJ","Direct","hTyZBhMAAAAJ_4XyoYbAAAAAJ","Direct","",1
"181","hTyZBhMAAAAJ","o8oJ6s4AAAAJ","Direct","hTyZBhMAAAAJ_o8oJ6s4AAAAJ","Direct","",1
"182","-jW6ADwAAAAJ","4XyoYbAAAAAJ","Direct","-jW6ADwAAAAJ_4XyoYbAAAAAJ","Direct","",1
"183","4XyoYbAAAAAJ","o8oJ6s4AAAAJ","Direct","4XyoYbAAAAAJ_o8oJ6s4AAAAJ","Direct","",1
"184","-jW6ADwAAAAJ","o8oJ6s4AAAAJ","Direct","-jW6ADwAAAAJ_o8oJ6s4AAAAJ","Direct","",1
"185","-jW6ADwAAAAJ","h3L7zkoAAAAJ","Direct","-jW6ADwAAAAJ_h3L7zkoAAAAJ","Direct","",1
"186","h3L7zkoAAAAJ","vL6ubpMAAAAJ","Direct","h3L7zkoAAAAJ_vL6ubpMAAAAJ","Direct","",1
"187","h3L7zkoAAAAJ","hTyZBhMAAAAJ","Direct","h3L7zkoAAAAJ_hTyZBhMAAAAJ","Direct","",1
"188","h3L7zkoAAAAJ","5mIkNyYAAAAJ","Direct","h3L7zkoAAAAJ_5mIkNyYAAAAJ","Direct","",1
"189","vL6ubpMAAAAJ","5mIkNyYAAAAJ","Direct","vL6ubpMAAAAJ_5mIkNyYAAAAJ","Direct","",1
"190","hTyZBhMAAAAJ","5mIkNyYAAAAJ","Direct","hTyZBhMAAAAJ_5mIkNyYAAAAJ","Direct","",1
"191","-jW6ADwAAAAJ","5mIkNyYAAAAJ","Direct","-jW6ADwAAAAJ_5mIkNyYAAAAJ","Direct","",1
"192","-LPp6oUAAAAJ","5i9FResAAAAJ","Direct","-LPp6oUAAAAJ_5i9FResAAAAJ","Direct","",1
"193","-LPp6oUAAAAJ","41nF80QAAAAJ","Direct","-LPp6oUAAAAJ_41nF80QAAAAJ","Direct","",1
"194","-LPp6oUAAAAJ","RmosgOcAAAAJ","Direct","-LPp6oUAAAAJ_RmosgOcAAAAJ","Direct","",1
"195","RmosgOcAAAAJ","djRAUcYAAAAJ","Direct","RmosgOcAAAAJ_djRAUcYAAAAJ","Direct","",1
"196","-LPp6oUAAAAJ","djRAUcYAAAAJ","Direct","-LPp6oUAAAAJ_djRAUcYAAAAJ","Direct","",1
"197","-LyegNoAAAAJ","1u_MQY8AAAAJ","Direct","-LyegNoAAAAJ_1u_MQY8AAAAJ","Direct","",1
"198","-m5wrTkAAAAJ","NHZdlVkAAAAJ","Direct","-m5wrTkAAAAJ_NHZdlVkAAAAJ","Direct","",1
"199","-m5wrTkAAAAJ","5TzQdR4AAAAJ","Direct","-m5wrTkAAAAJ_5TzQdR4AAAAJ","Direct","",1
"200","-NkxFNoAAAAJ","0zrqo3B-66wC","Direct","-NkxFNoAAAAJ_0zrqo3B-66wC","Direct","",1
"201","0zrqo3B-66wC","I-rKkyEAAAAJ","Direct","0zrqo3B-66wC_I-rKkyEAAAAJ","Direct","",1
"202","-NkxFNoAAAAJ","I-rKkyEAAAAJ","Direct","-NkxFNoAAAAJ_I-rKkyEAAAAJ","Direct","",1
