"","google_id","year","citations","coauthor_codes"
"92","-had2Q8AAAAJ",1993,237,"0,-had2Q8AAAAJ,0,0"
"93","-had2Q8AAAAJ",1991,243,"-had2Q8AAAAJ"
"94","-had2Q8AAAAJ",1994,54,"-had2Q8AAAAJ,0,0"
"95","-had2Q8AAAAJ",1994,357,"0,0,2,2,-had2Q8AAAAJ,0"
"96","-had2Q8AAAAJ",1994,129,"-had2Q8AAAAJ,0,PBo0rn4AAAAJ"
"97","-had2Q8AAAAJ",1992,86,"-had2Q8AAAAJ,0,0"
"98","-had2Q8AAAAJ",1995,260,"0,-had2Q8AAAAJ"
"99","-had2Q8AAAAJ",1991,220,"0,2,-had2Q8AAAAJ"
"100","-had2Q8AAAAJ",1993,36,"0,-had2Q8AAAAJ,0,0,PBo0rn4AAAAJ"
"101","-had2Q8AAAAJ",1993,24,"-had2Q8AAAAJ,0,0"
"102","-had2Q8AAAAJ",1993,65,"-had2Q8AAAAJ,0,0,0"
"103","-had2Q8AAAAJ",1992,1,"2,-had2Q8AAAAJ,0"
"104","-had2Q8AAAAJ",1993,50,"-had2Q8AAAAJ,0,0,PBo0rn4AAAAJ"
"105","-had2Q8AAAAJ",1993,280,"-had2Q8AAAAJ,0,0"
"106","-had2Q8AAAAJ",1992,24,"-had2Q8AAAAJ,0"
"107","-had2Q8AAAAJ",1994,126,"-had2Q8AAAAJ,0"
"108","-had2Q8AAAAJ",1991,709,"0,0,-had2Q8AAAAJ,0"
"109","-had2Q8AAAAJ",1992,329,"2,-had2Q8AAAAJ,0"
"110","-had2Q8AAAAJ",1992,63,"2,-had2Q8AAAAJ,nwNHXf4AAAAJ,0"
"111","-had2Q8AAAAJ",1993,57,"0,-had2Q8AAAAJ,0"
"112","-had2Q8AAAAJ",1994,49,"-had2Q8AAAAJ,PBo0rn4AAAAJ"
"113","-HwCwkAAAAAJ",1994,77,"-HwCwkAAAAAJ"
"114","-HwCwkAAAAAJ",1992,33,"0,0,0,0,-HwCwkAAAAAJ,0"
"115","-HwCwkAAAAAJ",1994,40,"0,0,-HwCwkAAAAAJ"
"116","-HwCwkAAAAAJ",1991,6,"0,-HwCwkAAAAAJ"
"117","-HwCwkAAAAAJ",1992,66,"0,0,0,0,-HwCwkAAAAAJ,0"
"118","-HwCwkAAAAAJ",1994,47,"0,0,0,0,0,-HwCwkAAAAAJ,0,0"
"119","-HwCwkAAAAAJ",1993,161,"0,0,0,0,-HwCwkAAAAAJ"
"120","-HwCwkAAAAAJ",1991,54,"-HwCwkAAAAAJ"
"121","-HwCwkAAAAAJ",1994,229,"0,-HwCwkAAAAAJ"
"122","-HwCwkAAAAAJ",1993,37,"-HwCwkAAAAAJ"
"123","-HwCwkAAAAAJ",1992,76,"0,0,-HwCwkAAAAAJ,0"
"124","-HwCwkAAAAAJ",1992,34,"-HwCwkAAAAAJ"
"125","-HwCwkAAAAAJ",1994,70,"0,0,0,-HwCwkAAAAAJ"
"126","-HwCwkAAAAAJ",1993,62,"0,-HwCwkAAAAAJ"
"127","-HwCwkAAAAAJ",1993,53,"-HwCwkAAAAAJ"
"128","-HwCwkAAAAAJ",1991,17,"-HwCwkAAAAAJ"
"129","-HwCwkAAAAAJ",1994,83,"0,-HwCwkAAAAAJ"
"130","-HwCwkAAAAAJ",1993,48,"0,0,-HwCwkAAAAAJ,0"
"131","-HwCwkAAAAAJ",1992,46,"0,-HwCwkAAAAAJ"
"132","-HwCwkAAAAAJ",1994,95,"0,2,0,0,-HwCwkAAAAAJ"
"133","-HwCwkAAAAAJ",1994,29,"0,-HwCwkAAAAAJ"
"134","-HwCwkAAAAAJ",1994,19,"-HwCwkAAAAAJ"
"135","-HwCwkAAAAAJ",1993,74,"0,-HwCwkAAAAAJ"
"136","-HwCwkAAAAAJ",1994,40,"-HwCwkAAAAAJ,0"
"137","-HwCwkAAAAAJ",1995,16,"0,cFbbY_gAAAAJ,-HwCwkAAAAAJ"
"138","-HwCwkAAAAAJ",1993,2,"0,-HwCwkAAAAAJ"
"139","-HwCwkAAAAAJ",1994,18,"0,-HwCwkAAAAAJ"
"140","-HwCwkAAAAAJ",1995,14,"-HwCwkAAAAAJ"
"141","-HwCwkAAAAAJ",1994,8,"-HwCwkAAAAAJ"
"142","-HwCwkAAAAAJ",1995,33,"0,-HwCwkAAAAAJ,0"
"143","-Jbd9DsAAAAJ",1992,22,"-Jbd9DsAAAAJ,1"
"144","-Jbd9DsAAAAJ",1993,30,"-Jbd9DsAAAAJ,1,1"
"145","-Jbd9DsAAAAJ",1995,2,"2,-Jbd9DsAAAAJ"
"146","-Jbd9DsAAAAJ",1995,21,"2,-Jbd9DsAAAAJ"
"147","-Jbd9DsAAAAJ",1992,2,"-Jbd9DsAAAAJ,1"
"148","-Jbd9DsAAAAJ",1995,13,"1,-Jbd9DsAAAAJ"
"149","-Jbd9DsAAAAJ",1994,11,"2,-Jbd9DsAAAAJ,1"
"150","-Jbd9DsAAAAJ",1995,56,"2,-Jbd9DsAAAAJ,1"
"151","-Jbd9DsAAAAJ",1994,22,"-Jbd9DsAAAAJ,1"
"152","-Jbd9DsAAAAJ",1991,29,"1,-Jbd9DsAAAAJ"
"153","-Jbd9DsAAAAJ",1995,9,"2,-Jbd9DsAAAAJ"
"154","-Jbd9DsAAAAJ",1995,20,"1,2,-Jbd9DsAAAAJ"
"155","-Jbd9DsAAAAJ",1993,8,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
"156","-Jbd9DsAAAAJ",1991,105,"-Jbd9DsAAAAJ,1"
"157","-Jbd9DsAAAAJ",1992,2,"-Jbd9DsAAAAJ"
"158","-Jbd9DsAAAAJ",1994,4,"2,-Jbd9DsAAAAJ,1,1"
"159","-Jbd9DsAAAAJ",1991,1,"-Jbd9DsAAAAJ,1"
"160","-Jbd9DsAAAAJ",1993,60,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
"161","-LyegNoAAAAJ",1992,2,"0,2,0,0,0,0,0,-LyegNoAAAAJ,0,0,2,0,0,0,2"
"162","-LyegNoAAAAJ",1993,19,"-LyegNoAAAAJ,2"
"163","-LyegNoAAAAJ",1995,31,"0,2,0,-LyegNoAAAAJ"
"164","-LyegNoAAAAJ",1995,25,"0,-LyegNoAAAAJ"
"165","-LyegNoAAAAJ",1991,28,"0,-LyegNoAAAAJ,0,0,2"
"166","-m5wrTkAAAAJ",1995,3,"1,1,-m5wrTkAAAAJ,1,2"
"167","-m5wrTkAAAAJ",1994,3,"1,-m5wrTkAAAAJ,1"
"168","-m5wrTkAAAAJ",1995,9,"1,-m5wrTkAAAAJ,1"
"169","-m5wrTkAAAAJ",1994,7,"-m5wrTkAAAAJ,1,1"
"170","-m5wrTkAAAAJ",1992,3,"1,-m5wrTkAAAAJ,1"
"171","-m5wrTkAAAAJ",1995,21,"1,1,-m5wrTkAAAAJ,1,1"
"172","-m5wrTkAAAAJ",1995,11,"1,-m5wrTkAAAAJ"
"173","-m5wrTkAAAAJ",1995,1,"1,-m5wrTkAAAAJ"
"174","-m5wrTkAAAAJ",1995,40,"1,-m5wrTkAAAAJ,1"
"175","-m5wrTkAAAAJ",1994,5,"1,-m5wrTkAAAAJ,1"
"176","-m5wrTkAAAAJ",1993,55,"1,-m5wrTkAAAAJ,1,1,1,1,2,1,1"
"177","-m5wrTkAAAAJ",1993,1,"1,-m5wrTkAAAAJ"
"178","-m5wrTkAAAAJ",1993,2,"-m5wrTkAAAAJ,1,1"
"179","-m5wrTkAAAAJ",1992,6,"-m5wrTkAAAAJ,2"
"180","-m5wrTkAAAAJ",1992,9,"-m5wrTkAAAAJ,1"
"181","-m5wrTkAAAAJ",1995,40,"-m5wrTkAAAAJ,1"
"182","-m5wrTkAAAAJ",1992,1,"1,-m5wrTkAAAAJ,1,1"
"183","-m5wrTkAAAAJ",1993,9,"1,-m5wrTkAAAAJ,1"
"184","-m5wrTkAAAAJ",1994,7,"-m5wrTkAAAAJ,1,1"
"185","-m5wrTkAAAAJ",1994,1,"1,-m5wrTkAAAAJ,1,1,1"
"186","-m5wrTkAAAAJ",1995,19,"1,-m5wrTkAAAAJ,1"
"187","-m5wrTkAAAAJ",1991,79,"1,-m5wrTkAAAAJ,1,1,2"
"188","-m5wrTkAAAAJ",1993,22,"-m5wrTkAAAAJ,1,1"
"189","-m5wrTkAAAAJ",1995,3,"-m5wrTkAAAAJ,1,1,1,1,1"
"190","-m5wrTkAAAAJ",1994,2,"-m5wrTkAAAAJ,1"
"191","-m5wrTkAAAAJ",1992,11,"-m5wrTkAAAAJ,1,1,1"
"192","-m5wrTkAAAAJ",1994,86,"-m5wrTkAAAAJ,1"
"193","-m5wrTkAAAAJ",1995,3,"-m5wrTkAAAAJ,1,1,1,1,1"
"194","-m5wrTkAAAAJ",1991,3,"-m5wrTkAAAAJ,1,1"
"195","-m5wrTkAAAAJ",1995,27,"-m5wrTkAAAAJ,1,1"
"196","-m5wrTkAAAAJ",1991,4,"-m5wrTkAAAAJ,2,1"
"197","-MQXqOkAAAAJ",1994,131,"-MQXqOkAAAAJ,0,0,0"
"198","-MQXqOkAAAAJ",1991,312,"-MQXqOkAAAAJ,0,0,2"
"199","-o3I0zUAAAAJ",1994,165,"2,0,2,-o3I0zUAAAAJ"
"200","-o3I0zUAAAAJ",1995,33,"2,2,-o3I0zUAAAAJ"
"201","-OdJO1UAAAAJ",1994,21,"0,-OdJO1UAAAAJ,2,2"
"202","-OdJO1UAAAAJ",1994,58,"0,-OdJO1UAAAAJ,0,2,0"
"203","-PWcE1YAAAAJ",1993,201,"-PWcE1YAAAAJ,1"
"204","-PWcE1YAAAAJ",1991,9,"1,1,1,-PWcE1YAAAAJ,1,1,2"
"205","-PWcE1YAAAAJ",1992,6,"-PWcE1YAAAAJ"
"206","-PWcE1YAAAAJ",1995,63,"1,-PWcE1YAAAAJ"
"207","-PWcE1YAAAAJ",1995,86,"1,1,-PWcE1YAAAAJ"
"208","-PWcE1YAAAAJ",1993,31,"1,-PWcE1YAAAAJ"
"209","-PWcE1YAAAAJ",1993,160,"1,1,-PWcE1YAAAAJ"
"210","-PWcE1YAAAAJ",1995,46,"1,1,-PWcE1YAAAAJ,1,1"
"211","-PWcE1YAAAAJ",1994,116,"1,-PWcE1YAAAAJ"
"212","-PWcE1YAAAAJ",1995,57,"1,-PWcE1YAAAAJ"
"213","-PWYRzIAAAAJ",1994,57,"-PWYRzIAAAAJ,0"
"214","-PWYRzIAAAAJ",1995,354,"0,-PWYRzIAAAAJ"
"215","-PWYRzIAAAAJ",1992,1,"-PWYRzIAAAAJ"
"216","-PWYRzIAAAAJ",1993,39,"-PWYRzIAAAAJ,0,0"
"217","-PWYRzIAAAAJ",1992,37,"-PWYRzIAAAAJ,0"
"218","-QZrYjsAAAAJ",1995,265,"-QZrYjsAAAAJ,0"
"219","-spRnaQAAAAJ",1995,47,"-spRnaQAAAAJ,2"
"220","-spRnaQAAAAJ",1994,14,"-spRnaQAAAAJ,2"
"221","-spRnaQAAAAJ",1995,10,"-spRnaQAAAAJ"
"222","-spRnaQAAAAJ",1993,44,"-spRnaQAAAAJ,2"
"223","-spRnaQAAAAJ",1991,89,"1,-spRnaQAAAAJ"
"224","-teHhxwAAAAJ",1995,157,"0,0,-teHhxwAAAAJ"
"225","-teHhxwAAAAJ",1994,19,"-teHhxwAAAAJ"
"226","-teHhxwAAAAJ",1995,91,"0,0,0,-teHhxwAAAAJ"
"227","-teHhxwAAAAJ",1994,614,"0,-teHhxwAAAAJ,0"
"228","-teHhxwAAAAJ",1995,69,"0,-teHhxwAAAAJ"
"229","-teHhxwAAAAJ",1993,76,"-teHhxwAAAAJ"
"230","-teHhxwAAAAJ",1993,65,"0,0,-teHhxwAAAAJ,2"
"231","-teHhxwAAAAJ",1993,197,"0,0,-teHhxwAAAAJ,2"
"232","-teHhxwAAAAJ",1993,134,"-teHhxwAAAAJ"
"233","-teHhxwAAAAJ",1993,12,"0,-teHhxwAAAAJ"
"234","-teHhxwAAAAJ",1994,220,"0,-teHhxwAAAAJ,0"
"235","-teHhxwAAAAJ",1994,25,"-teHhxwAAAAJ,0"
"236","-teHhxwAAAAJ",1992,363,"0,0,0,-teHhxwAAAAJ,0"
"237","-teHhxwAAAAJ",1994,433,"0,0,-teHhxwAAAAJ,0"
"238","-teHhxwAAAAJ",1993,230,"0,0,-teHhxwAAAAJ"
"239","-teHhxwAAAAJ",1991,226,"0,0,0,-teHhxwAAAAJ,0"
"240","-UyfaYEAAAAJ",1994,10,"0,-UyfaYEAAAAJ,0"
"241","-UyfaYEAAAAJ",1992,1114,"Lb4-GKsAAAAJ,0,-UyfaYEAAAAJ,puOEoqoAAAAJ"
"242","-UyfaYEAAAAJ",1993,37,"0,0,0,-UyfaYEAAAAJ,0"
"243","-UyfaYEAAAAJ",1993,23,"0,-UyfaYEAAAAJ"
"244","-UyfaYEAAAAJ",1991,111,"0,-UyfaYEAAAAJ"
"245","-UyfaYEAAAAJ",1994,179,"0,-UyfaYEAAAAJ"
"246","-UyfaYEAAAAJ",1993,11,"0,-UyfaYEAAAAJ"
"247","-UyfaYEAAAAJ",1991,186,"-UyfaYEAAAAJ"
"248","-UyfaYEAAAAJ",1993,153,"0,-UyfaYEAAAAJ"
"249","-UyfaYEAAAAJ",1993,7,"2,-UyfaYEAAAAJ"
"250","-UyfaYEAAAAJ",1994,1,"0,-UyfaYEAAAAJ"
"251","-UyfaYEAAAAJ",1992,138,"0,-UyfaYEAAAAJ,0"
"252","-UyfaYEAAAAJ",1992,192,"0,2,-UyfaYEAAAAJ"
"253","-UyfaYEAAAAJ",1994,3,"2,-UyfaYEAAAAJ"
"254","-UyfaYEAAAAJ",1991,93,"0,0,0,-UyfaYEAAAAJ"
"255","-UyfaYEAAAAJ",1991,13,"0,0,0,-UyfaYEAAAAJ,0"
"256","-UyfaYEAAAAJ",1994,327,"0,0,-UyfaYEAAAAJ"
"257","-UyfaYEAAAAJ",1994,814,"0,0,-UyfaYEAAAAJ"
"258","-UyfaYEAAAAJ",1992,153,"2,0,0,-UyfaYEAAAAJ"
"259","-UyfaYEAAAAJ",1992,76,"0,0,0,-UyfaYEAAAAJ,0"
"260","-UyfaYEAAAAJ",1993,21,"0,0,0,-UyfaYEAAAAJ,0"
"261","-UyfaYEAAAAJ",1992,11,"0,-UyfaYEAAAAJ"
"262","-UyfaYEAAAAJ",1994,33,"0,-UyfaYEAAAAJ,0"
"263","-UyfaYEAAAAJ",1995,106,"0,0,0,0,0,-UyfaYEAAAAJ"
"264","-UyfaYEAAAAJ",1991,31,"0,0,-UyfaYEAAAAJ"
"265","-UyfaYEAAAAJ",1995,126,"0,0,0,0,-UyfaYEAAAAJ"
"266","-UyfaYEAAAAJ",1991,100,"0,0,0,-UyfaYEAAAAJ,0"
"267","-UyfaYEAAAAJ",1991,15,"2,0,0,0,-UyfaYEAAAAJ"
"268","-UyfaYEAAAAJ",1994,40,"0,0,0,-UyfaYEAAAAJ"
"269","-UyfaYEAAAAJ",1993,120,"0,0,0,-UyfaYEAAAAJ"
"270","-UyfaYEAAAAJ",1994,12,"0,-UyfaYEAAAAJ"
"271","-UyfaYEAAAAJ",1994,120,"0,-UyfaYEAAAAJ"
"272","-UyfaYEAAAAJ",1995,63,"0,0,-UyfaYEAAAAJ"
"273","-UyfaYEAAAAJ",1993,220,"0,-UyfaYEAAAAJ,0"
"274","-UyfaYEAAAAJ",1994,9,"-UyfaYEAAAAJ"
"275","-UyfaYEAAAAJ",1992,290,"0,2,-UyfaYEAAAAJ"
"276","-UyfaYEAAAAJ",1993,217,"0,-UyfaYEAAAAJ"
"277","-UyfaYEAAAAJ",1992,221,"0,0,-UyfaYEAAAAJ"
"278","-UyfaYEAAAAJ",1994,165,"0,-UyfaYEAAAAJ"
"279","-UyfaYEAAAAJ",1994,1,"0,0,-UyfaYEAAAAJ"
"280","-UyfaYEAAAAJ",1992,151,"2,0,0,-UyfaYEAAAAJ"
"281","-UyfaYEAAAAJ",1993,426,"0,0,-UyfaYEAAAAJ,2,9EkM1A8AAAAJ"
"282","-UyfaYEAAAAJ",1995,52,"0,-UyfaYEAAAAJ"
"283","-UyfaYEAAAAJ",1991,101,"0,-UyfaYEAAAAJ"
"284","-UyfaYEAAAAJ",1994,82,"0,0,-UyfaYEAAAAJ"
"285","-UyfaYEAAAAJ",1991,108,"Lb4-GKsAAAAJ,0,0,0,0,0,-UyfaYEAAAAJ"
"286","-UyfaYEAAAAJ",1992,155,"0,-UyfaYEAAAAJ"
"287","-UyfaYEAAAAJ",1993,88,"0,0,-UyfaYEAAAAJ"
"288","-UyfaYEAAAAJ",1992,78,"0,-UyfaYEAAAAJ"
"289","-UyfaYEAAAAJ",1993,172,"0,0,-UyfaYEAAAAJ"
"290","-UyfaYEAAAAJ",1992,115,"0,0,2,0,-UyfaYEAAAAJ,0"
"291","-UyfaYEAAAAJ",1993,123,"0,-UyfaYEAAAAJ"
"292","-UyfaYEAAAAJ",1993,33,"0,0,0,-UyfaYEAAAAJ,0"
"293","-UyfaYEAAAAJ",1991,391,"2,0,0,-UyfaYEAAAAJ"
"294","-vrMfNMAAAAJ",1992,331,"0,-vrMfNMAAAAJ,2,0"
"295","-vrMfNMAAAAJ",1992,41,"0,-vrMfNMAAAAJ"
"296","-vrMfNMAAAAJ",1992,90,"0,0,-vrMfNMAAAAJ,0"
"297","-vrMfNMAAAAJ",1995,146,"-vrMfNMAAAAJ,2,0"
"298","-vrMfNMAAAAJ",1993,338,"-vrMfNMAAAAJ,2,0"
"299","-vrMfNMAAAAJ",1994,33,"0,0,-vrMfNMAAAAJ,2"
"300","-vrMfNMAAAAJ",1994,35,"0,-vrMfNMAAAAJ"
"301","-xOxPsUAAAAJ",1991,88,"0,0,-xOxPsUAAAAJ,0"
"302","-xOxPsUAAAAJ",1994,18,"-xOxPsUAAAAJ"
"303","-xOxPsUAAAAJ",1992,63,"0,-xOxPsUAAAAJ"
"304","-XpZ4fgAAAAJ",1993,39,"1,1,1,-XpZ4fgAAAAJ,1"
"305","-XpZ4fgAAAAJ",1992,20,"1,-XpZ4fgAAAAJ,1,1,1"
"306","-XpZ4fgAAAAJ",1993,99,"1,1,1,-XpZ4fgAAAAJ,1"
"307","-XpZ4fgAAAAJ",1991,278,"1,-XpZ4fgAAAAJ,1"
"308","-XpZ4fgAAAAJ",1995,4,"1,-XpZ4fgAAAAJ,1"
"309","-XpZ4fgAAAAJ",1991,450,"1,1,-XpZ4fgAAAAJ,1,1"
"310","-XpZ4fgAAAAJ",1992,16,"-XpZ4fgAAAAJ,1,1"
"311","-XpZ4fgAAAAJ",1992,26,"-XpZ4fgAAAAJ"
"312","-XpZ4fgAAAAJ",1993,108,"1,1,1,1,-XpZ4fgAAAAJ,1,1"
"313","-XpZ4fgAAAAJ",1995,1,"2,1,1,-XpZ4fgAAAAJ,1"
"314","-XpZ4fgAAAAJ",1995,218,"Wov5tYoAAAAJ,1,1,-XpZ4fgAAAAJ,1"
"315","-XpZ4fgAAAAJ",1992,30,"1,1,1,-XpZ4fgAAAAJ,1"
"316","-XpZ4fgAAAAJ",1995,75,"1,1,-XpZ4fgAAAAJ,1,1"
"317","-XpZ4fgAAAAJ",1992,50,"1,-XpZ4fgAAAAJ,1,1"
"318","-XpZ4fgAAAAJ",1994,29,"1,1,-XpZ4fgAAAAJ,1,1"
"319","-XpZ4fgAAAAJ",1995,6,"1,1,1,1,1,1,1,1,-XpZ4fgAAAAJ,1,1,1"
"320","-XpZ4fgAAAAJ",1995,46,"1,1,-XpZ4fgAAAAJ,1,1"
"321","-XpZ4fgAAAAJ",1992,193,"1,-XpZ4fgAAAAJ,1,1"
"322","-XpZ4fgAAAAJ",1992,29,"1,1,1,1,1,1,-XpZ4fgAAAAJ,1,2,1"
"323","-XpZ4fgAAAAJ",1992,29,"1,-XpZ4fgAAAAJ,1,1"
"324","-XpZ4fgAAAAJ",1992,762,"2,1,1,-XpZ4fgAAAAJ,1"
"325","-XpZ4fgAAAAJ",1993,771,"1,1,1,1,1,1,1,1,-XpZ4fgAAAAJ,1,1,1"
