"","google_id","year","citations","coauthor_codes"
"42","-had2Q8AAAAJ",2000,127,"0,-had2Q8AAAAJ,0"
"43","-had2Q8AAAAJ",2000,132,"0,-had2Q8AAAAJ,0,2"
"44","-had2Q8AAAAJ",2000,103,"0,-had2Q8AAAAJ,0,0,0"
"45","-had2Q8AAAAJ",2000,67,"0,0,-had2Q8AAAAJ,0"
"46","-HwCwkAAAAAJ",2000,102,"-HwCwkAAAAAJ,0"
"47","-HwCwkAAAAAJ",2000,75,"-HwCwkAAAAAJ"
"48","-HwCwkAAAAAJ",2000,75,"-HwCwkAAAAAJ"
"49","-HwCwkAAAAAJ",2000,7,"-HwCwkAAAAAJ,0,0"
"50","-HwCwkAAAAAJ",2000,39,"0,-HwCwkAAAAAJ,0"
"51","-HwCwkAAAAAJ",2000,29,"-HwCwkAAAAAJ,0"
"52","-HwCwkAAAAAJ",2000,44,"0,0,0,2,-HwCwkAAAAAJ"
"53","-HwCwkAAAAAJ",2000,116,"2,0,-HwCwkAAAAAJ"
"54","-HwCwkAAAAAJ",2000,97,"-HwCwkAAAAAJ"
"55","-iLn_XwAAAAJ",2000,63,"0,0,-iLn_XwAAAAJ,0,2"
"56","-iLn_XwAAAAJ",2000,33,"-iLn_XwAAAAJ,2"
"57","-IMW-w0AAAAJ",2000,7,"-IMW-w0AAAAJ,1,1,1"
"58","-IMW-w0AAAAJ",2000,88,"-IMW-w0AAAAJ,1,1,1,1,2"
"59","-Jbd9DsAAAAJ",2000,27,"1,2,-Jbd9DsAAAAJ,1"
"60","-Jbd9DsAAAAJ",2000,2,"1,-Jbd9DsAAAAJ,2,1"
"61","-Jbd9DsAAAAJ",2000,2,"-Jbd9DsAAAAJ"
"62","-Jbd9DsAAAAJ",2000,10,"1,2,-Jbd9DsAAAAJ"
"63","-Jbd9DsAAAAJ",2000,16,"-Jbd9DsAAAAJ"
"64","-Jbd9DsAAAAJ",2000,4,"-Jbd9DsAAAAJ,1"
"65","-Jbd9DsAAAAJ",2000,25,"-Jbd9DsAAAAJ,1"
"66","-Jbd9DsAAAAJ",2000,21,"1,2,-Jbd9DsAAAAJ,1"
"67","-jW6ADwAAAAJ",2000,129,"-jW6ADwAAAAJ,1,1"
"68","-jW6ADwAAAAJ",2000,3,"-jW6ADwAAAAJ,1,1"
"69","-LPp6oUAAAAJ",2000,11,"-LPp6oUAAAAJ,0,0,2,2,0,0"
"70","-LyegNoAAAAJ",2000,34,"0,0,-LyegNoAAAAJ"
"71","-LyegNoAAAAJ",2000,150,"2,0,-LyegNoAAAAJ,2"
"72","-m5wrTkAAAAJ",2000,23,"1,1,-m5wrTkAAAAJ,1,2,1"
"73","-m5wrTkAAAAJ",2000,17,"1,-m5wrTkAAAAJ,1,1,1"
"74","-m5wrTkAAAAJ",2000,13,"2,-m5wrTkAAAAJ"
"75","-m5wrTkAAAAJ",2000,7,"1,2,-m5wrTkAAAAJ,1"
"76","-m5wrTkAAAAJ",2000,20,"-m5wrTkAAAAJ,1"
"77","-m5wrTkAAAAJ",2000,43,"2,dShqnssAAAAJ,-m5wrTkAAAAJ,1,1"
"78","-m5wrTkAAAAJ",2000,22,"-m5wrTkAAAAJ,1,1,1"
"79","-m5wrTkAAAAJ",2000,11,"1,-m5wrTkAAAAJ,1"
"80","-m5wrTkAAAAJ",2000,48,"-m5wrTkAAAAJ,1"
"81","-m5wrTkAAAAJ",2000,18,"1,-m5wrTkAAAAJ"
"82","-m5wrTkAAAAJ",2000,96,"2,-m5wrTkAAAAJ,1,2"
"83","-m5wrTkAAAAJ",2000,276,"2,-m5wrTkAAAAJ,1,1"
"84","-m5wrTkAAAAJ",2000,33,"1,2,-m5wrTkAAAAJ,1"
"85","-m5wrTkAAAAJ",2000,83,"1,-m5wrTkAAAAJ"
"86","-m5wrTkAAAAJ",2000,49,"-m5wrTkAAAAJ,1,1"
"87","-m5wrTkAAAAJ",2000,34,"1,-m5wrTkAAAAJ,1,1,1"
"88","-m5wrTkAAAAJ",2000,23,"1,-m5wrTkAAAAJ"
"89","-MQXqOkAAAAJ",2000,296,"-MQXqOkAAAAJ,0,0"
"90","-MQXqOkAAAAJ",2000,102,"-MQXqOkAAAAJ,0"
"91","-o3I0zUAAAAJ",2000,154,"2,-o3I0zUAAAAJ"
"92","-PWcE1YAAAAJ",2000,91,"1,1,1,2,-PWcE1YAAAAJ,1"
"93","-PWcE1YAAAAJ",2000,83,"1,-PWcE1YAAAAJ,1"
"94","-PWcE1YAAAAJ",2000,44,"1,1,-PWcE1YAAAAJ,1"
"95","-PWcE1YAAAAJ",2000,942,"-PWcE1YAAAAJ"
"96","-PWcE1YAAAAJ",2000,183,"gqB23VMAAAAJ,1,-PWcE1YAAAAJ,1,3yPEc4YAAAAJ"
"97","-PWcE1YAAAAJ",2000,1110,"1,1,1,-PWcE1YAAAAJ"
"98","-PWcE1YAAAAJ",2000,274,"1,-PWcE1YAAAAJ,1,1"
"99","-PWcE1YAAAAJ",2000,14,"1,1,1,-PWcE1YAAAAJ"
"100","-PWcE1YAAAAJ",2000,16,"1,1,1,1,1,1,-PWcE1YAAAAJ"
"101","-PWYRzIAAAAJ",2000,242,"0,0,-PWYRzIAAAAJ,0,0"
"102","-PWYRzIAAAAJ",2000,51,"0,-PWYRzIAAAAJ"
"103","-pyztDMAAAAJ",2000,299,"2,-pyztDMAAAAJ"
"104","-pyztDMAAAAJ",2000,4,"1,-pyztDMAAAAJ"
"105","-pyztDMAAAAJ",2000,11,"2,-pyztDMAAAAJ"
"106","-QZrYjsAAAAJ",2000,73,"-QZrYjsAAAAJ,0,0,0,0"
"107","-rcrelQAAAAJ",2000,1,"oy7TshoAAAAJ,0,-rcrelQAAAAJ"
"108","-spRnaQAAAAJ",2000,42,"-spRnaQAAAAJ,1"
"109","-spRnaQAAAAJ",2000,17,"1,-spRnaQAAAAJ,1"
"110","-spRnaQAAAAJ",2000,17,"1,-spRnaQAAAAJ,1"
"111","-spRnaQAAAAJ",2000,9,"1,1,-spRnaQAAAAJ"
"112","-spRnaQAAAAJ",2000,3,"1,r49_E2cAAAAJ,-spRnaQAAAAJ"
"113","-spRnaQAAAAJ",2000,8,"1,r49_E2cAAAAJ,-spRnaQAAAAJ"
"114","-spRnaQAAAAJ",2000,36,"-spRnaQAAAAJ"
"115","-teHhxwAAAAJ",2000,65,"0,-teHhxwAAAAJ,2"
"116","-teHhxwAAAAJ",2000,24,"0,-teHhxwAAAAJ"
"117","-teHhxwAAAAJ",2000,47,"0,0,0,-teHhxwAAAAJ,2,2"
"118","-teHhxwAAAAJ",2000,17,"-teHhxwAAAAJ"
"119","-teHhxwAAAAJ",2000,114,"0,0,-teHhxwAAAAJ"
"120","-teHhxwAAAAJ",2000,8,"-teHhxwAAAAJ,0"
"121","-UyfaYEAAAAJ",2000,3,"-UyfaYEAAAAJ"
"122","-UyfaYEAAAAJ",2000,216,"0,0,0,0,0,-UyfaYEAAAAJ"
"123","-UyfaYEAAAAJ",2000,2,"Lb4-GKsAAAAJ,0,2,-UyfaYEAAAAJ"
"124","-UyfaYEAAAAJ",2000,47,"0,-UyfaYEAAAAJ"
"125","-UyfaYEAAAAJ",2000,391,"0,2,-UyfaYEAAAAJ"
"126","-UyfaYEAAAAJ",2000,2,"-UyfaYEAAAAJ"
"127","-UyfaYEAAAAJ",2000,33,"0,0,0,0,-UyfaYEAAAAJ"
"128","-UyfaYEAAAAJ",2000,636,"2,0,0,0,-UyfaYEAAAAJ,2"
"129","-UyfaYEAAAAJ",2000,34,"0,0,-UyfaYEAAAAJ"
"130","-UyfaYEAAAAJ",2000,272,"0,0,-UyfaYEAAAAJ"
"131","-vC_l2kAAAAJ",2000,8,"1,1,-vC_l2kAAAAJ"
"132","-vC_l2kAAAAJ",2000,51,"1,1,-vC_l2kAAAAJ"
"133","-vrMfNMAAAAJ",2000,20,"-vrMfNMAAAAJ"
"134","-vrMfNMAAAAJ",2000,19,"-vrMfNMAAAAJ,0"
"135","-vrMfNMAAAAJ",2000,92,"-vrMfNMAAAAJ,0"
"136","-xOxPsUAAAAJ",2000,65,"-xOxPsUAAAAJ"
"137","-XpZ4fgAAAAJ",2000,38,"1,-XpZ4fgAAAAJ,1"
"138","-XpZ4fgAAAAJ",2000,122,"1,1,1,1,-XpZ4fgAAAAJ,1,1"
"139","-XXZGEoAAAAJ",2000,3,"0,0,0,-XXZGEoAAAAJ,2"
"140","-yrzguMAAAAJ",2000,100,"1,1,1,-yrzguMAAAAJ"
"141","-yrzguMAAAAJ",2000,128,"1,1,1,-yrzguMAAAAJ"
"142","-yrzguMAAAAJ",2000,11,"1,-yrzguMAAAAJ"
"143","-yrzguMAAAAJ",2000,21,"1,1,-yrzguMAAAAJ"
"144","-yrzguMAAAAJ",2000,7,"1,1,-yrzguMAAAAJ"
"145","-yrzguMAAAAJ",2000,10,"1,-yrzguMAAAAJ,1"
"146","-YvgZDEAAAAJ",2000,86,"-YvgZDEAAAAJ,1,1,1,1,1"
"147","-YvgZDEAAAAJ",2000,24,"-YvgZDEAAAAJ,1,1,1,1"
"148","-YvgZDEAAAAJ",2000,19,"-YvgZDEAAAAJ,1,TciP6mcAAAAJ,1"
"149","-YvgZDEAAAAJ",2000,34,"-YvgZDEAAAAJ,2,1,1"
"150","-YvgZDEAAAAJ",2000,16,"-YvgZDEAAAAJ,1,1,2,1"
"151","-YvgZDEAAAAJ",2000,59,"-YvgZDEAAAAJ,1,1"
"152","-YvgZDEAAAAJ",2000,22,"-YvgZDEAAAAJ,1,1,1,1,1"
"153","-_yz0eUAAAAJ",2000,2,"0,-_yz0eUAAAAJ,0,0"
"154","-_yz0eUAAAAJ",2000,245,"-_yz0eUAAAAJ"
"155","-_yz0eUAAAAJ",2000,19,"0,-_yz0eUAAAAJ,0"
"156","0-hcsnoAAAAJ",2000,13,"0-hcsnoAAAAJ,0,0"
"157","0-hcsnoAAAAJ",2000,19,"0-hcsnoAAAAJ,0"
"158","00M1AqQAAAAJ",2000,62,"1,1,04TuVhEAAAAJ,1,0zrqo3B-66wC,00M1AqQAAAAJ,1,1,1,1,98iA_ooAAAAJ"
"159","00M1AqQAAAAJ",2000,32,"xdGKgtcAAAAJ,1,1,00M1AqQAAAAJ,1"
"160","00M1AqQAAAAJ",2000,2974,"1,1,04TuVhEAAAAJ,1,0zrqo3B-66wC,00M1AqQAAAAJ,1,1,1,1,1,98iA_ooAAAAJ"
"161","01EOkNEAAAAJ",2000,138,"2,0,01EOkNEAAAAJ"
"162","01EOkNEAAAAJ",2000,380,"0,0,0,01EOkNEAAAAJ,0,0,0"
"163","01EOkNEAAAAJ",2000,4,"0,2,0,0,0,0,01EOkNEAAAAJ"
"164","022gx2QAAAAJ",2000,213,"0,LgF3Ds0AAAAJ,0,2,022gx2QAAAAJ"
"165","02nHF0gAAAAJ",2000,22,"1,02nHF0gAAAAJ"
"166","02nHF0gAAAAJ",2000,3,"67aYFTQAAAAJ,02nHF0gAAAAJ,1"
"167","03uVItYAAAAJ",2000,112,"03uVItYAAAAJ,0,0"
"168","03uVItYAAAAJ",2000,30,"03uVItYAAAAJ,0,0"
"169","03uVItYAAAAJ",2000,46,"0,03uVItYAAAAJ,0,0"
"170","03uVItYAAAAJ",2000,128,"03uVItYAAAAJ"
"171","04pdXhgAAAAJ",2000,49,"0,0,0,04pdXhgAAAAJ,0,0,0"
"172","04pdXhgAAAAJ",2000,125,"0,04pdXhgAAAAJ,0,0"
"173","04pdXhgAAAAJ",2000,33,"0,04pdXhgAAAAJ"
"174","04TuVhEAAAAJ",2000,1,"04TuVhEAAAAJ,1"
"175","04TuVhEAAAAJ",2000,62,"cYReSuEAAAAJ,1,04TuVhEAAAAJ,1,0zrqo3B-66wC,00M1AqQAAAAJ,1,1,1,1,98iA_ooAAAAJ"
"176","04TuVhEAAAAJ",2000,68,"04TuVhEAAAAJ,2,1,1,1,2"
"177","04TuVhEAAAAJ",2000,2,"1,2,1,04TuVhEAAAAJ,1,00M1AqQAAAAJ,1,1,1,1,1,98iA_ooAAAAJ"
"178","04TuVhEAAAAJ",2000,1,"1,04TuVhEAAAAJ,98iA_ooAAAAJ"
"179","04TuVhEAAAAJ",2000,2,"04TuVhEAAAAJ,1,00M1AqQAAAAJ,1,1,98iA_ooAAAAJ"
"180","04TuVhEAAAAJ",2000,62,"04TuVhEAAAAJ,1,1,1,1,1,2"
"181","04TuVhEAAAAJ",2000,2974,"cYReSuEAAAAJ,1,04TuVhEAAAAJ,1,0zrqo3B-66wC,00M1AqQAAAAJ,1,1,1,1,1,98iA_ooAAAAJ"
"182","05UuCNQAAAAJ",2000,579,"0,0,2,05UuCNQAAAAJ,0,0,0,0,0,0,0"
"183","05UuCNQAAAAJ",2000,3,"0,0,0,05UuCNQAAAAJ,0,2"
"184","05UuCNQAAAAJ",2000,347,"0,0,05UuCNQAAAAJ,2,0,2,0"
"185","05UuCNQAAAAJ",2000,22,"0,0,2,0,2,0,0,0,0,0,0,0,0,05UuCNQAAAAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"186","05UuCNQAAAAJ",2000,117,"2,0,2,05UuCNQAAAAJ,0,0,0"
"187","05UuCNQAAAAJ",2000,7,"2,0,2,2,0,2,05UuCNQAAAAJ,0,0,0,0,0,0,0,0,0"
"188","05UuCNQAAAAJ",2000,112,"2,2,0,2,2,0,05UuCNQAAAAJ"
"189","05UuCNQAAAAJ",2000,10,"0,05UuCNQAAAAJ,0,0,0,2"
"190","05UuCNQAAAAJ",2000,85,"2,0,2,EBnjjY8AAAAJ,05UuCNQAAAAJ,0,0"
"191","05UuCNQAAAAJ",2000,60,"2,2,2,05UuCNQAAAAJ,0,0,0,0,0"
"192","05UuCNQAAAAJ",2000,635,"2,0,0,2,0,0,05UuCNQAAAAJ,0,0,0,0,0,0,0,0"
"193","060zUaAAAAAJ",2000,107,"0,060zUaAAAAAJ,0"
"194","07ds-DAAAAAJ",2000,137,"07ds-DAAAAAJ,1,1"
"195","07ds-DAAAAAJ",2000,135,"1,1,1,07ds-DAAAAAJ,1"
"196","07ds-DAAAAAJ",2000,52,"1,1,07ds-DAAAAAJ"
"197","07ds-DAAAAAJ",2000,74,"1,07ds-DAAAAAJ,1"
"198","07ds-DAAAAAJ",2000,344,"1,1,1,07ds-DAAAAAJ,1"
"199","07ds-DAAAAAJ",2000,153,"1,1,1,1,1,1,1,07ds-DAAAAAJ,1,Da-s1FQAAAAJ,1,1,1,1,2"
"200","07ds-DAAAAAJ",2000,248,"07ds-DAAAAAJ,2"
"201","07ds-DAAAAAJ",2000,250,"1,1,1,1,07ds-DAAAAAJ,1"
"202","0a2d8rQAAAAJ",2000,130,"2,0,0a2d8rQAAAAJ,0,0,0,0,0,0"
"203","0a2d8rQAAAAJ",2000,18,"0a2d8rQAAAAJ,0,0,0"
"204","0ahvXiEAAAAJ",2000,76,"0,0,0,0ahvXiEAAAAJ,0,0"
"205","0ahvXiEAAAAJ",2000,72,"0,0,0ahvXiEAAAAJ"
"206","0ahvXiEAAAAJ",2000,73,"2,2,0ahvXiEAAAAJ,2"
"207","0cq9zpQAAAAJ",2000,54,"0,2,ci2F0o8AAAAJ,0,0cq9zpQAAAAJ,2"
"208","0cq9zpQAAAAJ",2000,167,"2,0,0,ci2F0o8AAAAJ,0cq9zpQAAAAJ"
"209","0cq9zpQAAAAJ",2000,128,"0,0,2,0,0,ci2F0o8AAAAJ,0cq9zpQAAAAJ"
"210","0cq9zpQAAAAJ",2000,213,"2,ci2F0o8AAAAJ,0cq9zpQAAAAJ"
"211","0DpK1EMAAAAJ",2000,54,"1,0DpK1EMAAAAJ"
"212","0DpK1EMAAAAJ",2000,29,"1,0DpK1EMAAAAJ"
"213","0DpK1EMAAAAJ",2000,9,"1,0DpK1EMAAAAJ"
"214","0DpK1EMAAAAJ",2000,133,"1,0DpK1EMAAAAJ"
"215","0DpK1EMAAAAJ",2000,183,"0DpK1EMAAAAJ"
"216","0DpK1EMAAAAJ",2000,10,"1,0DpK1EMAAAAJ"
"217","0DpK1EMAAAAJ",2000,16,"0DpK1EMAAAAJ,1"
"218","0DpK1EMAAAAJ",2000,328,"0DpK1EMAAAAJ"
"219","0DpK1EMAAAAJ",2000,349,"0DpK1EMAAAAJ"
"220","0DpK1EMAAAAJ",2000,90,"1,0DpK1EMAAAAJ"
"221","0DpK1EMAAAAJ",2000,137,"0DpK1EMAAAAJ,juRk4lQAAAAJ"
"222","0e8QmOMAAAAJ",2000,2,"0e8QmOMAAAAJ,0"
"223","0ESwQagAAAAJ",2000,8,"0,0ESwQagAAAAJ"
"224","0ESwQagAAAAJ",2000,326,"2,2,0,nVksQusAAAAJ,0,0,0,2,0,0,0,0ESwQagAAAAJ,0"
"225","0ESwQagAAAAJ",2000,14,"0ESwQagAAAAJ"
"226","0ESwQagAAAAJ",2000,121,"nVksQusAAAAJ,0,0,0,0ESwQagAAAAJ,0"
"227","0ESwQagAAAAJ",2000,4,"0,2,0,nVksQusAAAAJ,0,0,2,0,0,0ESwQagAAAAJ,0"
"228","0fq5QeIAAAAJ",2000,3,"1,1,0fq5QeIAAAAJ,NzQu5SwAAAAJ"
"229","0fq5QeIAAAAJ",2000,686,"0fq5QeIAAAAJ,wwkGLrcAAAAJ"
"230","0fq5QeIAAAAJ",2000,182,"1,0fq5QeIAAAAJ,2"
"231","0fVKnEcAAAAJ",2000,74,"0fVKnEcAAAAJ,0"
"232","0fVKnEcAAAAJ",2000,1,"0fVKnEcAAAAJ"
"233","0IHc9DUAAAAJ",2000,8,"0IHc9DUAAAAJ,1"
"234","0IHc9DUAAAAJ",2000,9,"0IHc9DUAAAAJ,1"
"235","0IHc9DUAAAAJ",2000,3,"1,0IHc9DUAAAAJ,1,1,1,1,1"
"236","0IHc9DUAAAAJ",2000,5,"0IHc9DUAAAAJ,2,2,1,2,1,1"
"237","0IHc9DUAAAAJ",2000,22,"0IHc9DUAAAAJ,pPUjlKwAAAAJ"
"238","0iJRaawAAAAJ",2000,2,"0iJRaawAAAAJ,1,1"
"239","0irVeiQAAAAJ",2000,192,"1,1,0irVeiQAAAAJ"
"240","0irVeiQAAAAJ",2000,125,"1,1,1,1,0irVeiQAAAAJ"
"241","0irVeiQAAAAJ",2000,56,"1,1,1,0irVeiQAAAAJ"
"242","0IrZEuIAAAAJ",2000,5,"0IrZEuIAAAAJ"
"243","0IrZEuIAAAAJ",2000,2,"0IrZEuIAAAAJ"
"244","0IrZEuIAAAAJ",2000,7,"0IrZEuIAAAAJ"
"245","0IrZEuIAAAAJ",2000,4,"0IrZEuIAAAAJ"
"246","0IrZEuIAAAAJ",2000,7,"0IrZEuIAAAAJ"
"247","0IrZEuIAAAAJ",2000,24,"0,0,2,0,0,0,0IrZEuIAAAAJ,0"
"248","0JLkp6FGK_AC",2000,37,"0,0JLkp6FGK_AC"
"249","0JLkp6FGK_AC",2000,52,"0JLkp6FGK_AC,0,4ew4MwwAAAAJ"
"250","0jSdqoEAAAAJ",2000,1,"0jSdqoEAAAAJ"
"251","0jSdqoEAAAAJ",2000,209,"0jSdqoEAAAAJ,1,1,1"
"252","0jSdqoEAAAAJ",2000,7,"0jSdqoEAAAAJ"
"253","0jSdqoEAAAAJ",2000,366,"0jSdqoEAAAAJ,1"
"254","0jSdqoEAAAAJ",2000,51,"1,0jSdqoEAAAAJ,1,1,1"
"255","0Kl8sf4AAAAJ",2000,359,"0Kl8sf4AAAAJ,0,0"
"256","0Kl8sf4AAAAJ",2000,99,"0Kl8sf4AAAAJ,0,0"
"257","0LS98DEAAAAJ",2000,41,"0LS98DEAAAAJ"
"258","0nBysEcAAAAJ",2000,290,"0nBysEcAAAAJ,1"
"259","0nBysEcAAAAJ",2000,20,"0nBysEcAAAAJ,1"
"260","0nBysEcAAAAJ",2000,49,"0nBysEcAAAAJ,1,1"
"261","0nBysEcAAAAJ",2000,32,"0nBysEcAAAAJ,1"
"262","0NdRYeoAAAAJ",2000,38,"0NdRYeoAAAAJ,0"
"263","0OdjAAkAAAAJ",2000,385,"0,0OdjAAkAAAAJ,0,0,0"
"264","0OdjAAkAAAAJ",2000,21,"0OdjAAkAAAAJ"
"265","0OdjAAkAAAAJ",2000,214,"0,0OdjAAkAAAAJ"
"266","0oj4N0sAAAAJ",2000,86,"0oj4N0sAAAAJ"
"267","0Qr2IGwAAAAJ",2000,20,"0Qr2IGwAAAAJ"
"268","0Qr2IGwAAAAJ",2000,174,"1,1,1,1,0Qr2IGwAAAAJ"
"269","0RMteS0AAAAJ",2000,2,"0RMteS0AAAAJ,1"
"270","0RMteS0AAAAJ",2000,27,"0RMteS0AAAAJ,1"
"271","0RMteS0AAAAJ",2000,13,"1,1,0RMteS0AAAAJ"
"272","0RMteS0AAAAJ",2000,3,"0RMteS0AAAAJ,2"
"273","0skgDnMAAAAJ",2000,23,"0skgDnMAAAAJ,2,1,2"
"274","0sU4eAwAAAAJ",2000,128,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0sU4eAwAAAAJ"
"275","0sU4eAwAAAAJ",2000,17,"0,0,0sU4eAwAAAAJ"
"276","0tJWcp4AAAAJ",2000,303,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,CoxGqVsAAAAJ,2,2,2,2,2,2,2,2,2,2,0tJWcp4AAAAJ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,IeBc5OsAAAAJ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,sUVeH-4AAAAJ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2"
"277","0tJWcp4AAAAJ",2000,31,"2,0tJWcp4AAAAJ"
"278","0tJWcp4AAAAJ",2000,2,"2,0tJWcp4AAAAJ,0,0,0,0"
"279","0tJWcp4AAAAJ",2000,50,"2,0tJWcp4AAAAJ,0"
"280","0tJWcp4AAAAJ",2000,1,"2,0tJWcp4AAAAJ,0"
"281","0udXcCEAAAAJ",2000,2,"0,0,0udXcCEAAAAJ"
"282","0udXcCEAAAAJ",2000,202,"0,0udXcCEAAAAJ,0"
"283","0VFi-vAAAAAJ",2000,3,"1,0VFi-vAAAAAJ,fUTN90MAAAAJ"
"284","0VFi-vAAAAAJ",2000,6,"0VFi-vAAAAAJ"
"285","0VFi-vAAAAAJ",2000,208,"aKkIMogAAAAJ,1,0VFi-vAAAAAJ,fUTN90MAAAAJ"
"286","0vWWXXUAAAAJ",2000,79,"0vWWXXUAAAAJ,1,1"
"287","0VzUxIcAAAAJ",2000,9,"0VzUxIcAAAAJ,pAI5S50AAAAJ,1"
"288","0VzUxIcAAAAJ",2000,7,"1,1,0VzUxIcAAAAJ,pAI5S50AAAAJ"
"289","0VzUxIcAAAAJ",2000,47,"0VzUxIcAAAAJ,1"
"290","0VzUxIcAAAAJ",2000,40,"0VzUxIcAAAAJ,1,1,1"
"291","0VzUxIcAAAAJ",2000,43,"0VzUxIcAAAAJ"
"292","0VzUxIcAAAAJ",2000,2,"1,0VzUxIcAAAAJ,1,2"
"293","0XV1sFsAAAAJ",2000,64,"1,0XV1sFsAAAAJ,AQ6AppgAAAAJ"
"294","0XV1sFsAAAAJ",2000,129,"1,0XV1sFsAAAAJ"
"295","0XV1sFsAAAAJ",2000,1330,"1,GRGOG1AAAAAJ,0XV1sFsAAAAJ"
"296","0XV1sFsAAAAJ",2000,13,"1,0XV1sFsAAAAJ,1,AQ6AppgAAAAJ"
"297","0XV1sFsAAAAJ",2000,453,"0XV1sFsAAAAJ,AQ6AppgAAAAJ"
"298","0XV1sFsAAAAJ",2000,28,"0XV1sFsAAAAJ,AQ6AppgAAAAJ"
"299","0XV1sFsAAAAJ",2000,7,"0XV1sFsAAAAJ,2"
"300","0y6JDD4AAAAJ",2000,23,"0y6JDD4AAAAJ"
