"","google_id","year","citations","coauthor_codes"
"1","-0ppt6oAAAAJ",1990,59,"0,0,0,0,0,0,0,0,0,-0ppt6oAAAAJ"
"2","-5ZxgGsAAAAJ",1990,41,"-5ZxgGsAAAAJ"
"3","-5ZxgGsAAAAJ",1990,14,"0,-5ZxgGsAAAAJ,0,0"
"4","-5ZxgGsAAAAJ",1990,64,"2,-5ZxgGsAAAAJ"
"5","-5ZxgGsAAAAJ",1990,97,"-5ZxgGsAAAAJ"
"6","-5ZxgGsAAAAJ",1990,87,"2,-5ZxgGsAAAAJ"
"7","-5ZxgGsAAAAJ",1990,37,"-5ZxgGsAAAAJ,0"
"8","-6cOYcYAAAAJ",1990,5,"2,2,1,1,1,-6cOYcYAAAAJ"
"9","-aQaHIoAAAAJ",1990,123,"-aQaHIoAAAAJ,0"
"10","-aQaHIoAAAAJ",1990,93,"-aQaHIoAAAAJ,0"
"11","-Dg42W8AAAAJ",1990,172,"-Dg42W8AAAAJ,0"
"12","-GT5PAkAAAAJ",1990,13,"-GT5PAkAAAAJ"
"13","-GT5PAkAAAAJ",1990,14,"-GT5PAkAAAAJ"
"14","-GT5PAkAAAAJ",1990,3,"2,1,1,-GT5PAkAAAAJ,1"
"15","-had2Q8AAAAJ",1990,49,"-had2Q8AAAAJ"
"16","-had2Q8AAAAJ",1990,282,"2,-had2Q8AAAAJ,0,0"
"17","-HwCwkAAAAAJ",1990,13,"-HwCwkAAAAAJ"
"18","-HwCwkAAAAAJ",1990,34,"0,0,-HwCwkAAAAAJ,0"
"19","-HwCwkAAAAAJ",1990,16,"-HwCwkAAAAAJ"
"20","-HwCwkAAAAAJ",1990,17,"0,0,-HwCwkAAAAAJ"
"21","-HwCwkAAAAAJ",1990,112,"-HwCwkAAAAAJ"
"22","-HwCwkAAAAAJ",1990,26,"-HwCwkAAAAAJ"
"23","-HwCwkAAAAAJ",1990,22,"0,-HwCwkAAAAAJ"
"24","-HwCwkAAAAAJ",1990,12,"0,-HwCwkAAAAAJ,0"
"25","-HwCwkAAAAAJ",1990,52,"-HwCwkAAAAAJ"
"26","-Jbd9DsAAAAJ",1990,7,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
"27","-Jbd9DsAAAAJ",1990,40,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
"28","-LyegNoAAAAJ",1990,19,"-LyegNoAAAAJ,2"
"29","-LyegNoAAAAJ",1990,20,"-LyegNoAAAAJ,2,0"
"30","-m5wrTkAAAAJ",1990,1,"-m5wrTkAAAAJ,1,1,1"
"31","-m5wrTkAAAAJ",1990,2,"1,-m5wrTkAAAAJ,1,1,1"
"32","-m5wrTkAAAAJ",1990,4,"-m5wrTkAAAAJ,1"
"33","-m5wrTkAAAAJ",1990,8,"1,-m5wrTkAAAAJ,1,1,1,1,1"
"34","-m5wrTkAAAAJ",1990,5,"-m5wrTkAAAAJ,1,1"
"35","-PWYRzIAAAAJ",1990,32,"-PWYRzIAAAAJ,0"
"36","-PWYRzIAAAAJ",1990,42,"-PWYRzIAAAAJ,0"
"37","-spRnaQAAAAJ",1990,14,"-spRnaQAAAAJ,6qE0tdAAAAAJ"
"38","-teHhxwAAAAJ",1990,142,"0,-teHhxwAAAAJ,0,0"
"39","-teHhxwAAAAJ",1990,440,"0,-teHhxwAAAAJ"
"40","-teHhxwAAAAJ",1990,223,"0,-teHhxwAAAAJ"
"41","-UyfaYEAAAAJ",1990,73,"0,-UyfaYEAAAAJ,0,0"
"42","-UyfaYEAAAAJ",1990,469,"2,-UyfaYEAAAAJ"
"43","-UyfaYEAAAAJ",1990,395,"Lb4-GKsAAAAJ,0,0,0,0,-UyfaYEAAAAJ"
"44","-UyfaYEAAAAJ",1990,89,"0,-UyfaYEAAAAJ"
"45","-UyfaYEAAAAJ",1990,3,"Lb4-GKsAAAAJ,0,0,0,-UyfaYEAAAAJ"
"46","-UyfaYEAAAAJ",1990,83,"0,0,-UyfaYEAAAAJ"
"47","-UyfaYEAAAAJ",1990,25,"0,0,-UyfaYEAAAAJ"
"48","-UyfaYEAAAAJ",1990,113,"0,0,0,0,0,-UyfaYEAAAAJ,0"
"49","-UyfaYEAAAAJ",1990,176,"0,0,0,0,0,0,0,-UyfaYEAAAAJ"
"50","-UyfaYEAAAAJ",1990,309,"0,-UyfaYEAAAAJ"
"51","-UyfaYEAAAAJ",1990,30,"0,-UyfaYEAAAAJ"
"52","-UyfaYEAAAAJ",1990,958,"Lb4-GKsAAAAJ,0,0,-UyfaYEAAAAJ,puOEoqoAAAAJ"
"53","-UyfaYEAAAAJ",1990,67,"0,0,-UyfaYEAAAAJ"
"54","-UyfaYEAAAAJ",1990,181,"0,Lb4-GKsAAAAJ,0,0,-UyfaYEAAAAJ"
"55","-UyfaYEAAAAJ",1990,116,"0,2,0,-UyfaYEAAAAJ"
"56","-UyfaYEAAAAJ",1990,3,"0,0,-UyfaYEAAAAJ"
"57","-UyfaYEAAAAJ",1990,179,"0,-UyfaYEAAAAJ,0"
"58","-UyfaYEAAAAJ",1990,201,"0,-UyfaYEAAAAJ"
"59","-yrzguMAAAAJ",1990,5,"1,-yrzguMAAAAJ"
"60","-yrzguMAAAAJ",1990,47,"2,1,-yrzguMAAAAJ"
"61","-yrzguMAAAAJ",1990,45,"1,1,-yrzguMAAAAJ"
"62","-yrzguMAAAAJ",1990,28,"1,1,-yrzguMAAAAJ"
"63","-yrzguMAAAAJ",1990,2,"1,1,-yrzguMAAAAJ"
"64","-yrzguMAAAAJ",1990,23,"1,-yrzguMAAAAJ"
"65","-yrzguMAAAAJ",1990,86,"1,1,1,-yrzguMAAAAJ"
"66","-yrzguMAAAAJ",1990,69,"1,-yrzguMAAAAJ"
"67","-yrzguMAAAAJ",1990,21,"1,-yrzguMAAAAJ"
"68","-yrzguMAAAAJ",1990,12,"1,1,1,-yrzguMAAAAJ"
"69","-yrzguMAAAAJ",1990,46,"1,-yrzguMAAAAJ"
"70","-yrzguMAAAAJ",1990,1,"1,1,-yrzguMAAAAJ"
"71","-yrzguMAAAAJ",1990,12,"1,-yrzguMAAAAJ"
"72","-yrzguMAAAAJ",1990,36,"1,1,-yrzguMAAAAJ"
"73","-YvgZDEAAAAJ",1990,2,"-YvgZDEAAAAJ,1"
"74","-YvgZDEAAAAJ",1990,60,"-YvgZDEAAAAJ,1"
"75","-YvgZDEAAAAJ",1990,2,"-YvgZDEAAAAJ,2,1,1"
"76","-YvgZDEAAAAJ",1990,9,"-YvgZDEAAAAJ,1"
"77","-YvgZDEAAAAJ",1990,328,"-YvgZDEAAAAJ,1"
"78","00M1AqQAAAAJ",1990,647,"1,1,1,00M1AqQAAAAJ"
"79","01EOkNEAAAAJ",1990,7,"0,0,0,0,0,0,0,0,01EOkNEAAAAJ"
"80","01EOkNEAAAAJ",1990,23,"0,0,0,0,0,01EOkNEAAAAJ,0,0"
"81","01EOkNEAAAAJ",1990,189,"0,l5mmRVoAAAAJ,01EOkNEAAAAJ,0"
"82","01EOkNEAAAAJ",1990,10,"01EOkNEAAAAJ"
"83","01EOkNEAAAAJ",1990,70,"0,0,0,0,0,0,0,01EOkNEAAAAJ"
"84","04pdXhgAAAAJ",1990,15,"04pdXhgAAAAJ"
"85","05UuCNQAAAAJ",1990,270,"0,0,05UuCNQAAAAJ,0,0"
"86","05UuCNQAAAAJ",1990,30,"0,0,0,05UuCNQAAAAJ,2"
"87","05UuCNQAAAAJ",1990,248,"0,05UuCNQAAAAJ,0"
"88","05UuCNQAAAAJ",1990,481,"0,05UuCNQAAAAJ,2"
"89","05UuCNQAAAAJ",1990,22,"0,0,05UuCNQAAAAJ,0"
"90","060zUaAAAAAJ",1990,81,"0,060zUaAAAAAJ,0"
"91","060zUaAAAAAJ",1990,15,"0,0,060zUaAAAAAJ"
"92","060zUaAAAAAJ",1990,45,"0,060zUaAAAAAJ,0"
"93","0ahvXiEAAAAJ",1990,98,"0,0,2,0ahvXiEAAAAJ"
"94","0ahvXiEAAAAJ",1990,74,"0,0ahvXiEAAAAJ,0"
"95","0cy3s0AAAAAJ",1990,66,"A0XsdIMAAAAJ,0,Sha9_3YAAAAJ,0,0,2,0,0cy3s0AAAAAJ,0,0"
"96","0cy3s0AAAAAJ",1990,129,"A0XsdIMAAAAJ,0,0cy3s0AAAAAJ"
"97","0e8QmOMAAAAJ",1990,10,"0,0e8QmOMAAAAJ"
"98","0ESwQagAAAAJ",1990,70,"0ESwQagAAAAJ"
"99","0IHc9DUAAAAJ",1990,22,"1,1,1,1,0IHc9DUAAAAJ,1,1,1,1,1,1,2"
"100","0IHc9DUAAAAJ",1990,4,"1,0IHc9DUAAAAJ,1"
"101","0IHc9DUAAAAJ",1990,4,"0IHc9DUAAAAJ,1"
"102","0IHc9DUAAAAJ",1990,9,"0IHc9DUAAAAJ"
"103","0IHc9DUAAAAJ",1990,3,"0IHc9DUAAAAJ,1,1"
"104","0IHc9DUAAAAJ",1990,7,"0IHc9DUAAAAJ,1"
"105","0iJRaawAAAAJ",1990,13,"1,1,0iJRaawAAAAJ,1"
"106","0iJRaawAAAAJ",1990,89,"1,0iJRaawAAAAJ,1"
"107","0iJRaawAAAAJ",1990,42,"1,0iJRaawAAAAJ,1"
"108","0nBysEcAAAAJ",1990,100,"0nBysEcAAAAJ"
"109","0nBysEcAAAAJ",1990,36,"0nBysEcAAAAJ"
"110","0nBysEcAAAAJ",1990,3,"0nBysEcAAAAJ,1,1,1,1,1"
"111","0nBysEcAAAAJ",1990,93,"0nBysEcAAAAJ"
"112","0oj4N0sAAAAJ",1990,98,"0,0oj4N0sAAAAJ,0"
"113","0oj4N0sAAAAJ",1990,5,"0oj4N0sAAAAJ"
"114","0oj4N0sAAAAJ",1990,132,"0oj4N0sAAAAJ"
"115","0RMteS0AAAAJ",1990,1,"1,0RMteS0AAAAJ"
"116","0RMteS0AAAAJ",1990,12,"1,0RMteS0AAAAJ"
"117","0RMteS0AAAAJ",1990,2,"hmq4rGIAAAAJ,1,0RMteS0AAAAJ"
"118","0skgDnMAAAAJ",1990,16,"0skgDnMAAAAJ,1,1"
"119","0skgDnMAAAAJ",1990,10,"0skgDnMAAAAJ,1,1"
"120","0sU4eAwAAAAJ",1990,91,"0,2,0,0,0sU4eAwAAAAJ"
"121","0udXcCEAAAAJ",1990,13,"0udXcCEAAAAJ"
"122","0udXcCEAAAAJ",1990,8,"0udXcCEAAAAJ,0"
"123","0udXcCEAAAAJ",1990,78,"0,0udXcCEAAAAJ,2"
"124","0VzUxIcAAAAJ",1990,25,"0VzUxIcAAAAJ,1,1"
"125","0VzUxIcAAAAJ",1990,701,"1,0VzUxIcAAAAJ,1"
"126","0VzUxIcAAAAJ",1990,361,"0VzUxIcAAAAJ,1"
"127","0VzUxIcAAAAJ",1990,258,"0VzUxIcAAAAJ,1,1"
"128","0XV1sFsAAAAJ",1990,103,"1,0XV1sFsAAAAJ"
"129","0XV1sFsAAAAJ",1990,88,"1,0XV1sFsAAAAJ"
"130","0XV1sFsAAAAJ",1990,25,"1,0XV1sFsAAAAJ"
"131","0y6JDD4AAAAJ",1990,1418,"1,1,1,0y6JDD4AAAAJ,1,1"
"132","0y6JDD4AAAAJ",1990,65,"1,0y6JDD4AAAAJ"
"133","0y6JDD4AAAAJ",1990,11,"1,0y6JDD4AAAAJ"
"134","0y6JDD4AAAAJ",1990,537,"0y6JDD4AAAAJ"
"135","0YlwI5MAAAAJ",1990,3,"0YlwI5MAAAAJ"
"136","0YlwI5MAAAAJ",1990,44,"0YlwI5MAAAAJ,2,2,2"
"137","0YlwI5MAAAAJ",1990,93,"0YlwI5MAAAAJ,2,2,2"
"138","0zZnyMEAAAAJ",1990,65,"2,0zZnyMEAAAAJ"
"139","17FnXRkAAAAJ",1990,22,"17FnXRkAAAAJ,0,0,0"
"140","17FnXRkAAAAJ",1990,143,"17FnXRkAAAAJ,0"
"141","17H27fYAAAAJ",1990,35,"0,17H27fYAAAAJ,0"
"142","1a17o2YAAAAJ",1990,1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1a17o2YAAAAJ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"143","1fEZ_osAAAAJ",1990,10,"1fEZ_osAAAAJ,pKuBFaQAAAAJ,1"
"144","1fEZ_osAAAAJ",1990,14,"1fEZ_osAAAAJ,1"
"145","1HYDaVIAAAAJ",1990,229,"1HYDaVIAAAAJ,1"
"146","1HYDaVIAAAAJ",1990,123,"1HYDaVIAAAAJ,1"
"147","1HYDaVIAAAAJ",1990,89,"1HYDaVIAAAAJ"
"148","1h_0s3wAAAAJ",1990,388,"y0lYi-cAAAAJ,0,2,1h_0s3wAAAAJ"
"149","1h_0s3wAAAAJ",1990,227,"0,0,0,0,1h_0s3wAAAAJ,0"
"150","1jE4flwAAAAJ",1990,158,"1jE4flwAAAAJ"
"151","1jE4flwAAAAJ",1990,45,"1jE4flwAAAAJ,0"
"152","1jE4flwAAAAJ",1990,39,"1jE4flwAAAAJ,0"
"153","1jE4flwAAAAJ",1990,52,"0,1jE4flwAAAAJ"
"154","1jE4flwAAAAJ",1990,38,"1jE4flwAAAAJ"
"155","1jE4flwAAAAJ",1990,57,"1jE4flwAAAAJ,0"
"156","1nr7TU0AAAAJ",1990,144,"1nr7TU0AAAAJ,0,0"
"157","1NtRHc4AAAAJ",1990,2,"1NtRHc4AAAAJ"
"158","1NtRHc4AAAAJ",1990,34,"1,1NtRHc4AAAAJ"
"159","1NtRHc4AAAAJ",1990,6,"1NtRHc4AAAAJ,8ys-38kAAAAJ"
"160","1NtRHc4AAAAJ",1990,29,"1NtRHc4AAAAJ"
"161","1s3GeggAAAAJ",1990,29,"0,1s3GeggAAAAJ"
"162","1s3GeggAAAAJ",1990,106,"0,1s3GeggAAAAJ,2"
"163","1somGYUAAAAJ",1990,96,"0,1somGYUAAAAJ"
"164","1somGYUAAAAJ",1990,112,"2,1somGYUAAAAJ"
"165","1somGYUAAAAJ",1990,1,"0,0,0,0,0,0,0,0,0,1somGYUAAAAJ,0,0,0,0,0"
"166","1somGYUAAAAJ",1990,35,"0,1somGYUAAAAJ"
"167","1somGYUAAAAJ",1990,93,"0,0,1somGYUAAAAJ"
"168","1somGYUAAAAJ",1990,19,"0,0,1somGYUAAAAJ,2,0"
"169","1somGYUAAAAJ",1990,21,"0,0,1somGYUAAAAJ,0"
"170","1somGYUAAAAJ",1990,7,"0,0,1somGYUAAAAJ,0,0,0"
"171","1somGYUAAAAJ",1990,25,"0,1somGYUAAAAJ,0"
"172","1somGYUAAAAJ",1990,269,"0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1somGYUAAAAJ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0"
"173","1somGYUAAAAJ",1990,31,"1somGYUAAAAJ"
"174","1somGYUAAAAJ",1990,106,"0,0,0,1somGYUAAAAJ"
"175","1somGYUAAAAJ",1990,34,"0,1somGYUAAAAJ"
"176","1somGYUAAAAJ",1990,81,"0,1somGYUAAAAJ,0,0"
"177","1somGYUAAAAJ",1990,20,"0,1somGYUAAAAJ"
"178","1somGYUAAAAJ",1990,28,"0,0,1somGYUAAAAJ"
"179","1somGYUAAAAJ",1990,5,"0,0,0,0,2,1somGYUAAAAJ"
"180","1somGYUAAAAJ",1990,2,"0,0,1somGYUAAAAJ,0"
"181","1somGYUAAAAJ",1990,30,"0,1somGYUAAAAJ"
"182","1somGYUAAAAJ",1990,60,"0,0,1somGYUAAAAJ,0"
"183","1somGYUAAAAJ",1990,42,"0,0,1somGYUAAAAJ"
"184","1somGYUAAAAJ",1990,32,"0,0,0,0,1somGYUAAAAJ,0,0,0"
"185","1UnT11UAAAAJ",1990,6,"0,1UnT11UAAAAJ"
"186","1uX0rugAAAAJ",1990,362,"0,0,0,0,1uX0rugAAAAJ"
"187","1u_MQY8AAAAJ",1990,42,"0,1u_MQY8AAAAJ,0"
"188","1u_MQY8AAAAJ",1990,19,"0,0,0,2,1u_MQY8AAAAJ,0,0,0,0,0"
"189","1u_MQY8AAAAJ",1990,5,"0,1u_MQY8AAAAJ,0"
"190","1vk3NxsAAAAJ",1990,455,"0,1vk3NxsAAAAJ,0,0,0"
"191","1vk3NxsAAAAJ",1990,195,"0,1vk3NxsAAAAJ,0,0,0"
"192","1WIPsm0AAAAJ",1990,484,"0,0,1WIPsm0AAAAJ,0"
"193","1WIPsm0AAAAJ",1990,461,"1WIPsm0AAAAJ"
"194","1WIPsm0AAAAJ",1990,83,"1WIPsm0AAAAJ"
"195","1WIPsm0AAAAJ",1990,262,"0,1WIPsm0AAAAJ"
"196","1WIPsm0AAAAJ",1990,26,"1WIPsm0AAAAJ,0"
"197","1WIPsm0AAAAJ",1990,66,"1WIPsm0AAAAJ,0"
"198","1WIPsm0AAAAJ",1990,78,"1WIPsm0AAAAJ"
"199","1WIPsm0AAAAJ",1990,127,"1WIPsm0AAAAJ,0,0"
"200","1WIPsm0AAAAJ",1990,141,"0,1WIPsm0AAAAJ,0"
"201","1WIPsm0AAAAJ",1990,87,"0,1WIPsm0AAAAJ"
"202","1wq5H9oAAAAJ",1990,586,"0,0,0,0,2,0,1wq5H9oAAAAJ,0,0"
"203","1wq5H9oAAAAJ",1990,155,"0,2,0,1wq5H9oAAAAJ"
"204","1wq5H9oAAAAJ",1990,7,"1wq5H9oAAAAJ"
"205","1wq5H9oAAAAJ",1990,10,"1wq5H9oAAAAJ"
"206","1wq5H9oAAAAJ",1990,78,"0,1wq5H9oAAAAJ"
"207","1wq5H9oAAAAJ",1990,1,"0,0,1wq5H9oAAAAJ"
"208","1wq5H9oAAAAJ",1990,96,"1wq5H9oAAAAJ"
"209","1z3mv7EAAAAJ",1990,134,"0,1z3mv7EAAAAJ,0"
"210","1z3mv7EAAAAJ",1990,183,"0,1z3mv7EAAAAJ,0"
"211","1z3mv7EAAAAJ",1990,68,"1z3mv7EAAAAJ,AzdflHYAAAAJ"
"212","1z3mv7EAAAAJ",1990,2,"0,0,0,0,1z3mv7EAAAAJ,0"
"213","1z3mv7EAAAAJ",1990,60,"0,0,0,1z3mv7EAAAAJ,0,0,0,AzdflHYAAAAJ"
"214","1z3mv7EAAAAJ",1990,182,"1z3mv7EAAAAJ,AzdflHYAAAAJ,qRAMJHgAAAAJ"
"215","1z3mv7EAAAAJ",1990,71,"0,0,1z3mv7EAAAAJ"
"216","1z3mv7EAAAAJ",1990,24,"0,1z3mv7EAAAAJ"
"217","1z3mv7EAAAAJ",1990,4,"0,1z3mv7EAAAAJ,0"
"218","1z3mv7EAAAAJ",1990,184,"1z3mv7EAAAAJ,qRAMJHgAAAAJ"
"219","2-jY1SQAAAAJ",1990,7,"2-jY1SQAAAAJ,1,1,1,1"
"220","2-jY1SQAAAAJ",1990,94,"1,2-jY1SQAAAAJ"
"221","22aEccUAAAAJ",1990,92,"22aEccUAAAAJ,0,0,0"
"222","22aEccUAAAAJ",1990,13,"22aEccUAAAAJ"
"223","22aEccUAAAAJ",1990,62,"22aEccUAAAAJ,0,0,0"
"224","25pGNr8AAAAJ",1990,255,"25pGNr8AAAAJ,0,0,0"
"225","27ytbx8AAAAJ",1990,126,"27ytbx8AAAAJ"
"226","27ytbx8AAAAJ",1990,79,"0,27ytbx8AAAAJ,0"
"227","27ytbx8AAAAJ",1990,11,"27ytbx8AAAAJ"
"228","2aSu29oAAAAJ",1990,308,"2aSu29oAAAAJ,0,0,0,0,0,0"
"229","2Ay8qC4AAAAJ",1990,23,"2Ay8qC4AAAAJ,0"
"230","2Bbi09MAAAAJ",1990,17,"0,0,0,0,2Bbi09MAAAAJ,0"
"231","2Bbi09MAAAAJ",1990,1,"0,0,2,0,2Bbi09MAAAAJ,0"
"232","2Bbi09MAAAAJ",1990,134,"0,0,0,2,2Bbi09MAAAAJ"
"233","2Bc3UN4AAAAJ",1990,166,"1,2Bc3UN4AAAAJ"
"234","2Bc3UN4AAAAJ",1990,7,"1,2Bc3UN4AAAAJ"
"235","2ewb-10AAAAJ",1990,64,"1,2ewb-10AAAAJ"
"236","2ewb-10AAAAJ",1990,35,"1,2ewb-10AAAAJ"
"237","2FbkAzYAAAAJ",1990,19,"uSfaEgUAAAAJ,2FbkAzYAAAAJ"
"238","2ftJYXMAAAAJ",1990,18,"1,1,2ftJYXMAAAAJ"
"239","2ftJYXMAAAAJ",1990,14,"1,1,2ftJYXMAAAAJ"
"240","2ftJYXMAAAAJ",1990,24,"1,2ftJYXMAAAAJ"
"241","2G1KglQAAAAJ",1990,519,"0,2G1KglQAAAAJ,0,0,2"
"242","2gggOEIAAAAJ",1990,4,"1,1,2gggOEIAAAAJ"
"243","2hg5lYIAAAAJ",1990,107,"1,2hg5lYIAAAAJ"
"244","2hg5lYIAAAAJ",1990,7,"1,1,2hg5lYIAAAAJ,1"
"245","2hg5lYIAAAAJ",1990,32,"2hg5lYIAAAAJ,1"
"246","2hg5lYIAAAAJ",1990,2,"2,2hg5lYIAAAAJ"
"247","2hg5lYIAAAAJ",1990,7,"1,2hg5lYIAAAAJ,1"
"248","2hg5lYIAAAAJ",1990,5,"1,1,2hg5lYIAAAAJ"
"249","2hg5lYIAAAAJ",1990,29,"2hg5lYIAAAAJ,1"
"250","2hg5lYIAAAAJ",1990,2,"1,1,2hg5lYIAAAAJ"
"251","2hg5lYIAAAAJ",1990,83,"1,1,1,2hg5lYIAAAAJ"
"252","2hg5lYIAAAAJ",1990,51,"2hg5lYIAAAAJ,1"
"253","2hg5lYIAAAAJ",1990,1124,"2hg5lYIAAAAJ,1"
"254","2hg5lYIAAAAJ",1990,144,"1,1,2hg5lYIAAAAJ"
"255","2hg5lYIAAAAJ",1990,23,"1,1,2hg5lYIAAAAJ,1"
"256","2hg5lYIAAAAJ",1990,1,"2hg5lYIAAAAJ,1"
"257","2i7uayYAAAAJ",1990,45,"FJ-huxgAAAAJ,2i7uayYAAAAJ,1"
"258","2i7uayYAAAAJ",1990,13,"FJ-huxgAAAAJ,2i7uayYAAAAJ"
"259","2i7uayYAAAAJ",1990,5,"2i7uayYAAAAJ,1"
"260","2i7uayYAAAAJ",1990,79,"2i7uayYAAAAJ,1"
"261","2jRpisYAAAAJ",1990,13,"2jRpisYAAAAJ,2"
"262","2jRpisYAAAAJ",1990,46,"2jRpisYAAAAJ,1,1"
"263","2kXsgI4AAAAJ",1990,32,"2kXsgI4AAAAJ,1,1,1"
"264","2kXsgI4AAAAJ",1990,4,"2kXsgI4AAAAJ,1,1"
"265","2kXsgI4AAAAJ",1990,8,"2kXsgI4AAAAJ,1,1"
"266","2kXsgI4AAAAJ",1990,2,"2kXsgI4AAAAJ,1,1"
"267","2lpCLIYAAAAJ",1990,3,"2lpCLIYAAAAJ"
"268","2lpCLIYAAAAJ",1990,27,"0,2lpCLIYAAAAJ"
"269","2LQimEIAAAAJ",1990,35,"0,0,0,2LQimEIAAAAJ"
"270","2LQimEIAAAAJ",1990,24,"0,0,0,0,2LQimEIAAAAJ,0"
"271","2mkaUvkAAAAJ",1990,24,"0,0,FyhRqdYAAAAJ,2mkaUvkAAAAJ"
"272","2mkaUvkAAAAJ",1990,14,"0,2mkaUvkAAAAJ"
"273","2nGk3QQAAAAJ",1990,27,"0,0,2nGk3QQAAAAJ"
"274","2nGk3QQAAAAJ",1990,108,"2nGk3QQAAAAJ"
"275","2nGk3QQAAAAJ",1990,27,"2nGk3QQAAAAJ"
"276","2oclnIwAAAAJ",1990,5,"2oclnIwAAAAJ"
"277","2OJOZTUAAAAJ",1990,3,"2OJOZTUAAAAJ,1"
"278","2OJOZTUAAAAJ",1990,9,"2OJOZTUAAAAJ,1"
"279","2OJOZTUAAAAJ",1990,31,"2OJOZTUAAAAJ"
"280","2oSSsLYAAAAJ",1990,403,"1,1,1,1,1,1,1,1,1,2oSSsLYAAAAJ,2,1,1,1"
"281","2oSSsLYAAAAJ",1990,48,"1,1,2,1,2oSSsLYAAAAJ,1,1"
"282","2oSSsLYAAAAJ",1990,10,"VGoSakQAAAAJ,2oSSsLYAAAAJ"
"283","2oy3OXYAAAAJ",1990,22,"1,2oy3OXYAAAAJ"
"284","2oy3OXYAAAAJ",1990,12,"7eC3KMkAAAAJ,2oy3OXYAAAAJ"
"285","2oy3OXYAAAAJ",1990,23,"1,2oy3OXYAAAAJ"
"286","2oy3OXYAAAAJ",1990,22,"1,2oy3OXYAAAAJ"
"287","2pW1g5IAAAAJ",1990,85,"2pW1g5IAAAAJ,1"
"288","2pW1g5IAAAAJ",1990,123,"2pW1g5IAAAAJ,1,1"
"289","2pW1g5IAAAAJ",1990,88,"2pW1g5IAAAAJ,1,1"
"290","2PxFftgAAAAJ",1990,22,"2PxFftgAAAAJ"
"291","2PxFftgAAAAJ",1990,31,"2PxFftgAAAAJ"
"292","2PxFftgAAAAJ",1990,699,"2PxFftgAAAAJ"
"293","2PxFftgAAAAJ",1990,122,"2PxFftgAAAAJ"
"294","2SF6AXQAAAAJ",1990,15,"2SF6AXQAAAAJ,0,0,0,0,2,0,0"
"295","2SF6AXQAAAAJ",1990,40,"2SF6AXQAAAAJ,0"
"296","2SF6AXQAAAAJ",1990,23,"2SF6AXQAAAAJ,0,2,0,0,0"
"297","2SF6AXQAAAAJ",1990,16,"2SF6AXQAAAAJ,0,2,0"
"298","2SF6AXQAAAAJ",1990,193,"0,2SF6AXQAAAAJ,0,0,2,0,0,0,2"
"299","2SF6AXQAAAAJ",1990,178,"2SF6AXQAAAAJ,0,2,0,0,0,0"
"300","2SF6AXQAAAAJ",1990,12,"2SF6AXQAAAAJ,0,0"
"301","2SF6AXQAAAAJ",1990,23,"2SF6AXQAAAAJ,0,0,0"
"302","2SF6AXQAAAAJ",1990,2,"0,2SF6AXQAAAAJ,0,0,0,0"
"303","2SF6AXQAAAAJ",1990,5,"2SF6AXQAAAAJ,0,0"
"304","2SF6AXQAAAAJ",1990,48,"0,0,2SF6AXQAAAAJ,2,0,0,0"
"305","2SF6AXQAAAAJ",1990,18,"0,2SF6AXQAAAAJ,0,0,0,0,2,0,0,0"
"306","2SF6AXQAAAAJ",1990,20,"2SF6AXQAAAAJ,0,0,0,0,0,2,0,0,0,0"
"307","2SF6AXQAAAAJ",1990,52,"2SF6AXQAAAAJ,2,0,0"
"308","2SF6AXQAAAAJ",1990,30,"0,0,2SF6AXQAAAAJ,2,0,0,2,0"
"309","2SF6AXQAAAAJ",1990,49,"0,2SF6AXQAAAAJ,0,0,0,0,0,2,0,0,0"
"310","2SF6AXQAAAAJ",1990,13,"2SF6AXQAAAAJ,0,0,0,0,0,0,0"
"311","2SF6AXQAAAAJ",1990,5,"2SF6AXQAAAAJ,0"
"312","2SF6AXQAAAAJ",1990,29,"2SF6AXQAAAAJ,0,0,0,0"
"313","2SF6AXQAAAAJ",1990,33,"2SF6AXQAAAAJ,0,2,0,0,0"
"314","2SF6AXQAAAAJ",1990,334,"0,2SF6AXQAAAAJ,0,0,2,0,0"
"315","2SmbjHAAAAAJ",1990,26,"2SmbjHAAAAAJ"
"316","2tT-FokAAAAJ",1990,44,"2tT-FokAAAAJ,0,0,0"
"317","2tT-FokAAAAJ",1990,71,"2tT-FokAAAAJ,0,0,2,0"
"318","2tT-FokAAAAJ",1990,14,"2tT-FokAAAAJ,0,0,0,0,0"
