"","Id","Label","Interval","Weight","Dept","Orientation"
"252","VBkNT98AAAAJ","DAVID M MILLER ",0,1,"BIO",""
"253","qe_J1w4AAAAJ","LEONID A LEVIN ",0,2,"CS",""
"254","qHKTzjEAAAAJ","STEPHEN R PALUMBI ",0,1,"BIO",""
"255","qmwdWu8AAAAJ","DONALD R ZAK ",0,1,"BIO",""
"256","qNznu3kAAAAJ","MUNINDAR PAUL SINGH ",0,1,"CS",""
"257","Q_lOnawAAAAJ","ELSBETH L WALKER ",0,2,"BIO",""
"258","UVuQeJIAAAAJ","GLORIA M CORUZZI ",0,2,"BIO",""
"259","rNTIQXYAAAAJ","STEVEN W ZUCKER ",0,1,"CS",""
"260","_pPy-pAAAAAJ","MIHALIS YANNAKAKIS ",0,2,"CS",""
"261","SeW3bhwAAAAJ","PAUL S ROSENBLOOM ",0,2,"CS",""
"262","YOVZiJkAAAAJ","MILIND TAMBE ",0,2,"CS",""
"263","si3UgDwAAAAJ","ANDREW PETER MARTIN ",0,1,"BIO",""
"264","sSS9gSoAAAAJ","MICHAEL TRUMAN GOODRICH ",0,1,"CS",""
"265","uc8_eH0AAAAJ","MIKHAIL J ATALLAH ",0,3,"CS",""
"266","tfe0tsIAAAAJ","SUSAN ARMSTRONG HENRY ",0,1,"BIO",""
"267","tI8OPH0AAAAJ","WILLIAM J RAPAPORT ",0,2,"CS",""
"268","Uttu9kkAAAAJ","ROHINI K SRIHARI ",0,2,"CS",""
"269","tNmIw4MAAAAJ","AMR EL ABBADI ",0,2,"CS",""
"270","XcaEg-cAAAAJ","DIVYAKANT AGRAWAL ",0,2,"CS",""
"271","zdnAkgsAAAAJ","JOSEP TORRELLAS ",0,2,"CS",""
"272","tRerdSIAAAAJ","DANNY Z CHEN ",0,2,"CS",""
"273","TVIMFxkAAAAJ","JOSEPH MK IRUDAYARAJ ",0,1,"BIO",""
"274","UEI2g60AAAAJ","DAVID PATRICK WALKER ",0,1,"CS",""
"275","UF1_VRcAAAAJ","JANE SHELBY RICHARDSON ",0,1,"BIO",""
"276","uTqQopAAAAAJ","SOMA CHAUDHURI ",0,1,"CS",""
"277","uy8T6BYAAAAJ","DAVID LANSING DILL ",0,1,"CS",""
"278","vBvszjkAAAAJ","SUSE B BROYDE ",0,1,"BIO",""
"279","XZkvOTEAAAAJ","KEVIN W BOWYER ",0,2,"CS",""
"280","vth4SIcAAAAJ","S FELIX WU ",0,1,"CS",""
"281","w0Vl_lsAAAAJ","ALLEN ROBERT TANNENBAUM ",0,1,"CS",""
"282","watx0IAAAAAJ","EDWARD WILLIAM FELTEN ",0,1,"CS",""
"283","WUWmiBcAAAAJ","EVE E MARDER ",0,1,"BIO",""
"284","w_Q7iBoAAAAJ","DAVID F KOTZ ",0,1,"CS",""
"285","xe0eVksAAAAJ","PANKAJ K AGARWAL ",0,1,"CS",""
"286","XeyiyUYAAAAJ","MARGO I SELTZER ",0,1,"CS",""
"287","xlfT8vcAAAAJ","DAVID G TILMAN ",0,1,"BIO",""
"288","YTJrQA4AAAAJ","GABRIEL ROBINS ",0,2,"CS",""
"289","zCO_h3cAAAAJ","ANDREW B KAHNG ",0,2,"CS",""
"290","YZHj-Y4AAAAJ","WILLIAM JAMES DALLY ",0,1,"CS",""
"291","zkqz0_0AAAAJ","ANDREW ANDAI CHIEN ",0,1,"CS",""
"292","_BSIZHAAAAAJ","JENNIFER LUNDELIUS WELCH ",0,1,"CS",""
