"","Source","Target","Type","Id","Label","Interval","Weight"
"18","-6cOYcYAAAAJ","YPzKczYAAAAJ","Direct","-6cOYcYAAAAJ_YPzKczYAAAAJ","Direct","",1
"19","-6cOYcYAAAAJ","-6cOYcYAAAAJ","Direct","-6cOYcYAAAAJ_-6cOYcYAAAAJ","Direct","",1
"20","-6cOYcYAAAAJ","-6cOYcYAAAAJ","Direct","-6cOYcYAAAAJ_-6cOYcYAAAAJ","Direct","",1
"21","-6FYTfMAAAAJ","-6FYTfMAAAAJ","Direct","-6FYTfMAAAAJ_-6FYTfMAAAAJ","Direct","",1
"22","-78feYUAAAAJ","-78feYUAAAAJ","Direct","-78feYUAAAAJ_-78feYUAAAAJ","Direct","",1
"23","-78feYUAAAAJ","-78feYUAAAAJ","Direct","-78feYUAAAAJ_-78feYUAAAAJ","Direct","",1
"24","-aQaHIoAAAAJ","-aQaHIoAAAAJ","Direct","-aQaHIoAAAAJ_-aQaHIoAAAAJ","Direct","",1
"25","-aQaHIoAAAAJ","-aQaHIoAAAAJ","Direct","-aQaHIoAAAAJ_-aQaHIoAAAAJ","Direct","",1
"26","-aQaHIoAAAAJ","-aQaHIoAAAAJ","Direct","-aQaHIoAAAAJ_-aQaHIoAAAAJ","Direct","",1
"27","-chjN0MAAAAJ","-chjN0MAAAAJ","Direct","-chjN0MAAAAJ_-chjN0MAAAAJ","Direct","",1
"28","-chjN0MAAAAJ","-chjN0MAAAAJ","Direct","-chjN0MAAAAJ_-chjN0MAAAAJ","Direct","",1
"29","-chjN0MAAAAJ","-chjN0MAAAAJ","Direct","-chjN0MAAAAJ_-chjN0MAAAAJ","Direct","",1
"30","-cL-RwUAAAAJ","-cL-RwUAAAAJ","Direct","-cL-RwUAAAAJ_-cL-RwUAAAAJ","Direct","",1
"31","-cwEbxUAAAAJ","-cwEbxUAAAAJ","Direct","-cwEbxUAAAAJ_-cwEbxUAAAAJ","Direct","",1
"32","-cwEbxUAAAAJ","-cwEbxUAAAAJ","Direct","-cwEbxUAAAAJ_-cwEbxUAAAAJ","Direct","",1
"33","-cwEbxUAAAAJ","Ws0GjboAAAAJ","Direct","-cwEbxUAAAAJ_Ws0GjboAAAAJ","Direct","",1
"34","-cwEbxUAAAAJ","UT5I0hAAAAAJ","Direct","-cwEbxUAAAAJ_UT5I0hAAAAAJ","Direct","",1
"35","-cwEbxUAAAAJ","-cwEbxUAAAAJ","Direct","-cwEbxUAAAAJ_-cwEbxUAAAAJ","Direct","",1
"36","-cwEbxUAAAAJ","-cwEbxUAAAAJ","Direct","-cwEbxUAAAAJ_-cwEbxUAAAAJ","Direct","",1
"37","-D2TBHUAAAAJ","ujDhg2sAAAAJ","Direct","-D2TBHUAAAAJ_ujDhg2sAAAAJ","Direct","",1
"38","-D2TBHUAAAAJ","-D2TBHUAAAAJ","Direct","-D2TBHUAAAAJ_-D2TBHUAAAAJ","Direct","",1
"39","-D2TBHUAAAAJ","ujDhg2sAAAAJ","Direct","-D2TBHUAAAAJ_ujDhg2sAAAAJ","Direct","",1
"40","-D2TBHUAAAAJ","-D2TBHUAAAAJ","Direct","-D2TBHUAAAAJ_-D2TBHUAAAAJ","Direct","",1
"41","-DEyRIgAAAAJ","-DEyRIgAAAAJ","Direct","-DEyRIgAAAAJ_-DEyRIgAAAAJ","Direct","",1
"42","-DEyRIgAAAAJ","-DEyRIgAAAAJ","Direct","-DEyRIgAAAAJ_-DEyRIgAAAAJ","Direct","",1
"43","-DEyRIgAAAAJ","-had2Q8AAAAJ","Direct","-DEyRIgAAAAJ_-had2Q8AAAAJ","Direct","",1
"44","-DEyRIgAAAAJ","-DEyRIgAAAAJ","Direct","-DEyRIgAAAAJ_-DEyRIgAAAAJ","Direct","",1
"45","-Dg42W8AAAAJ","-Dg42W8AAAAJ","Direct","-Dg42W8AAAAJ_-Dg42W8AAAAJ","Direct","",1
"46","-Dg42W8AAAAJ","-Dg42W8AAAAJ","Direct","-Dg42W8AAAAJ_-Dg42W8AAAAJ","Direct","",1
"47","-Dg42W8AAAAJ","-Dg42W8AAAAJ","Direct","-Dg42W8AAAAJ_-Dg42W8AAAAJ","Direct","",1
"48","-E5k6m4AAAAJ","-E5k6m4AAAAJ","Direct","-E5k6m4AAAAJ_-E5k6m4AAAAJ","Direct","",1
"49","-E5k6m4AAAAJ","-E5k6m4AAAAJ","Direct","-E5k6m4AAAAJ_-E5k6m4AAAAJ","Direct","",1
"50","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"51","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"52","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"53","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"54","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"55","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"56","-EXWOU0AAAAJ","-EXWOU0AAAAJ","Direct","-EXWOU0AAAAJ_-EXWOU0AAAAJ","Direct","",1
"57","-fxI3cUAAAAJ","-fxI3cUAAAAJ","Direct","-fxI3cUAAAAJ_-fxI3cUAAAAJ","Direct","",1
"58","-fxI3cUAAAAJ","-fxI3cUAAAAJ","Direct","-fxI3cUAAAAJ_-fxI3cUAAAAJ","Direct","",1
"59","-GT5PAkAAAAJ","-GT5PAkAAAAJ","Direct","-GT5PAkAAAAJ_-GT5PAkAAAAJ","Direct","",1
"60","-GT5PAkAAAAJ","-GT5PAkAAAAJ","Direct","-GT5PAkAAAAJ_-GT5PAkAAAAJ","Direct","",1
"61","-GT5PAkAAAAJ","gNMqz_4AAAAJ","Direct","-GT5PAkAAAAJ_gNMqz_4AAAAJ","Direct","",1
"62","-GT5PAkAAAAJ","-GT5PAkAAAAJ","Direct","-GT5PAkAAAAJ_-GT5PAkAAAAJ","Direct","",1
"63","-GT5PAkAAAAJ","-GT5PAkAAAAJ","Direct","-GT5PAkAAAAJ_-GT5PAkAAAAJ","Direct","",1
"64","-GT5PAkAAAAJ","-GT5PAkAAAAJ","Direct","-GT5PAkAAAAJ_-GT5PAkAAAAJ","Direct","",1
"65","-H7Y-VUAAAAJ","-H7Y-VUAAAAJ","Direct","-H7Y-VUAAAAJ_-H7Y-VUAAAAJ","Direct","",1
"66","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"67","-had2Q8AAAAJ","n-FCqMEAAAAJ","Direct","-had2Q8AAAAJ_n-FCqMEAAAAJ","Direct","",1
"68","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"69","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"70","-had2Q8AAAAJ","sILsSIsAAAAJ","Direct","-had2Q8AAAAJ_sILsSIsAAAAJ","Direct","",1
"71","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"72","-had2Q8AAAAJ","PBo0rn4AAAAJ","Direct","-had2Q8AAAAJ_PBo0rn4AAAAJ","Direct","",1
"73","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"74","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"75","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"76","-had2Q8AAAAJ","sILsSIsAAAAJ","Direct","-had2Q8AAAAJ_sILsSIsAAAAJ","Direct","",1
"77","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"78","-had2Q8AAAAJ","-had2Q8AAAAJ","Direct","-had2Q8AAAAJ_-had2Q8AAAAJ","Direct","",1
"79","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"80","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"81","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"82","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"83","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"84","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"85","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"86","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"87","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"88","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"89","-HwCwkAAAAAJ","-HwCwkAAAAAJ","Direct","-HwCwkAAAAAJ_-HwCwkAAAAAJ","Direct","",1
"90","-iLn_XwAAAAJ","-iLn_XwAAAAJ","Direct","-iLn_XwAAAAJ_-iLn_XwAAAAJ","Direct","",1
"91","-iLn_XwAAAAJ","GAOlOs4AAAAJ","Direct","-iLn_XwAAAAJ_GAOlOs4AAAAJ","Direct","",1
"92","-iLn_XwAAAAJ","-iLn_XwAAAAJ","Direct","-iLn_XwAAAAJ_-iLn_XwAAAAJ","Direct","",1
"93","-iLn_XwAAAAJ","GAOlOs4AAAAJ","Direct","-iLn_XwAAAAJ_GAOlOs4AAAAJ","Direct","",1
"94","-iLn_XwAAAAJ","-iLn_XwAAAAJ","Direct","-iLn_XwAAAAJ_-iLn_XwAAAAJ","Direct","",1
"95","-IMW-w0AAAAJ","NcIqQ88AAAAJ","Direct","-IMW-w0AAAAJ_NcIqQ88AAAAJ","Direct","",1
"96","-IMW-w0AAAAJ","-IMW-w0AAAAJ","Direct","-IMW-w0AAAAJ_-IMW-w0AAAAJ","Direct","",1
"97","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"98","-IMW-w0AAAAJ","-IMW-w0AAAAJ","Direct","-IMW-w0AAAAJ_-IMW-w0AAAAJ","Direct","",1
"99","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"100","-IMW-w0AAAAJ","PVdTviYAAAAJ","Direct","-IMW-w0AAAAJ_PVdTviYAAAAJ","Direct","",1
"101","-IMW-w0AAAAJ","-IMW-w0AAAAJ","Direct","-IMW-w0AAAAJ_-IMW-w0AAAAJ","Direct","",1
"102","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"103","-IMW-w0AAAAJ","-IMW-w0AAAAJ","Direct","-IMW-w0AAAAJ_-IMW-w0AAAAJ","Direct","",1
"104","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"105","-IMW-w0AAAAJ","-IMW-w0AAAAJ","Direct","-IMW-w0AAAAJ_-IMW-w0AAAAJ","Direct","",1
"106","-IMW-w0AAAAJ","CZyWk8kAAAAJ","Direct","-IMW-w0AAAAJ_CZyWk8kAAAAJ","Direct","",1
"107","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"108","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"109","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"110","-Jbd9DsAAAAJ","JoAxSpgAAAAJ","Direct","-Jbd9DsAAAAJ_JoAxSpgAAAAJ","Direct","",1
"111","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"112","-Jbd9DsAAAAJ","JoAxSpgAAAAJ","Direct","-Jbd9DsAAAAJ_JoAxSpgAAAAJ","Direct","",1
"113","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"114","-Jbd9DsAAAAJ","JoAxSpgAAAAJ","Direct","-Jbd9DsAAAAJ_JoAxSpgAAAAJ","Direct","",1
"115","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"116","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"117","-Jbd9DsAAAAJ","MwIL3roAAAAJ","Direct","-Jbd9DsAAAAJ_MwIL3roAAAAJ","Direct","",1
"118","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"119","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"120","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"121","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"122","-Jbd9DsAAAAJ","JoAxSpgAAAAJ","Direct","-Jbd9DsAAAAJ_JoAxSpgAAAAJ","Direct","",1
"123","-Jbd9DsAAAAJ","-Jbd9DsAAAAJ","Direct","-Jbd9DsAAAAJ_-Jbd9DsAAAAJ","Direct","",1
"124","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"125","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"126","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"127","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"128","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"129","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"130","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"131","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"132","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"133","-jW6ADwAAAAJ","-jW6ADwAAAAJ","Direct","-jW6ADwAAAAJ_-jW6ADwAAAAJ","Direct","",1
"134","-Jz7TjkAAAAJ","-Jz7TjkAAAAJ","Direct","-Jz7TjkAAAAJ_-Jz7TjkAAAAJ","Direct","",1
"135","-Jz7TjkAAAAJ","-Jz7TjkAAAAJ","Direct","-Jz7TjkAAAAJ_-Jz7TjkAAAAJ","Direct","",1
"136","-Jz7TjkAAAAJ","-Jz7TjkAAAAJ","Direct","-Jz7TjkAAAAJ_-Jz7TjkAAAAJ","Direct","",1
"137","-Jz7TjkAAAAJ","-Jz7TjkAAAAJ","Direct","-Jz7TjkAAAAJ_-Jz7TjkAAAAJ","Direct","",1
"138","-LPp6oUAAAAJ","-LPp6oUAAAAJ","Direct","-LPp6oUAAAAJ_-LPp6oUAAAAJ","Direct","",1
"139","-LyegNoAAAAJ","-LyegNoAAAAJ","Direct","-LyegNoAAAAJ_-LyegNoAAAAJ","Direct","",1
"140","-LyegNoAAAAJ","-LyegNoAAAAJ","Direct","-LyegNoAAAAJ_-LyegNoAAAAJ","Direct","",1
"141","-LyegNoAAAAJ","-LyegNoAAAAJ","Direct","-LyegNoAAAAJ_-LyegNoAAAAJ","Direct","",1
"142","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"143","-m5wrTkAAAAJ","NHZdlVkAAAAJ","Direct","-m5wrTkAAAAJ_NHZdlVkAAAAJ","Direct","",1
"144","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"145","-m5wrTkAAAAJ","NHZdlVkAAAAJ","Direct","-m5wrTkAAAAJ_NHZdlVkAAAAJ","Direct","",1
"146","-m5wrTkAAAAJ","8GA4R2wAAAAJ","Direct","-m5wrTkAAAAJ_8GA4R2wAAAAJ","Direct","",1
"147","-m5wrTkAAAAJ","dShqnssAAAAJ","Direct","-m5wrTkAAAAJ_dShqnssAAAAJ","Direct","",1
"148","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"149","-m5wrTkAAAAJ","NHZdlVkAAAAJ","Direct","-m5wrTkAAAAJ_NHZdlVkAAAAJ","Direct","",1
"150","-m5wrTkAAAAJ","dShqnssAAAAJ","Direct","-m5wrTkAAAAJ_dShqnssAAAAJ","Direct","",1
"151","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"152","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"153","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"154","-m5wrTkAAAAJ","dShqnssAAAAJ","Direct","-m5wrTkAAAAJ_dShqnssAAAAJ","Direct","",1
"155","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"156","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"157","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"158","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"159","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"160","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"161","-MQXqOkAAAAJ","-MQXqOkAAAAJ","Direct","-MQXqOkAAAAJ_-MQXqOkAAAAJ","Direct","",1
"162","-MQXqOkAAAAJ","-MQXqOkAAAAJ","Direct","-MQXqOkAAAAJ_-MQXqOkAAAAJ","Direct","",1
"163","-MQXqOkAAAAJ","01EOkNEAAAAJ","Direct","-MQXqOkAAAAJ_01EOkNEAAAAJ","Direct","",1
"164","-NkxFNoAAAAJ","-NkxFNoAAAAJ","Direct","-NkxFNoAAAAJ_-NkxFNoAAAAJ","Direct","",1
"165","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"166","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"167","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"168","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"169","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"170","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"171","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"172","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"173","-o3I0zUAAAAJ","VBXG4CwAAAAJ","Direct","-o3I0zUAAAAJ_VBXG4CwAAAAJ","Direct","",1
"174","-o3I0zUAAAAJ","7BM1uyYAAAAJ","Direct","-o3I0zUAAAAJ_7BM1uyYAAAAJ","Direct","",1
"175","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"176","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"177","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"178","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"179","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"180","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"181","-OdJO1UAAAAJ","-OdJO1UAAAAJ","Direct","-OdJO1UAAAAJ_-OdJO1UAAAAJ","Direct","",1
"182","-OdJO1UAAAAJ","-OdJO1UAAAAJ","Direct","-OdJO1UAAAAJ_-OdJO1UAAAAJ","Direct","",1
"183","-OdJO1UAAAAJ","-OdJO1UAAAAJ","Direct","-OdJO1UAAAAJ_-OdJO1UAAAAJ","Direct","",1
"184","-OdJO1UAAAAJ","-OdJO1UAAAAJ","Direct","-OdJO1UAAAAJ_-OdJO1UAAAAJ","Direct","",1
"185","-PWcE1YAAAAJ","H4rKFc8AAAAJ","Direct","-PWcE1YAAAAJ_H4rKFc8AAAAJ","Direct","",1
"186","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"187","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"188","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"189","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"190","-PWcE1YAAAAJ","H4rKFc8AAAAJ","Direct","-PWcE1YAAAAJ_H4rKFc8AAAAJ","Direct","",1
"191","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"192","-PWcE1YAAAAJ","XGiiygQAAAAJ","Direct","-PWcE1YAAAAJ_XGiiygQAAAAJ","Direct","",1
"193","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"194","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"195","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"196","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"197","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"198","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"199","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"200","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
