"","Id","Label","Interval","Weight","Dept","Orientation"
"57","0zrqo3B-66wC","HAKIM WEATHERSPOON ",0,1,"CS",""
"58","98iA_ooAAAAJ","YAN CHEN ",0,1,"CS",""
"59","xdGKgtcAAAAJ","ANTHONY D JOSEPH ",0,1,"CS",""
"60","01EOkNEAAAAJ","ROEL NUSSE ",0,1,"BIO",""
"61","022gx2QAAAAJ","MARCO MANGONE ",0,1,"BIO",""
"62","LgF3Ds0AAAAJ","FABIO PIANO ",0,1,"BIO",""
"63","02nHF0gAAAAJ","RAJESH PN RAO ",0,1,"CS",""
"64","67aYFTQAAAAJ","DANA H BALLARD ",0,1,"CS",""
"65","03uVItYAAAAJ","COLIN MARK ORIANS ",0,1,"BIO",""
"66","04pdXhgAAAAJ","PEIXUAN GUO ",0,1,"BIO",""
"67","cYReSuEAAAAJ","BEN YANBIN ZHAO ",0,1,"CS",""
"68","05UuCNQAAAAJ","JERRY M MELILLO ",0,1,"BIO",""
"69","EBnjjY8AAAAJ","EDWARD B RASTETTER ",0,1,"BIO",""
"70","060zUaAAAAAJ","KAREN L CARLETON ",0,1,"BIO",""
"71","07ds-DAAAAAJ","JENNIFER LYNN REXFORD ",0,1,"CS",""
"72","Da-s1FQAAAAJ","KADANGODE K RAMAKRISHNAN ",0,1,"CS",""
"73","0a2d8rQAAAAJ","JEAN-JU CHUNG ",0,1,"BIO",""
"74","0ahvXiEAAAAJ","MICHAEL P CUMMINGS ",0,1,"BIO",""
"75","0cq9zpQAAAAJ","PAUL SAMUEL MADDOX ",0,1,"BIO",""
"76","ci2F0o8AAAAJ","KERRY S BLOOM ",0,1,"BIO",""
"77","0DpK1EMAAAAJ","TUOMAS W SANDHOLM ",0,1,"CS",""
"78","juRk4lQAAAAJ","VINCENT CONITZER ",0,1,"CS",""
"79","0e8QmOMAAAAJ","JEFFREY L DENBURG ",0,1,"BIO",""
"80","0ESwQagAAAAJ","THOMAS J GIVNISH ",0,1,"BIO",""
"81","nVksQusAAAAJ","KENNETH J SYTSMA ",0,1,"BIO",""
"82","0fq5QeIAAAAJ","PAVEL A PEVZNER ",0,1,"CS",""
"83","NzQu5SwAAAAJ","VINEET BAFNA ",0,1,"CS",""
"84","wwkGLrcAAAAJ","SING-HOI SZE ",0,1,"CS",""
"85","0fVKnEcAAAAJ","MICHAEL TRAVISANO ",0,1,"BIO",""
"86","0IHc9DUAAAAJ","CARL K CHANG ",0,1,"CS",""
"87","pPUjlKwAAAAJ","FRANCIS KH QUEK ",0,1,"CS",""
"88","0iJRaawAAAAJ","JAMES P COHOON ",0,1,"CS",""
"89","0irVeiQAAAAJ","SRINIVASAN SESHAN ",0,1,"CS",""
"90","0IrZEuIAAAAJ","URSULA W GOODENOUGH ",0,1,"BIO",""
"91","0JLkp6FGK_AC","BRUCE A CARLSON ",0,1,"BIO",""
"92","4ew4MwwAAAAJ","PETER G THOMAS ",0,1,"BIO",""
"93","0jSdqoEAAAAJ","BRIAN MICHAEL SCASSELLATI ",0,1,"CS",""
"94","0Kl8sf4AAAAJ","CORNELIUS S BARRY ",0,1,"BIO",""
"95","0LS98DEAAAAJ","YAOYUN SHI ",0,1,"CS",""
"96","0nBysEcAAAAJ","ALFRED KOBSA ",0,1,"CS",""
"97","0NdRYeoAAAAJ","DANIEL L RABOSKY ",0,1,"BIO",""
"98","0OdjAAkAAAAJ","GONZALO GIRIBET ",0,1,"BIO",""
"99","0oj4N0sAAAAJ","EDMUND D BRODIE ",0,1,"BIO",""
"100","0RMteS0AAAAJ","SHIVAKANT MISHRA ",0,1,"CS",""
"101","0skgDnMAAAAJ","ALFRED CHARLES WEAVER ",0,1,"CS",""
"102","0sU4eAwAAAAJ","VICTORIA J ROWNTREE ",0,1,"BIO",""
"103","0tJWcp4AAAAJ","GREGORY PAUL COPENHAVER ",0,1,"BIO",""
"104","CoxGqVsAAAAJ","ELLIOT M MEYEROWITZ ",0,1,"BIO",""
"105","IeBc5OsAAAAJ","JEFFERY L DANGL ",0,1,"BIO",""
"106","sUVeH-4AAAAJ","STEVEN L SALZBERG ",0,1,"CS",""
"107","0udXcCEAAAAJ","DON J MELNICK ",0,1,"BIO",""
"108","0VFi-vAAAAAJ","GEORGE N KOLLIOS ",0,1,"CS",""
"109","fUTN90MAAAAJ","VASSILIS J TSOTRAS ",0,1,"CS",""
"110","aKkIMogAAAAJ","CARLOTTA DOMENICONI ",0,1,"CS",""
"111","0vWWXXUAAAAJ","BUELENT YENER ",0,1,"CS",""
"112","0VzUxIcAAAAJ","DARRELL WHITLEY ",0,1,"CS",""
"113","pAI5S50AAAAJ","J ROSS BEVERIDGE ",0,1,"CS",""
"114","0XV1sFsAAAAJ","SIMON SINSING LAM ",0,1,"CS",""
"115","AQ6AppgAAAAJ","YANG RICHARD YANG ",0,1,"CS",""
"116","GRGOG1AAAAAJ","MOHAMED G GOUDA ",0,1,"CS",""
"117","0y6JDD4AAAAJ","MAHADEV SATYANARAYANAN ",0,1,"CS",""
"118","YxGHbuMAAAAJ","JASON FLINN ",0,1,"CS",""
"119","0YlwI5MAAAAJ","BRUCE TIDOR ",0,1,"CS",""
"120","0zVOVQ0AAAAJ","JIANER CHEN ",0,1,"CS",""
"121","11NcM2EAAAAJ","DONG XUAN ",0,1,"CS",""
"122","LiAGLcwAAAAJ","RICCARDO BETTATI ",0,1,"CS",""
"123","0zZnyMEAAAAJ","WILLIAM T FREEMAN ",0,1,"CS",""
"124","11imIQsAAAAJ","CAROL M ANDERSON ",0,1,"BIO",""
"125","11RguYAAAAAJ","NATHAN MICHAEL SPRINGER ",0,1,"BIO",""
"126","_bACLswAAAAJ","STEVEN E JACOBSEN ",0,1,"BIO",""
"127","16posrQAAAAJ","LILI QIU ",0,1,"CS",""
"128","17FnXRkAAAAJ","CARY O HARDING ",0,1,"BIO",""
"129","17H27fYAAAAJ","SARA C HOTCHKISS ",0,1,"BIO",""
"130","19kNRU0AAAAJ","STEVE ZDANCEWIC ",0,1,"CS",""
"131","19qSWk8AAAAJ","GUY KORTSARZ ",0,1,"CS",""
"132","1a17o2YAAAAJ","DAVID JOSEPH SULLIVAN ",0,1,"BIO",""
"133","1Aa3qxIAAAAJ","HAO CHEN ",0,1,"CS",""
"134","1aoOTPIAAAAJ","EDUARDO MIRANDA ",0,1,"CS",""
"135","1CR0meYAAAAJ","XIAOHUI S XIE ",0,1,"CS",""
"136","BD8llAEAAAAJ","H SEBASTIAN SEUNG ",0,1,"CS",""
"137","1CtZnTMAAAAJ","MICHAEL T MARR ",0,1,"BIO",""
"138","5LsAK74AAAAJ","JEFFREY W ROBERTS ",0,1,"BIO",""
"139","1DpUSnsAAAAJ","PHILIPPE CLUZEL ",0,1,"BIO",""
"140","1duOrVIAAAAJ","GOPAL THINAKARAN ",0,1,"BIO",""
"141","1fEZ_osAAAAJ","BABA C VEMURI ",0,1,"CS",""
"142","1hEE9ZsAAAAJ","FRANK MUELLER ",0,1,"CS",""
"143","1HYDaVIAAAAJ","JAMES D ASPNES ",0,1,"CS",""
"144","fGcKnpIAAAAJ","BHASKAR DASGUPTA ",0,1,"CS",""
"145","1h_0s3wAAAAJ","SUSAN KAYE MCCONNELL ",0,1,"BIO",""
"146","1jE4flwAAAAJ","DONALD ALVIN LEVIN ",0,1,"BIO",""
"147","1KRXBIwAAAAJ","LEONID REYZIN ",0,1,"CS",""
"148","1kwoMp0AAAAJ","M CENK CAVUSOGLU ",0,1,"CS",""
"149","1lvl_XYAAAAJ","SAVITHRAMMA P DINESH-KUMAR ",0,1,"BIO",""
"150","1mMmqs4AAAAJ","HONGWEI XI ",0,1,"CS",""
"151","1nr7TU0AAAAJ","BRANDON S GAUT ",0,1,"BIO",""
"152","1OipGrkAAAAJ","LYNN S ADLER ",0,1,"BIO",""
"153","1R-Pn34AAAAJ","SUSAN L FORSBURG ",0,1,"BIO",""
"154","1s3GeggAAAAJ","PHILIP A REA ",0,1,"BIO",""
"155","1somGYUAAAAJ","MILTON H SAIER ",0,1,"BIO",""
"156","1T3wsnsAAAAJ","DAWN SYWASSINK LUTHE ",0,1,"BIO",""
"157","1tBxBJUAAAAJ","BENHUR LEE ",0,1,"BIO",""
"158","1UbzzQcAAAAJ","RAHUL SARPESHKAR ",0,1,"BIO",""
"159","1UnT11UAAAAJ","PETER B SARGENT ",0,1,"BIO",""
"160","1uX0rugAAAAJ","THOMAS P SAKMAR ",0,1,"BIO",""
"161","1u_MQY8AAAAJ","JOHN HJ PETRINI ",0,1,"BIO",""
"162","1ve3gzYAAAAJ","VICTORIA A BRAITHWAITE ",0,1,"BIO",""
"163","1vk3NxsAAAAJ","ANDREAS MATOUSCHEK ",0,1,"BIO",""
"164","1WIPsm0AAAAJ","MICHAEL JOSEPH RYAN ",0,1,"BIO",""
"165","1wq5H9oAAAAJ","ROBERT A WEINBERG ",0,1,"BIO",""
"166","LXVfPc8AAAAJ","ERIC S LANDER ",0,1,"BIO",""
"167","1X-MOE8AAAAJ","LIQUN LUO ",0,1,"BIO",""
"168","1xfwEBAAAAAJ","AMELIA CLARE REGAN ",0,1,"CS",""
"169","1z3mv7EAAAAJ","LUBERT STRYER ",0,1,"BIO",""
"170","1zmDOdwAAAAJ","CHRISTOPHER D MANNING ",0,1,"CS",""
"171","2-jY1SQAAAAJ","KEVIN J SULLIVAN ",0,1,"CS",""
"172","22aEccUAAAAJ","EDWARD C THERIOT ",0,1,"BIO",""
"173","25pGNr8AAAAJ","DIANE C SLUSARSKI ",0,1,"BIO",""
"174","26h2MnAAAAAJ","TIMOTHY E LINDQUIST ",0,1,"CS",""
"175","27ytbx8AAAAJ","JAMES T KADONAGA ",0,1,"BIO",""
"176","kzk6nJEAAAAJ","WEN JIANG ",0,1,"BIO",""
"177","2Ay8qC4AAAAJ","ANNE MOSCONA ",0,1,"BIO",""
"178","2b1nMvgAAAAJ","JIAN HUANG ",0,1,"CS",""
"179","2Bbi09MAAAAJ","TERRENCE G OAS ",0,1,"BIO",""
"180","2Bc3UN4AAAAJ","ROBERT T COLLINS ",0,1,"CS",""
"181","qYcG-q0AAAAJ","YANXI LIU ",0,1,"CS",""
"182","2dTrwzAAAAAJ","MICHAEL ANTHONY CASEY ",0,1,"CS",""
"183","2eM6GocAAAAJ","GIOVANNI VIGNA ",0,1,"CS",""
"184","2ewb-10AAAAJ","MARIA L GINI ",0,1,"CS",""
"185","wQdo-bMAAAAJ","NIKOLAOS P PAPANIKOLOPOULOS ",0,1,"CS",""
"186","2FbkAzYAAAAJ","MANUELA M VELOSO ",0,1,"CS",""
"187","jM1cT4QAAAAJ","TUCKER R BALCH ",0,1,"CS",""
"188","qnwjcfAAAAAJ","PETER H STONE ",0,1,"CS",""
"189","nbpafUkAAAAJ","DAVID ALLEN MCALLESTER ",0,1,"CS",""
"190","YOVZiJkAAAAJ","MILIND TAMBE ",0,1,"CS",""
"191","2ftJYXMAAAAJ","ROY HAROLD CAMPBELL ",0,1,"CS",""
"192","r42-hFIAAAAJ","APU C KAPADIA ",0,1,"CS",""
"193","CUO0vDcAAAAJ","KLARA NAHRSTEDT ",0,1,"CS",""
"194","2G1KglQAAAAJ","JEAN TOBY GREENBERG ",0,1,"BIO",""
"195","2G5HJE0AAAAJ","JONATHAN P DAVIS ",0,1,"BIO",""
"196","2gggOEIAAAAJ","HESSAM S SARJOUGHIAN ",0,1,"CS",""
"197","2hemeGMAAAAJ","TIFFANY M BARNES ",0,1,"CS",""
"198","2hg5lYIAAAAJ","TAPAN K SARKAR ",0,1,"CS",""
"199","2HR9-igAAAAJ","PETER ANDOLFATTO ",0,1,"BIO",""
"200","bsROXv0AAAAJ","MOLLY PRZEWORSKI ",0,1,"BIO",""
"201","2i7uayYAAAAJ","DAVI GEIGER ",0,1,"CS",""
"202","2i_mta4AAAAJ","COSMA ROHILLA SHALIZI ",0,1,"CS",""
"203","2j4daMHxyBUC","ROBERT A CORNELL ",0,1,"BIO",""
"204","2jRpisYAAAAJ","AJAY D KSHEMKALYANI ",0,1,"CS",""
"205","2K2-QrMAAAAJ","NEIL J MCKENNA ",0,1,"BIO",""
"206","2K2gtpsAAAAJ","LINDA EDWARDS GRAHAM ",0,1,"BIO",""
"207","2kkddh0AAAAJ","BENJAMIN C PIERCE ",0,1,"CS",""
"208","2kXsgI4AAAAJ","CHITA RANJAN DAS ",0,1,"CS",""
"209","JWXlepgAAAAJ","ANAND SIVASUBRAMANIAM ",0,1,"CS",""
"210","2lpCLIYAAAAJ","JORGE M SOBERON ",0,1,"BIO",""
"211","2LQimEIAAAAJ","ROGER M WARTELL ",0,1,"BIO",""
"212","2M8BWDkAAAAJ","ANDREAS STATHOPOULOS ",0,1,"CS",""
"213","90qiDCwAAAAJ","YOUSEF SAAD ",0,1,"CS",""
"214","2mjUsP8AAAAJ","SRINIVASAN PARTHASARATHY ",0,1,"CS",""
"215","L1pb8GUAAAAJ","SANDHYA DWARKADAS ",0,1,"CS",""
"216","2nGk3QQAAAAJ","MARGARET A PALMER ",0,1,"BIO",""
"217","9fg4Cf4AAAAJ","WILLIAM O LAMP ",0,1,"BIO",""
"218","2oclnIwAAAAJ","MATT BISHOP ",0,1,"CS",""
"219","2OJOZTUAAAAJ","BOLESLAW K SZYMANSKI ",0,1,"CS",""
"220","2oSSsLYAAAAJ","RICK L STEVENS ",0,1,"CS",""
"221","BUJPA5QAAAAJ","GOKHAN MEMIK ",0,1,"CS",""
"222","OUS_bT8AAAAJ","XIN LI ",0,1,"CS",""
"223","2oy3OXYAAAAJ","STUART J RUSSELL ",0,1,"CS",""
"224","2pW1g5IAAAAJ","MIHIR M BELLARE ",0,1,"CS",""
"225","8mHLyRoAAAAJ","ALEXANDRA BOLDYREVA ",0,1,"CS",""
"226","gUEkPQEAAAAJ","PHILLIP WALDER ROGAWAY ",0,1,"CS",""
"227","2PxFftgAAAAJ","JOHN THOMAS STASKO ",0,1,"CS",""
"228","hbrClrEAAAAJ","EUGENE ZHANG ",0,1,"CS",""
"229","2s9_ZWgAAAAJ","SARIEL HAR-PELED ",0,1,"CS",""
"230","oOwNKsAAAAAJ","PIOTR INDYK ",0,1,"CS",""
"231","xe0eVksAAAAJ","PANKAJ K AGARWAL ",0,1,"CS",""
"232","QH90248AAAAJ","ALON EFRAT ",0,1,"CS",""
"233","KICA5DoAAAAJ","JOSEPH SB MITCHELL ",0,1,"CS",""
"234","pdpOwtkAAAAJ","T M MURALI ",0,1,"CS",""
"235","2SF6AXQAAAAJ","CARLO M CROCE ",0,1,"BIO",""
"236","2SmbjHAAAAAJ","RISTO P MIIKKULAINEN ",0,1,"CS",""
"237","nFb_T4wAAAAJ","YOONSUCK CHOE ",0,1,"CS",""
"238","2SXzngsAAAAJ","RITA KUKAFKA ",0,1,"BIO",""
"239","4q6YakgAAAAJ","JAMES J CIMINO ",0,1,"BIO",""
"240","blg0nusAAAAJ","VIMLA L PATEL ",0,1,"BIO",""
"241","zwr9wPEAAAAJ","SUZANNE R BAKKEN ",0,1,"BIO",""
"242","2tT-FokAAAAJ","DONALD ASHLEY BRYANT ",0,1,"BIO",""
"243","2UF8gNsAAAAJ","SARMA BK VRUDHULA ",0,1,"CS",""
"244","2uHUSa8AAAAJ","MARTIN FARACH-COLTON ",0,1,"CS",""
"245","6Ff2c8wAAAAJ","ERIK D DEMAINE ",0,1,"CS",""
"246","p2ttvlEAAAAJ","RICHARD JOHN COLE ",0,1,"CS",""
"247","2upx1AcAAAAJ","KEVIN L GRIFFIN ",0,1,"BIO",""
"248","2VAwmhMAAAAJ","SUSAN D JONES ",0,1,"BIO",""
"249","2vQRGrYAAAAJ","DAVID R KARGER ",0,1,"CS",""
"250","MrWIWNwAAAAJ","JINYANG LI ",0,1,"CS",""
"251","in6eBIwAAAAJ","ROBERT TAPPAN MORRIS ",0,1,"CS",""
"252","2wJaIkEAAAAJ","ZACHARY G IVES ",0,1,"CS",""
"253","2WJqadMAAAAJ","LIFENG XU ",0,1,"BIO",""
"254","2X5Wru0AAAAJ","ALAN M FRIEDMAN ",0,1,"BIO",""
"255","2X6fAZgAAAAJ","ZHI LI ZHANG ",0,1,"CS",""
"256","2XJfT0UAAAAJ","FABIEN FLORENT PINAUD ",0,1,"BIO",""
"257","2YLKXzwAAAAJ","WILLIAM JAMES GREENLEAF ",0,1,"BIO",""
"258","fqy0tRYAAAAJ","JULIO M FERNANDEZ ",0,1,"BIO",""
"259","2ZHGNCUAAAAJ","BARBARA M CHAPMAN ",0,1,"CS",""
"260","2zsr0ukAAAAJ","MARK ZERVAS ",0,1,"BIO",""
"261","2_OASxMAAAAJ","ELODIE GHEDIN ",0,1,"BIO",""
"262","3-gk0ioAAAAJ","ODED REGEV ",0,1,"CS",""
"263","3-PRZG0AAAAJ","PETER MICHAEL KOGGE ",0,1,"CS",""
"264","jevPwGEAAAAJ","MICHAEL THADDEUS NIEMIER ",0,1,"CS",""
"265","30fyS8EAAAAJ","MICHAEL BORIS RABINOVICH ",0,1,"CS",""
"266","33k5ZFwAAAAJ","JOHN Y KUWADA ",0,1,"BIO",""
"267","37frPb8AAAAJ","SALIL PRAVIN VADHAN ",0,1,"CS",""
"268","4yuKD_AAAAAJ","LUCA TREVISAN ",0,1,"CS",""
"269","38ev4xkAAAAJ","DAVID F FERNANDEZ-BACA ",0,1,"CS",""
"270","398l2V8AAAAJ","ALAN D GROSSMAN ",0,1,"BIO",""
"271","39BgNN8AAAAJ","SIMON M PETERSEN-JONES ",0,1,"BIO",""
"272","3AoFLxwAAAAJ","ALI DEMIRCI ",0,1,"BIO",""
"273","3aw_314AAAAJ","STEPHEN ANTHONY EDWARDS ",0,1,"CS",""
"274","3Dw_GVEAAAAJ","JOSEPH D TERWILLIGER ",0,1,"BIO",""
"275","3fASLLsAAAAJ","STEPHANIE J BRYANT ",0,1,"BIO",""
"276","3FrD14AAAAAJ","LU RUAN ",0,1,"CS",""
"277","3FunQ3UAAAAJ","SCOTT KEENEY ",0,1,"BIO",""
"278","qaAebdkAAAAJ","JOB DEKKER ",0,1,"BIO",""
"279","3H-3V9wAAAAJ","JON P BOYLE ",0,1,"BIO",""
"280","3hqXvOEAAAAJ","WILLIAM NICHOLAS LANZILOTTA ",0,1,"BIO",""
"281","3JEfSz8AAAAJ","CHARLES B MUSGRAVE ",0,1,"BIO",""
"282","3meGuI8AAAAJ","SUSAN IRMA GIBSON ",0,1,"BIO",""
"283","3oyf5I4AAAAJ","JOHN PATRICK LILLIS ",0,1,"CS",""
"284","3P2jfesAAAAJ","ONDINE B CLEAVER ",0,1,"BIO",""
"285","3p3advkAAAAJ","JEFFREY W SHULTZ ",0,1,"BIO",""
"286","3pZs3j0AAAAJ","SHREE K NAYAR ",0,1,"CS",""
"287","3qPiYJoAAAAJ","DEVAVRAT SHAH ",0,1,"CS",""
"288","3S5qpXsAAAAJ","CARL A GUNTER ",0,1,"CS",""
"289","KZFo7ZkAAAAJ","JOSE MESEGUER ",0,1,"CS",""
"290","3siz6_0AAAAJ","MATTHEW D STONE ",0,1,"CS",""
"291","pxc_-XYAAAAJ","MARTHA STONE PALMER ",0,1,"CS",""
"292","wkC9xHMAAAAJ","JUSTINE CASSELL ",0,1,"CS",""
"293","3Tj9toIAAAAJ","MICHAEL Z LIN ",0,1,"BIO",""
"294","3Unsek4AAAAJ","SARAH A STANLEY ",0,1,"BIO",""
"295","3UyNayMAAAAJ","MARK T HOLDER ",0,1,"BIO",""
"296","TUgQVOYAAAAJ","DAVID M HILLIS ",0,1,"BIO",""
"297","3X9nW80AAAAJ","SAMUEL ZEV GUYER ",0,1,"CS",""
"298","VDMARucAAAAJ","CALVIN LIN ",0,1,"CS",""
"299","RaHaArkAAAAJ","EMERY D BERGER ",0,1,"CS",""
"300","3xIRwTgAAAAJ","BARNEY A SCHLINGER ",0,1,"BIO",""
"301","aiMWCUwAAAAJ","ARTHUR P ARNOLD ",0,1,"BIO",""
"302","3XYmsKQAAAAJ","MUKKAI S KRISHNAMOORTHY ",0,1,"CS",""
"303","nztNRM0AAAAJ","MAHESH VISWANATHAN ",0,1,"CS",""
"304","3YOe4NMAAAAJ","JAN MICHAEL FRAHM ",0,1,"CS",""
"305","3_WYcR4AAAAJ","DEBORAH E ESTRIN ",0,1,"CS",""
"306","ZTkRs84AAAAJ","RAMESH GOVINDAN ",0,1,"CS",""
"307","U9bcQkMAAAAJ","SANDEEP KS GUPTA ",0,1,"CS",""
"308","dgRIYXIAAAAJ","REZA REJAIE ",0,1,"CS",""
"309","41m5j04AAAAJ","CHILUKURI KRISHNA MOHAN ",0,1,"CS",""
"310","42fU-rsAAAAJ","STEVEN P GROSS ",0,1,"BIO",""
"311","BfF2lIkAAAAJ","ERIC F WIESCHAUS ",0,1,"BIO",""
"312","hwqQOpUAAAAJ","STEVEN M BLOCK ",0,1,"BIO",""
"313","4aheXvQAAAAJ","MINDY L MILLARD-STAFFORD ",0,1,"BIO",""
"314","4arkOLcAAAAJ","OUSSAMA KHATIB ",0,1,"CS",""
"315","4BrebIYAAAAJ","STEVEN HWYE LOW ",0,1,"CS",""
"316","4e2pnKYAAAAJ","NICHOLAS J HOPPER ",0,1,"CS",""
"317","4EL8ZOUAAAAJ","MU-SHUI DAI ",0,1,"BIO",""
"318","4EQ2zFYAAAAJ","CELIA A SCHIFFER ",0,1,"BIO",""
"319","RIUYP8YAAAAJ","JOSEPH W THORNTON ",0,1,"BIO",""
"320","4Mj-BjwAAAAJ","MARY JANE IRWIN ",0,1,"CS",""
"321","d1KEK84AAAAJ","TREVOR NIGEL MUDGE ",0,1,"CS",""
"322","4n8JCSgAAAAJ","RALF D BROWN ",0,1,"CS",""
"323","uSfaEgUAAAAJ","JAIME G CARBONELL ",0,1,"CS",""
"324","MlZq4XwAAAAJ","YIMING YANG ",0,1,"CS",""
"325","4OOz4DcAAAAJ","JOHN DORRANCE MINNA ",0,1,"BIO",""
"326","4pkd0FsAAAAJ","RICHARD L STROSHINE ",0,1,"BIO",""
"327","nHdZpMUAAAAJ","OSVALDO HECTOR CAMPANELLA ",0,1,"BIO",""
"328","4pWpdEIAAAAJ","LLOYD W MASSENGILL ",0,1,"CS",""
"329","4PYV1OEAAAAJ","SAMUEL SH WANG ",0,1,"BIO",""
"330","pNKH6b8AAAAJ","SOUMITRA SENGUPTA ",0,1,"BIO",""
"331","4R7_wW8AAAAJ","CHRIS SANDER ",0,1,"BIO",""
"332","4SYHiigAAAAJ","MARK KIRKPATRICK ",0,1,"BIO",""
"333","4tJhnt8AAAAJ","JOHN R ROTH ",0,1,"BIO",""
"334","4Ts9jNQAAAAJ","ALAN D SUSSMAN ",0,1,"CS",""
"335","4TuZa4wAAAAJ","KINGSHUK ROY CHOUDHURY ",0,1,"BIO",""
"336","4U1F6tcAAAAJ","JOHN HR MAUNSELL ",0,1,"BIO",""
"337","4uiMIaEAAAAJ","THOMAS L CASAVANT ",0,1,"BIO",""
"338","Z7vJU1wAAAAJ","GEORGE DIMOPOULOS ",0,1,"BIO",""
"339","4UyniXYAAAAJ","VINCENT NG ",0,1,"CS",""
