"","Id","Label","Interval","Weight","Dept","Orientation"
"83","-rcrelQAAAAJ","TYSON L HEDRICK ",0,1,"BIO",""
"84","-S8_yskAAAAJ","PETER ZHIFENG QIN ",0,1,"BIO",""
"85","-sGaL8sAAAAJ","KRIS K HAUSER ",0,1,"CS",""
"86","-SM7MpYAAAAJ","ROGER ZIMMERMANN ",0,1,"CS",""
"87","-smZI6MAAAAJ","ANTHONY G VECCHIARELLI ",0,1,"BIO",""
"88","-spRnaQAAAAJ","JAVED ALEXANDER ASLAM ",0,1,"CS",""
"89","-u5lh-0AAAAJ","CHELSEA L WOOD ",0,1,"BIO",""
"90","Le4ScQcAAAAJ","FIORENZA MICHELI ",0,1,"BIO",""
"91","-UyfaYEAAAAJ","STANLEY FALKOW ",0,1,"BIO",""
"92","-vC_l2kAAAAJ","STEPHANIE CLAUDENE WEIRICH ",0,1,"CS",""
"93","19kNRU0AAAAJ","STEVE ZDANCEWIC ",0,1,"CS",""
"94","2kkddh0AAAAJ","BENJAMIN C PIERCE ",0,1,"CS",""
"95","568MtVQAAAAJ","AARON STUMP ",0,1,"CS",""
"96","-wT1eCwAAAAJ","SEYOUNG KIM ",0,1,"CS",""
"97","5pKTRxEAAAAJ","ERIC P XING ",0,1,"CS",""
"98","y2pH4jcAAAAJ","XI PENG CHEN ",0,1,"CS",""
"99","uSfaEgUAAAAJ","JAIME G CARBONELL ",0,1,"CS",""
"100","OsoQ-dcAAAAJ","PADHRAIC SMYTH ",0,1,"CS",""
"101","-XCc1JQAAAAJ","WEIWEI ZHONG ",0,1,"BIO",""
"102","-xOxPsUAAAAJ","STEPHEN DOUGLAS HENDRIX ",0,1,"BIO",""
"103","-XpZ4fgAAAAJ","SCOTT ALAN MAHLKE ",0,1,"CS",""
"104","d1KEK84AAAAJ","TREVOR NIGEL MUDGE ",0,1,"CS",""
"105","5wgTi1AAAAAJ","STEPHANE LAFORTUNE ",0,1,"CS",""
"106","zlzK-v0AAAAJ","AVIRAL SHRIVASTAVA ",0,1,"CS",""
"107","-XXZGEoAAAAJ","SCOTT ANTHONY GERBER ",0,1,"BIO",""
"108","-yrzguMAAAAJ","SRINIVAS DEVADAS ",0,1,"CS",""
"109","GljRwkUAAAAJ","MARK M DAVIS ",0,1,"BIO",""
"110","-YvgZDEAAAAJ","ABRAHAM SILBERSCHATZ ",0,1,"CS",""
"111","-_yz0eUAAAAJ","INGRID M PARKER ",0,1,"BIO",""
"112","0-hcsnoAAAAJ","ELIZABETH LOWDEN BRAINERD ",0,1,"BIO",""
"113","008lr2cAAAAJ","TOBIAS HANS HOELLERER ",0,1,"CS",""
"114","00H10pgAAAAJ","JONATHAN B DEMB ",0,1,"BIO",""
"115","00M1AqQAAAAJ","JOHN DAVID KUBIATOWICZ ",0,1,"CS",""
"116","e4I7ihkAAAAJ","KRSTE ASANOVIC ",0,1,"CS",""
"117","01EOkNEAAAAJ","ROEL NUSSE ",0,1,"BIO",""
"118","01U4ahgAAAAJ","KAREN A HUDSON ",0,1,"BIO",""
"119","022gx2QAAAAJ","MARCO MANGONE ",0,1,"BIO",""
"120","LgF3Ds0AAAAJ","FABIO PIANO ",0,1,"BIO",""
"121","nq-EK3QAAAAJ","JOHN K KIM ",0,1,"BIO",""
"122","SxRtS5sAAAAJ","KOUROSH SALEHI-ASHTIANI ",0,1,"BIO",""
"123","XmjbcDAAAAAJ","KRISTIN C GUNSALUS ",0,1,"BIO",""
"124","XGnfm1UkTfgC","ANDREAS RECHTSTEINER ",0,1,"BIO",""
"125","VBkNT98AAAAJ","DAVID M MILLER ",0,1,"BIO",""
"126","8syZZBAAAAAJ","SEVINC ERCAN ",0,1,"BIO",""
"127","02nHF0gAAAAJ","RAJESH PN RAO ",0,1,"CS",""
"128","02_kT4YAAAAJ","JEFF ERICKSON ",0,1,"CS",""
"129","03uVItYAAAAJ","COLIN MARK ORIANS ",0,1,"BIO",""
"130","04pdXhgAAAAJ","PEIXUAN GUO ",0,1,"BIO",""
"131","NEqM-4IAAAAJ","R HOLLAND CHENG ",0,1,"BIO",""
"132","N3Jc1zMAAAAJ","YING CAI ",0,1,"CS",""
"133","05cijuQAAAAJ","PHILIP LF JOHNSON ",0,1,"BIO",""
"134","RvETgnYAAAAJ","FRANK W ALBERT ",0,1,"BIO",""
"135","LXVfPc8AAAAJ","ERIC S LANDER ",0,1,"BIO",""
"136","OZMQ0J0AAAAJ","JEFFREY D JENSEN ",0,1,"BIO",""
"137","PySbfcEAAAAJ","RASMUS NIELSEN ",0,1,"BIO",""
"138","05UuCNQAAAAJ","JERRY M MELILLO ",0,1,"BIO",""
"139","jRd24DQAAAAJ","JAMES W MCCLELLAND ",0,1,"BIO",""
"140","060zUaAAAAAJ","KAREN L CARLETON ",0,1,"BIO",""
"141","06hgT8gAAAAJ","TAESOO KIM ",0,1,"CS",""
"142","uy1OB3YAAAAJ","XI WANG ",0,1,"CS",""
"143","078_pfUAAAAJ","XIAOHUI QU ",0,1,"BIO",""
"144","07ds-DAAAAAJ","JENNIFER LYNN REXFORD ",0,1,"CS",""
"145","xYfYnG4AAAAJ","NICK FEAMSTER ",0,1,"CS",""
"146","BFE6IQwAAAAJ","MICHAEL J FREEDMAN ",0,1,"CS",""
"147","gvo0nMsAAAAJ","KEVIN RB BUTLER ",0,1,"CS",""
"148","AMGqrI0AAAAJ","PATRICK DREW MCDANIEL ",0,1,"CS",""
"149","sfuwsSwAAAAJ","CONSTANTINE DOVROLIS ",0,1,"CS",""
"150","K1cZ7SsAAAAJ","MINLAN YU ",0,1,"CS",""
"151","UEI2g60AAAAJ","DAVID PATRICK WALKER ",0,1,"CS",""
"152","AH5j40kAAAAJ","NATE FOSTER ",0,1,"CS",""
"153","lJ8qjPAAAAAJ","SHARON GOLDBERG ",0,1,"CS",""
"154","07Z4HAQAAAAJ","VARUN CHANDOLA ",0,1,"CS",""
"155","y-JsL4kAAAAJ","RANGA RAJU VATSAVAI ",0,1,"CS",""
"156","BnxU9TEAAAAJ","VIPIN KUMAR ",0,1,"CS",""
"157","099CBXIAAAAJ","PAUL MITAARI MAGWENE ",0,1,"BIO",""
"158","_17pBNsAAAAJ","JOSHUA A GRANEK ",0,1,"BIO",""
"159","0ahvXiEAAAAJ","MICHAEL P CUMMINGS ",0,1,"BIO",""
"160","0Bi5CMgAAAAJ","ARVIND NARAYANAN ",0,1,"CS",""
"161","MwLqCs4AAAAJ","DAN BONEH ",0,1,"CS",""
"162","0cq9zpQAAAAJ","PAUL SAMUEL MADDOX ",0,1,"BIO",""
"163","0cy3s0AAAAAJ","RACHEL D GREEN ",0,1,"BIO",""
"164","LNnZEd4AAAAJ","BEN SHEN ",0,1,"BIO",""
"165","FNXlCHUAAAAJ","HANI S ZAHER ",0,1,"BIO",""
"166","0d3SpjQAAAAJ","ABIGAIL LS SWANN ",0,1,"BIO",""
"167","0dIBL4AAAAAJ","PERISTERA PASCHOU ",0,1,"BIO",""
"168","Yw2PquQAAAAJ","PETROS DRINEAS ",0,1,"CS",""
"169","0DpK1EMAAAAJ","TUOMAS W SANDHOLM ",0,1,"CS",""
"170","0ESwQagAAAAJ","THOMAS J GIVNISH ",0,1,"BIO",""
"171","0fq5QeIAAAAJ","PAVEL A PEVZNER ",0,1,"CS",""
"172","dufShEsAAAAJ","NUNO BANDEIRA ",0,1,"CS",""
"173","NzQu5SwAAAAJ","VINEET BAFNA ",0,1,"CS",""
"174","eSYDGdsAAAAJ","PHILLIP EC COMPEAU ",0,1,"CS",""
"175","0fVKnEcAAAAJ","MICHAEL TRAVISANO ",0,1,"BIO",""
"176","0goLOJ4AAAAJ","VIKAS BHANDAWAT ",0,1,"BIO",""
"177","0IHc9DUAAAAJ","CARL K CHANG ",0,1,"CS",""
"178","DhhH9J4AAAAJ","TAO XIE ",0,1,"CS",""
"179","0irVeiQAAAAJ","SRINIVASAN SESHAN ",0,1,"CS",""
"180","d_rxnzAAAAAJ","ADITYA AKELLA ",0,1,"CS",""
"181","pT8-2f0AAAAJ","DAMON MCCOY ",0,1,"CS",""
"182","0j1TcuMAAAAJ","ILYA J FINKELSTEIN ",0,1,"BIO",""
"183","N_9p2rMAAAAJ","ERIC C GREENE ",0,1,"BIO",""
"184","0jSdqoEAAAAJ","BRIAN MICHAEL SCASSELLATI ",0,1,"CS",""
"185","0Kvq4bUAAAAJ","JAN HOFFMANN ",0,1,"CS",""
"186","0lcJYs8AAAAJ","TIM ROUGHGARDEN ",0,1,"CS",""
"187","kLUQrrYAAAAJ","AARON LEON ROTH ",0,1,"CS",""
"188","3qPiYJoAAAAJ","DEVAVRAT SHAH ",0,1,"CS",""
"189","0LS98DEAAAAJ","YAOYUN SHI ",0,1,"CS",""
"190","0nBysEcAAAAJ","ALFRED KOBSA ",0,1,"CS",""
"191","0NdRYeoAAAAJ","DANIEL L RABOSKY ",0,1,"BIO",""
"192","_wlHRTUAAAAJ","MICHAEL E ALFARO ",0,1,"BIO",""
"193","0OdjAAkAAAAJ","GONZALO GIRIBET ",0,1,"BIO",""
"194","0oj4N0sAAAAJ","EDMUND D BRODIE ",0,1,"BIO",""
"195","NjfTEZsAAAAJ","CURTIS M LIVELY ",0,1,"BIO",""
"196","mwtIqCEAAAAJ","JAMES D BEVER ",0,1,"BIO",""
"197","0pdiFKEAAAAJ","NIKOS HARDAVELLAS ",0,1,"CS",""
"198","BUJPA5QAAAAJ","GOKHAN MEMIK ",0,1,"CS",""
"199","0pdOqkQAAAAJ","MEHMET KOYUTUERK ",0,1,"CS",""
"200","0qFMG6jnGtAC","GANESAN SENTHIL KUMAR ",0,1,"BIO",""
"201","0Qr2IGwAAAAJ","ZORAN POPOVI ",0,1,"CS",""
"202","eZr-ai0AAAAJ","SETH COOPER ",0,1,"CS",""
"203","iDMvmEYAAAAJ","ERIK ANDERSEN ",0,1,"CS",""
"204","0r5B_WMAAAAJ","DAVID MICHAEL BADDELEY ",0,1,"BIO",""
"205","0R9w80MAAAAJ","YOHANNES T GHEBREMARIAM ",0,1,"BIO",""
"206","0RAmmIAAAAAJ","KYUNGHYUN CHO ",0,1,"CS",""
"207","0RMteS0AAAAJ","SHIVAKANT MISHRA ",0,1,"CS",""
"208","mah-B4IAAAAJ","RICHARD Y HAN ",0,1,"CS",""
"209","0skgDnMAAAAJ","ALFRED CHARLES WEAVER ",0,1,"CS",""
"210","0sU4eAwAAAAJ","VICTORIA J ROWNTREE ",0,1,"BIO",""
"211","0tJWcp4AAAAJ","GREGORY PAUL COPENHAVER ",0,1,"BIO",""
"212","0U8U6t0AAAAJ","SANDRA GESING ",0,1,"CS",""
"213","0udXcCEAAAAJ","DON J MELNICK ",0,1,"BIO",""
"214","0VFi-vAAAAAJ","GEORGE N KOLLIOS ",0,1,"CS",""
"215","qPDhlWkAAAAJ","FEIFEI LI ",0,1,"CS",""
"216","1KRXBIwAAAAJ","LEONID REYZIN ",0,1,"CS",""
"217","0vsEnW8AAAAJ","KIMBERLY A SELKOE ",0,1,"BIO",""
"218","Qjb5DnwAAAAJ","LARRY B CROWDER ",0,1,"BIO",""
"219","0vWWXXUAAAAJ","BUELENT YENER ",0,1,"CS",""
"220","zIxfutQAAAAJ","AMANDA W LUND ",0,1,"BIO",""
"221","0VzUxIcAAAAJ","DARRELL WHITLEY ",0,1,"CS",""
"222","blFs68UAAAAJ","INDRAJIT RAY ",0,1,"CS",""
"223","FjV70BwAAAAJ","ADELE E HOWE ",0,1,"CS",""
"224","0w0Dy34AAAAJ","JUDY QIU ",0,1,"CS",""
"225","g2v_-SkAAAAJ","YANG RUAN ",0,1,"CS",""
"226","0XV1sFsAAAAJ","SIMON SINSING LAM ",0,1,"CS",""
"227","16posrQAAAAJ","LILI QIU ",0,1,"CS",""
"228","0XwGb10AAAAJ","CHRIS PIERRET ",0,1,"BIO",""
"229","0y6JDD4AAAAJ","MAHADEV SATYANARAYANAN ",0,1,"CS",""
"230","CIh57tYAAAAJ","LIVIU IFTODE ",0,1,"CS",""
"231","0YlwI5MAAAAJ","BRUCE TIDOR ",0,1,"CS",""
"232","4EQ2zFYAAAAJ","CELIA A SCHIFFER ",0,1,"BIO",""
"233","0zrqo3B-66wC","HAKIM WEATHERSPOON ",0,1,"CS",""
"234","0zVOVQ0AAAAJ","JIANER CHEN ",0,1,"CS",""
"235","0zZnyMEAAAAJ","WILLIAM T FREEMAN ",0,1,"CS",""
"236","NJ9c4ygAAAAJ","FREDO DURAND ",0,1,"CS",""
"237","XYy_Nm4AAAAJ","ALAN S WILLSKY ",0,1,"CS",""
"238","ffdt7gMAAAAJ","ALEXANDER T IHLER ",0,1,"CS",""
"239","0_vvBZkAAAAJ","EITAN GRINSPUN ",0,1,"CS",""
"240","Pm23sq4AAAAJ","ETIENNE VOUGA ",0,1,"CS",""
"241","10HSX90AAAAJ","JULES WHITE ",0,1,"CS",""
"242","8GA4R2wAAAAJ","DOUGLAS C SCHMIDT ",0,1,"CS",""
"243","yvvjnhIAAAAJ","ANIRUDDHA S GOKHALE ",0,1,"CS",""
"244","117h3CAAAAAJ","STEPHEN B MONTGOMERY ",0,1,"BIO",""
"245","11NcM2EAAAAJ","DONG XUAN ",0,1,"CS",""
"246","jOX_9bQAAAAJ","PRASUN SINHA ",0,1,"CS",""
"247","LiAGLcwAAAAJ","RICCARDO BETTATI ",0,1,"CS",""
"248","11RguYAAAAAJ","NATHAN MICHAEL SPRINGER ",0,1,"BIO",""
"249","Tnvl5EcAAAAJ","BO WANG ",0,1,"BIO",""
"250","QiYAB0wAAAAJ","SCOTT J EMRICH ",0,1,"CS",""
"251","14K6V00AAAAJ","MELISSA M ROLLS ",0,1,"BIO",""
"252","15XbAJIAAAAJ","BRIAN P RAILING ",0,1,"CS",""
"253","SQ1eGN4AAAAJ","MOHAMMADTAGHI HAJIAGHAYI ",0,1,"CS",""
"254","S6P75HkAAAAJ","HAO WANG ",0,1,"CS",""
"255","AQ6AppgAAAAJ","YANG RICHARD YANG ",0,1,"CS",""
"256","17FnXRkAAAAJ","CARY O HARDING ",0,1,"BIO",""
"257","17H27fYAAAAJ","SARA C HOTCHKISS ",0,1,"BIO",""
"258","Baxmj8AAAAAJ","JAMES R KELLNER ",0,1,"BIO",""
"259","19KQ9w8AAAAJ","ANDREA I DOSEFF ",0,1,"BIO",""
"260","19qSWk8AAAAJ","GUY KORTSARZ ",0,1,"CS",""
"261","1a17o2YAAAAJ","DAVID JOSEPH SULLIVAN ",0,1,"BIO",""
"262","R3gBbQ0AAAAJ","J LIN ",0,1,"BIO",""
"263","n3qeflAAAAAJ","ISABELLE COPPENS ",0,1,"BIO",""
"264","HTbZCZ4AAAAJ","DAVID S ROOS ",0,1,"BIO",""
"265","1A9MXTkAAAAJ","DEANA L ERDNER ",0,1,"BIO",""
"266","NtLLvQoAAAAJ","JEREMIAH D HACKETT ",0,1,"BIO",""
"267","1Aa3qxIAAAAJ","HAO CHEN ",0,1,"CS",""
"268","1AHBOEcAAAAJ","CONOR J MCMENIMAN ",0,1,"BIO",""
"269","1aoOTPIAAAAJ","EDUARDO MIRANDA ",0,1,"CS",""
"270","1BZVKNkAAAAJ","ZEMER GITAI ",0,1,"BIO",""
"271","eUgyFekAAAAJ","PATRICK EICHENBERGER ",0,1,"BIO",""
"272","1cn60e8AAAAJ","STEVEN C GRAMBOW ",0,1,"BIO",""
"273","1CR0meYAAAAJ","XIAOHUI S XIE ",0,1,"CS",""
"274","1ddBSr8AAAAJ","DAVID DOTY ",0,1,"CS",""
"275","1DpUSnsAAAAJ","PHILIPPE CLUZEL ",0,1,"BIO",""
"276","rxsX7DcAAAAJ","JOHN F MARKO ",0,1,"BIO",""
"277","1duOrVIAAAAJ","GOPAL THINAKARAN ",0,1,"BIO",""
"278","1fEZ_osAAAAJ","BABA C VEMURI ",0,1,"CS",""
"279","6JEDxqcAAAAJ","ANAND RANGARAJAN ",0,1,"CS",""
"280","f5CUbRIAAAAJ","ARUNAVA BANERJEE ",0,1,"CS",""
"281","1FwsujMAAAAJ","NICOLA LEE DELL ",0,1,"CS",""
"282","1hEE9ZsAAAAJ","FRANK MUELLER ",0,1,"CS",""
"283","1HYDaVIAAAAJ","JAMES D ASPNES ",0,1,"CS",""
"284","bxi6JXYAAAAJ","DANA ANGLUIN ",0,1,"CS",""
"285","1h_0s3wAAAAJ","SUSAN KAYE MCCONNELL ",0,1,"BIO",""
"286","1jE4flwAAAAJ","DONALD ALVIN LEVIN ",0,1,"BIO",""
"287","1jjyaBYAAAAJ","BISTRA N DILKINA ",0,1,"CS",""
"288","a8jIPIkAAAAJ","VINOD VAIKUNTANATHAN ",0,1,"CS",""
"289","1kwoMp0AAAAJ","M CENK CAVUSOGLU ",0,1,"CS",""
"290","1LUuMc8AAAAJ","ANDREA WERNECK RICHA ",0,1,"CS",""
"291","LPTkkxUAAAAJ","NANCY ANN LYNCH ",0,1,"CS",""
"292","1lvl_XYAAAAJ","SAVITHRAMMA P DINESH-KUMAR ",0,1,"BIO",""
"293","1l_zPXQAAAAJ","CLAY FUQUA ",0,1,"BIO",""
"294","8v1PvG1CERwC","KEITH CLAY ",0,1,"BIO",""
"295","1mMmqs4AAAAJ","HONGWEI XI ",0,1,"CS",""
"296","1MwNI3EAAAAJ","TIMOTHY R LEZON ",0,1,"BIO",""
"297","jXWewPgAAAAJ","IVET BAHAR ",0,1,"BIO",""
"298","1nr7TU0AAAAJ","BRANDON S GAUT ",0,1,"BIO",""
"299","1OipGrkAAAAJ","LYNN S ADLER ",0,1,"BIO",""
"300","1pRIDP4AAAAJ","SUMEET KUMAR GUPTA ",0,1,"CS",""
"301","1q4T4E4AAAAJ","JOERG BEWERSDORF ",0,1,"BIO",""
"302","1QnCveAAAAAJ","GANG FANG ",0,1,"BIO",""
"303","1R-Pn34AAAAJ","SUSAN L FORSBURG ",0,1,"BIO",""
"304","1RdlZvQAAAAJ","MARK R CHRISTIE ",0,1,"BIO",""
"305","1s3GeggAAAAJ","PHILIP A REA ",0,1,"BIO",""
"306","MOaFLkMAAAAJ","JULIAN I SCHROEDER ",0,1,"BIO",""
"307","1sBMvJIAAAAJ","LISA STOWERS ",0,1,"BIO",""
"308","1sHiufgAAAAJ","ANDREW D CHISHOLM ",0,1,"BIO",""
"309","1SJPBDAAAAAJ","HANK CHILDS ",0,1,"CS",""
"310","aNRlTa8AAAAJ","BERND HAMANN ",0,1,"CS",""
"311","yLQF4mkAAAAJ","CHARLESS C FOWLKES ",0,1,"CS",""
"312","oY9R5YQAAAAJ","JITENDRA MALIK ",0,1,"CS",""
"313","z2foFg4AAAAJ","MICHAEL B EISEN ",0,1,"BIO",""
"314","1somGYUAAAAJ","MILTON H SAIER ",0,1,"BIO",""
"315","wKoaJ-4AAAAJ","BIN WANG ",0,1,"BIO",""
"316","1T3wsnsAAAAJ","DAWN SYWASSINK LUTHE ",0,1,"BIO",""
"317","1tBxBJUAAAAJ","BENHUR LEE ",0,1,"BIO",""
"318","2Ay8qC4AAAAJ","ANNE MOSCONA ",0,1,"BIO",""
"319","1UbzzQcAAAAJ","RAHUL SARPESHKAR ",0,1,"BIO",""
"320","VUZOyooAAAAJ","SOUMYAJIT MANDAL ",0,1,"CS",""
"321","1uX0rugAAAAJ","THOMAS P SAKMAR ",0,1,"BIO",""
"322","1u_MQY8AAAAJ","JOHN HJ PETRINI ",0,1,"BIO",""
"323","1ve3gzYAAAAJ","VICTORIA A BRAITHWAITE ",0,1,"BIO",""
"324","1vk3NxsAAAAJ","ANDREAS MATOUSCHEK ",0,1,"BIO",""
"325","1WIPsm0AAAAJ","MICHAEL JOSEPH RYAN ",0,1,"BIO",""
"326","1wq5H9oAAAAJ","ROBERT A WEINBERG ",0,1,"BIO",""
"327","AlypgX0AAAAJ","PIYUSH B GUPTA ",0,1,"BIO",""
"328","1X-MOE8AAAAJ","LIQUN LUO ",0,1,"BIO",""
"329","jJwwFLIAAAAJ","SACHA B NELSON ",0,1,"BIO",""
"330","1xfwEBAAAAAJ","AMELIA CLARE REGAN ",0,1,"CS",""
"331","1zmDOdwAAAAJ","CHRISTOPHER D MANNING ",0,1,"CS",""
"332","2-jY1SQAAAAJ","KEVIN J SULLIVAN ",0,1,"CS",""
"333","a_50FBsAAAAJ","MIRYUNG KIM ",0,1,"CS",""
"334","aiFvpucAAAAJ","HRIDESH RAJAN ",0,1,"CS",""
"335","yx0wJlIAAAAJ","WILLIAM G GRISWOLD ",0,1,"CS",""
"336","206DEM0AAAAJ","JOEL T DUDLEY ",0,1,"BIO",""
"337","ejoWKqsAAAAJ","NICHOLAS P TATONETTI ",0,1,"BIO",""
"338","fyf_Vt4AAAAJ","KELLY E ORMOND ",0,1,"BIO",""
"339","s18-KHUAAAAJ","ERIC E SCHADT ",0,1,"BIO",""
"340","22aEccUAAAAJ","EDWARD C THERIOT ",0,1,"BIO",""
"341","utnDy7MAAAAJ","ROBERT K JANSEN ",0,1,"BIO",""
