"","Source","Target","Type","Id","Label","Interval","Weight"
"46","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"47","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"48","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"49","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"50","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"51","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"52","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"53","-m5wrTkAAAAJ","-m5wrTkAAAAJ","Direct","-m5wrTkAAAAJ_-m5wrTkAAAAJ","Direct","",1
"54","-o3I0zUAAAAJ","-o3I0zUAAAAJ","Direct","-o3I0zUAAAAJ_-o3I0zUAAAAJ","Direct","",1
"55","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"56","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"57","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"58","-PWcE1YAAAAJ","-PWcE1YAAAAJ","Direct","-PWcE1YAAAAJ_-PWcE1YAAAAJ","Direct","",1
"59","-PWYRzIAAAAJ","-PWYRzIAAAAJ","Direct","-PWYRzIAAAAJ_-PWYRzIAAAAJ","Direct","",1
"60","-QZrYjsAAAAJ","-QZrYjsAAAAJ","Direct","-QZrYjsAAAAJ_-QZrYjsAAAAJ","Direct","",1
"61","-spRnaQAAAAJ","-spRnaQAAAAJ","Direct","-spRnaQAAAAJ_-spRnaQAAAAJ","Direct","",1
"62","-spRnaQAAAAJ","-spRnaQAAAAJ","Direct","-spRnaQAAAAJ_-spRnaQAAAAJ","Direct","",1
"63","-teHhxwAAAAJ","-teHhxwAAAAJ","Direct","-teHhxwAAAAJ_-teHhxwAAAAJ","Direct","",1
"64","-teHhxwAAAAJ","-teHhxwAAAAJ","Direct","-teHhxwAAAAJ_-teHhxwAAAAJ","Direct","",1
"65","-teHhxwAAAAJ","-teHhxwAAAAJ","Direct","-teHhxwAAAAJ_-teHhxwAAAAJ","Direct","",1
"66","-UyfaYEAAAAJ","-UyfaYEAAAAJ","Direct","-UyfaYEAAAAJ_-UyfaYEAAAAJ","Direct","",1
"67","-UyfaYEAAAAJ","-UyfaYEAAAAJ","Direct","-UyfaYEAAAAJ_-UyfaYEAAAAJ","Direct","",1
"68","-UyfaYEAAAAJ","-UyfaYEAAAAJ","Direct","-UyfaYEAAAAJ_-UyfaYEAAAAJ","Direct","",1
